0.7927752 0.2072248 0 0 0 0 0 0 0 0 0
0.0016376 0.4747463 0.5033072 0.0203089 0 0 0 0 0 0 0
0 0 0.1060309 0.4747119 0.3857686 0.0334886 0 0 0 0 0
0 0 0 0.0000678 0.0723207 0.3160099 0.3380055 0.2446643 0.0282872 0.0006444 0.0000002
0 0 0 0 0 0 0.0015705 0.1268436 0.4172433 0.4543427 0
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
