0.58865 0.000075 0 0 0 0 0 0 0 0 0
0.399175 0.1405 0 0 0 0 0 0 0 0 0
0.012175 0.551875 0.00795 0 0 0 0 0 0 0 0
0 0.3006 0.306025 0.00035 0 0 0 0 0 0 0
0 0.00695 0.5546 0.0832 0.000025 0 0 0 0 0 0
0 0 0.1309 0.539925 0.01965 0 0 0 0 0 0
0 0 0.000525 0.35995 0.374 0.00565 0 0 0 0 0
0 0 0 0.016575 0.539125 0.2432 0.00265 0 0 0 0
0 0 0 0 0.0671 0.621475 0.179425 0.00165 0 0 0
0 0 0 0 0.0001 0.129075 0.653825 0.16845 0.0023 0 0
0 0 0 0 0 0.0006 0.163375 0.678325 0.2053 0.0152 0
0 0 0 0 0 0 0.000725 0.151375 0.695125 0.468325 0
0 0 0 0 0 0 0 0.0002 0.097225 0.505375 0
0 0 0 0 0 0 0 0 0.00005 0.0111 1
