0.541 0 0 0 0 0 0 0 0 0 0 0 0 0
0.459 0.618 0 0 0 0 0 0 0 0 0 0 0 0
0 0.382 0.689 0 0 0 0 0 0 0 0 0 0 0
0 0 0.311 0.762 0 0 0 0 0 0 0 0 0 0
0 0 0 0.238 0.83 0 0 0 0 0 0 0 0 0
0 0 0 0 0.17 0.894 0 0 0 0 0 0 0 0
0 0 0 0 0 0.106 0.942 0 0 0 0 0 0 0
0 0 0 0 0 0 0.058 0.973 0 0 0 0 0 0
0 0 0 0 0 0 0 0.027 0.989 0 0 0 0 0
0 0 0 0 0 0 0 0 0.011 0.996 0 0 0 0
0 0 0 0 0 0 0 0 0 0.004 0.999 0 0 0
0 0 0 0 0 0 0 0 0 0 0.001 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
