0.9997885 0.0002115 0 0 0 0 0 0 0 0 0
0.7336224 0.2663776 0 0 0 0 0 0 0 0 0
0.0200613 0.9659658 0.0139728 0 0 0 0 0 0 0 0.0000001
0 0.4912911 0.5077183 0.0009906 0 0 0 0 0 0 0.0000000000000001110223
0 0.0102408 0.8575183 0.1322023 0.0000386 0 0 0 0 0 0
0 0 0.1875045 0.7828551 0.0296404 0 0 0 0 0 0
0 0 0.0009451 0.4844905 0.5066662 0.0078982 0 0 0 0 0
0 0 0 0.0203085 0.6726539 0.3037832 0.0032544 0 0 0 0
0 0 0 0 0.0767793 0.7150167 0.2065655 0.0016385 0 0 0
0 0 0 0 0.000131 0.1351196 0.6846337 0.1777062 0.0024096 0 0
0 0 0 0 0 0.0005878 0.1537196 0.6364149 0.1947005 0.0145773 0
0 0 0 0 0 0 0.0006074 0.1152977 0.5259391 0.3581557 0.0000001
0 0 0 0 0 0 0 0.0006662 0.1630996 0.8362342 0
0 0 0 0 0 0 0 0 0.0069444 0.9930556 0
