pt_graph freq
3793 1
3797 1
3798 1
3802 1
3866 1
3871 1
3872 1
3939 1
3941 1
3942 1
3943 1
4010 1
4012 1
4013 1
4016 1
4074 1
4075 1
4076 1
4077 1
4078 1
4080 1
4082 1
4140 1
4143 1
4145 1
4203 1
4204 1
4205 1
4206 1
4207 1
4263 1
4265 1
4266 1
4269 1
4322 1
4323 1
4375 1
4420 1
4506 1
4507 1
4546 1
4547 1
4549 1
4588 1
4589 1
4590 1
4592 1
4593 1
4630 1
4634 1
4717 1
4720 1
4753 1
4757 1
4758 1
4759 1
4793 1
4794 1
4795 1
4797 1
4798 1
4799 1
4835 1
4836 1
4837 1
4838 1
4839 1
4873 1
4874 1
4875 1
4876 1
4877 1
4878 1
4918 1
4921 1
4922 1
4923 1
4970 1
4971 1
4972 1
4973 1
4974 1
4975 1
5027 1
5028 1
5029 1
5030 1
5084 1
5085 1
5086 1
5144 1
5145 1
5198 1
5200 1
5247 1
5248 1
5249 1
5297 1
5345 1
5346 1
5395 1
5396 1
5446 1
5447 1
5496 1
5497 1
5498 1
5548 1
5549 1
5600 1
5601 1
