pt_graph freq
8783 1
8828 1
8872 1
8873 1
8874 1
8916 1
8956 1
8998 1
8999 1
9035 1
9036 1
9037 1
9041 1
9075 1
9076 1
9077 1
9078 1
9115 1
9117 1
9118 1
9119 1
9157 1
9159 1
9160 1
9161 1
9169 1
9202 1
9213 1
9247 1
9256 1
9257 1
9294 1
9305 1
9306 1
9338 1
9357 1
9396 1
9597 1
9656 1
9904 1
10067 1
10068 1
10313 1
10400 1
10517 1
10521 1
10522 1
10595 1
10712 1
10713 1
10720 1
10814 1
10817 1
10822 1
10824 1
10916 1
10917 1
10918 1
10923 1
11024 1
11025 1
11026 1
11030 1
11032 1
11033 1
11135 1
11136 1
11137 1
11250 1
11255 1
11258 1
11264 1
11378 1
11381 1
11386 1
11387 1
11511 1
11512 1
11635 1
11638 1
11639 1
11640 1
11641 1
11762 1
11765 1
11766 1
11767 1
11768 1
11769 1
11888 1
11892 1
11893 1
11894 1
11895 1
11896 1
11897 1
11898 1
11899 1
11900 1
11901 1
12016 1
12017 1
12020 1
12021 1
12022 1
12023 1
12024 1
12144 1
12145 1
12146 1
12147 1
12148 1
12269 1
12270 1
12396 1
12398 1
12399 1
12400 1
12657 1
12885 1
12886 1
13121 1
13223 1
13317 1
13318 1
13319 1
13321 1
13322 1
13391 1
13401 1
13402 1
13403 1
13404 1
13405 1
13406 1
13481 1
13483 1
13484 1
13485 1
13486 1
13553 1
13554 1
13555 1
13556 1
13558 1
13614 1
13615 1
13616 1
13617 1
13618 1
13663 1
13671 1
13672 1
13674 1
13675 1
13726 1
13727 1
13780 1
13781 1
13782 1
13783 1
13816 1
13891 1
13922 1
13942 1
13943 1
13944 1
13947 1
13949 1
13999 1
14001 1
14004 1
14005 1
14033 1
14034 1
14055 1
14061 1
14062 1
14111 1
14114 1
14115 1
14163 1
14164 1
14168 1
14212 1
14216 1
14217 1
14259 1
14261 1
14263 1
14264 1
14290 1
14302 1
14307 1
14308 1
14310 1
14311 1
14336 1
14345 1
14351 1
14352 1
14353 1
14354 1
14355 1
14387 1
14394 1
14395 1
14396 1
14397 1
14421 1
14428 1
14429 1
14430 1
14431 1
14435 1
14436 1
14437 1
14438 1
14464 1
14467 1
14468 1
14471 1
14472 1
14473 1
14474 1
14500 1
14501 1
14504 1
14505 1
14507 1
14508 1
14534 1
14536 1
14565 1
14572 1
14598 1
14600 1
14602 1
14603 1
14604 1
14607 1
14608 1
14631 1
14632 1
14633 1
14635 1
14638 1
14639 1
14664 1
14665 1
14667 1
14668 1
14669 1
14671 1
14672 1
14673 1
14698 1
14699 1
14700 1
14701 1
14702 1
14703 1
14704 1
14705 1
14706 1
14731 1
14732 1
14733 1
14734 1
14735 1
14736 1
14737 1
14738 1
14762 1
14763 1
14764 1
14765 1
14766 1
14767 1
14768 1
14769 1
14770 1
14794 1
14795 1
14796 1
14797 1
14798 1
14799 1
14800 1
14801 1
14826 1
14827 1
14829 1
14830 1
14831 1
14860 1
14914 1
19542 1
