pt_graph freq
13611 1
13656 1
13666 1
13780 1
13893 1
14006 1
14058 1
14088 1
14100 1
14101 1
14115 1
14147 1
14156 1
14215 1
14250 1
14257 1
14337 1
14349 1
14354 1
14386 1
14394 1
14423 1
14504 1
14509 1
14527 1
14535 1
14632 1
14695 1
14793 1
14797 1
14798 1
14827 1
14852 1
14857 1
14915 1
14940 1
14964 1
15009 1
15037 1
15068 1
15090 1
15095 1
15137 1
15177 1
15215 1
15222 1
15262 1
15370 1
15511 1
15552 1
15619 1
15622 1
15681 1
15748 1
15749 1
15821 1
16057 1
16150 1
16223 1
16272 1
16290 1
16293 1
16319 1
16370 1
16384 1
16422 1
16424 1
16453 1
16503 1
16545 1
16548 1
16551 1
16586 1
16689 1
16717 1
16734 1
16771 1
16814 1
16828 1
16864 1
16878 1
16923 1
16957 1
16966 1
17005 1
17129 1
17172 1
