pt_graph freq
10259 1
10426 1
10427 1
10622 1
10724 1
10725 1
10822 1
10826 1
10928 1
11035 1
11036 1
11037 1
11040 1
11142 1
11146 1
11147 1
11150 1
11151 1
11152 1
11153 1
11154 1
11155 1
11266 1
11267 1
11269 1
11271 1
11275 1
11392 1
11402 1
11507 1
11513 1
11520 1
11521 1
11522 1
11531 1
11534 1
11637 1
11639 1
11641 1
11644 1
11646 1
11647 1
11648 1
11761 1
11763 1
11770 1
11772 1
11773 1
11777 1
11793 1
11884 1
11901 1
11904 1
11919 1
11924 1
12010 1
12016 1
12025 1
12026 1
12027 1
12032 1
12034 1
12043 1
12046 1
12138 1
12146 1
12147 1
12148 1
12156 1
12159 1
12163 1
12169 1
12171 1
12261 1
12264 1
12268 1
12271 1
12272 1
12273 1
12274 1
12276 1
12282 1
12283 1
12285 1
12295 1
12296 1
12392 1
12399 1
12401 1
12402 1
12403 1
12405 1
12406 1
12411 1
12412 1
12420 1
12422 1
12523 1
12525 1
12527 1
12529 1
12530 1
12531 1
12532 1
12533 1
12534 1
12535 1
12536 1
12537 1
12538 1
12539 1
12541 1
12543 1
12544 1
12546 1
12548 1
12551 1
12559 1
12651 1
12652 1
12654 1
12656 1
12657 1
12658 1
12659 1
12660 1
12661 1
12662 1
12663 1
12664 1
12665 1
12666 1
12667 1
12669 1
12670 1
12671 1
12672 1
12679 1
12763 1
12784 1
12788 1
12796 1
12799 1
12885 1
12888 1
12912 1
12913 1
12914 1
12916 1
12918 1
13005 1
13022 1
13023 1
13025 1
13026 1
13027 1
13028 1
13119 1
13121 1
13673 1
13728 1
