pt_graph freq
2287 1
2369 1
2450 1
2537 1
2624 1
2663 1
2708 1
2794 1
3034 1
3035 1
3036 1
3119 1
3120 1
3201 1
3281 1
3282 1
3363 1
3445 1
3446 1
3490 1
3526 1
3569 1
3570 1
3606 1
3607 1
3684 1
3685 1
3760 1
3761 1
3762 1
3800 1
3810 1
3837 1
3838 1
3883 1
3954 1
3979 1
4021 1
4022 1
4043 1
4044 1
4088 1
4110 1
4173 1
4174 1
4215 1
4273 1
4275 1
4276 1
4330 1
4331 1
4382 1
4383 1
4426 1
4427 1
4468 1
4469 1
4511 1
4512 1
4513 1
4555 1
4556 1
4598 1
4599 1
4640 1
4641 1
4683 1
4684 1
4722 1
4723 1
4724 1
4761 1
4762 1
4763 1
4976 1
4977 1
5031 1
5035 1
6138 1
6196 1
6202 1
6255 1
6256 1
6261 1
6264 1
6315 1
6320 1
6322 1
6323 1
6375 1
6381 1
6382 1
6383 1
6442 1
6443 1
6444 1
6504 1
6506 1
6566 1
6567 1
6568 1
6627 1
6628 1
6687 1
6747 1
6748 1
6806 1
6807 1
6864 1
6865 1
6921 1
6922 1
6980 1
6981 1
7041 1
7226 1
7227 1
7289 1
7290 1
7353 1
7417 1
7481 1
