pt_graph freq
13383 1
13391 1
13464 1
13534 1
13540 1
13651 1
13659 1
13665 1
13709 1
13773 1
13780 1
13812 1
13813 1
13816 1
13825 1
13832 1
13880 1
13888 1
13930 1
13945 1
13946 1
13948 1
13985 1
13987 1
13998 1
14002 1
14004 1
14006 1
14007 1
14037 1
14052 1
14060 1
14107 1
14149 1
14152 1
14163 1
14167 1
14168 1
14169 1
14210 1
14212 1
14241 1
14256 1
14258 1
14259 1
14264 1
14287 1
14291 1
14292 1
14296 1
14299 1
14300 1
14302 1
14304 1
14305 1
14306 1
14307 1
14308 1
14309 1
14337 1
14345 1
14346 1
14349 1
14351 1
14353 1
14355 1
14380 1
14381 1
14386 1
14391 1
14392 1
14394 1
14395 1
14396 1
14397 1
14422 1
14423 1
14425 1
14426 1
14427 1
14428 1
14432 1
14433 1
14435 1
14438 1
14457 1
14462 1
14463 1
14470 1
14472 1
14473 1
14475 1
14499 1
14500 1
14501 1
14504 1
14507 1
14508 1
14509 1
14531 1
14533 1
14537 1
14538 1
14540 1
14564 1
14569 1
14570 1
14571 1
14572 1
14573 1
14596 1
14598 1
14599 1
14604 1
14605 1
14606 1
14607 1
14629 1
14633 1
14637 1
14640 1
14641 1
14662 1
14664 1
14665 1
14668 1
14670 1
14671 1
14672 1
14673 1
14674 1
14698 1
14699 1
14700 1
14706 1
14707 1
14730 1
14731 1
14734 1
14735 1
14739 1
14761 1
14762 1
14765 1
14766 1
14769 1
14770 1
14792 1
14795 1
14796 1
14798 1
14802 1
14825 1
14826 1
14827 1
14828 1
14829 1
14830 1
14831 1
14855 1
14857 1
14886 1
14887 1
14913 1
14915 1
15014 1
15039 1
15040 1
15043 1
15059 1
15067 1
15068 1
15070 1
15096 1
15097 1
15098 1
15099 1
15100 1
15128 1
15131 1
15133 1
15134 1
15135 1
15136 1
15137 1
15174 1
15175 1
15176 1
15177 1
15178 1
15213 1
15217 1
15218 1
15219 1
15220 1
15221 1
15222 1
15266 1
15267 1
15268 1
15269 1
15270 1
15312 1
15313 1
15315 1
15316 1
15317 1
15318 1
15365 1
15366 1
15367 1
15368 1
15369 1
15370 1
15371 1
15372 1
15423 1
15425 1
15426 1
15427 1
15428 1
15429 1
15430 1
15431 1
15490 1
15491 1
15492 1
15493 1
15494 1
15553 1
15554 1
15555 1
15556 1
15557 1
15558 1
15616 1
15618 1
15620 1
15621 1
15622 1
15683 1
15684 1
15685 1
15686 1
15749 1
15750 1
15751 1
15752 1
15753 1
15754 1
15818 1
15819 1
15820 1
15821 1
15822 1
15882 1
15884 1
15885 1
15886 1
15887 1
15949 1
15950 1
15951 1
