pt_graph freq
16540 1
16583 1
16593 1
16628 1
16636 1
16638 1
16639 1
16640 1
16671 1
16672 1
16682 1
16683 1
16685 1
16717 1
16720 1
16723 1
16728 1
16729 1
16730 1
16731 1
16732 1
16763 1
16765 1
16770 1
16775 1
16778 1
16780 1
16781 1
16782 1
16808 1
16822 1
16824 1
16825 1
16826 1
16827 1
16828 1
16829 1
16830 1
16865 1
16871 1
16872 1
16873 1
16874 1
16875 1
16876 1
16877 1
16878 1
16879 1
16905 1
16916 1
16921 1
16923 1
16951 1
16959 1
16965 1
16966 1
17000 1
17005 1
17008 1
17041 1
17043 1
17044 1
17045 1
17081 1
17118 1
17119 1
17122 1
17124 1
17125 1
17127 1
17128 1
17129 1
17133 1
17161 1
17163 1
17165 1
17166 1
17168 1
17170 1
17171 1
17175 1
17201 1
17203 1
17205 1
17206 1
17207 1
17210 1
17211 1
17213 1
17216 1
17243 1
17244 1
17245 1
17246 1
17247 1
17248 1
17249 1
17250 1
17251 1
17256 1
17282 1
17283 1
17284 1
17285 1
17286 1
17287 1
17288 1
17294 1
17320 1
17321 1
17322 1
17325 1
17328 1
17356 1
17357 1
17360 1
17361 1
17363 1
17364 1
17389 1
17392 1
17393 1
17398 1
17424 1
17426 1
17454 1
17456 1
17488 1
17489 1
17490 1
17491 1
17525 1
17526 1
17527 1
17528 1
17529 1
17530 1
17531 1
17532 1
17534 1
17535 1
17565 1
17566 1
17567 1
17568 1
17569 1
17570 1
17571 1
17572 1
17573 1
17577 1
17579 1
17580 1
17581 1
17607 1
17608 1
17609 1
17610 1
17611 1
17612 1
17613 1
17614 1
17615 1
17618 1
17651 1
17652 1
17653 1
17655 1
17656 1
17658 1
17660 1
17661 1
17662 1
17663 1
17664 1
17665 1
17666 1
17698 1
17699 1
17700 1
17701 1
17702 1
17703 1
17705 1
17706 1
17708 1
17709 1
17745 1
17746 1
17747 1
17748 1
17749 1
17750 1
17751 1
17754 1
17755 1
17756 1
17757 1
17792 1
17793 1
17794 1
17795 1
17796 1
17797 1
17798 1
17800 1
17801 1
17838 1
17839 1
17840 1
17841 1
17842 1
17843 1
17844 1
17845 1
17846 1
17847 1
17885 1
17886 1
17887 1
17888 1
17889 1
17890 1
17891 1
17892 1
17894 1
17933 1
17934 1
17935 1
17936 1
17937 1
17938 1
17941 1
17942 1
17982 1
17983 1
17984 1
17986 1
17987 1
18028 1
18029 1
18030 1
18031 1
18032 1
18033 1
18075 1
18076 1
18077 1
18082 1
18123 1
18125 1
18127 1
18128 1
18129 1
18225 1
