pt_graph freq
209 1
210 1
238 1
239 1
241 1
242 1
281 1
282 1
284 1
285 1
1282 1
1565 1
1566 1
1568 1
1634 1
1635 1
1709 1
1710 1
1713 1
1789 1
1790 1
1795 1
1875 1
1877 1
1878 1
2122 1
2206 1
2285 1
2287 1
2288 1
2367 1
2368 1
2369 1
2492 1
2537 1
2579 1
2580 1
2623 1
2624 1
2661 1
2662 1
2663 1
2748 1
2879 1
2949 1
2950 1
3003 1
3036 1
3088 1
3119 1
3120 1
3121 1
3200 1
3202 1
3444 1
3445 1
3446 1
3525 1
3526 1
3527 1
3682 1
3683 1
3685 1
3686 1
3732 1
3733 1
3734 1
3760 1
3763 1
3809 1
3834 1
3835 1
3836 1
3837 1
3882 1
3883 1
3907 1
3911 1
3912 1
3954 1
3956 1
3976 1
3977 1
3978 1
3980 1
4021 1
4022 1
4045 1
4088 1
4089 1
4109 1
4111 1
4151 1
4152 1
4153 1
4172 1
4175 1
4212 1
4214 1
4215 1
4233 1
4273 1
4276 1
4277 1
4293 1
4328 1
4329 1
4330 1
4331 1
4383 1
4425 1
4426 1
4427 1
4428 1
4467 1
4468 1
4470 1
4512 1
4598 1
4641 1
4685 1
4725 1
4726 1
4765 1
