pt_graph freq
16496 1
16550 1
16551 1
16583 1
16672 1
16674 1
16689 1
16717 1
16719 1
16721 1
16732 1
16765 1
16768 1
16781 1
16782 1
16815 1
16820 1
16822 1
16823 1
16830 1
16858 1
16862 1
16870 1
16872 1
16873 1
16876 1
16912 1
16954 1
16961 1
16966 1
16999 1
17000 1
17031 1
17090 1
17120 1
17122 1
17123 1
17124 1
17126 1
17127 1
17133 1
17166 1
17167 1
17171 1
17203 1
17206 1
17209 1
17244 1
17245 1
17246 1
17248 1
17250 1
17251 1
17281 1
17282 1
17283 1
17285 1
17286 1
17288 1
17317 1
17318 1
17319 1
17320 1
17321 1
17322 1
17325 1
17351 1
17352 1
17354 1
17356 1
17357 1
17362 1
17387 1
17389 1
17396 1
17418 1
17419 1
17420 1
17421 1
17422 1
17424 1
17429 1
17451 1
17452 1
17453 1
17454 1
17456 1
17460 1
17486 1
17487 1
17488 1
17489 1
17490 1
17497 1
17523 1
17524 1
17526 1
17527 1
17528 1
17530 1
17532 1
17535 1
17538 1
17563 1
17565 1
17566 1
17567 1
17570 1
17571 1
17581 1
17604 1
17606 1
17608 1
17609 1
17610 1
17612 1
17619 1
17621 1
17648 1
17651 1
17653 1
17654 1
17655 1
17657 1
17659 1
17661 1
17662 1
17663 1
17664 1
17666 1
17696 1
17698 1
17699 1
17700 1
17701 1
17703 1
17707 1
17708 1
17709 1
17743 1
17747 1
17749 1
17751 1
17755 1
17757 1
17788 1
17791 1
17793 1
17794 1
17796 1
17833 1
17835 1
17836 1
17838 1
17843 1
17845 1
17882 1
17883 1
17885 1
17888 1
17889 1
17891 1
17893 1
17929 1
17930 1
17933 1
17976 1
17977 1
17979 1
17982 1
18022 1
18024 1
18026 1
18027 1
18028 1
18030 1
18069 1
18071 1
18073 1
18076 1
18115 1
18116 1
18118 1
18119 1
18120 1
18122 1
18123 1
18127 1
18165 1
18166 1
18167 1
18171 1
18212 1
18213 1
18214 1
18215 1
18216 1
18217 1
18222 1
18224 1
18260 1
18261 1
18262 1
18264 1
18265 1
18268 1
18269 1
18270 1
18308 1
18309 1
18311 1
18312 1
18313 1
18314 1
18316 1
18352 1
18353 1
18354 1
18355 1
18356 1
18357 1
18392 1
18426 1
18461 1
18494 1
