pt_graph freq
9545 1
9546 1
9547 1
9616 1
9617 1
9618 1
9619 1
9620 1
9621 1
9622 1
9623 1
9692 1
9694 1
9695 1
9696 1
9697 1
9699 1
9700 1
9769 1
9773 1
9774 1
9775 1
9776 1
9777 1
9778 1
9852 1
9853 1
9858 1
9859 1
9860 1
9933 1
9940 1
9941 1
10015 1
10022 1
10097 1
10098 1
10180 1
10262 1
10265 1
10359 1
10360 1
10450 1
10453 1
10454 1
10547 1
10557 1
10656 1
10752 1
10756 1
10757 1
10765 1
10853 1
10859 1
11074 1
11085 1
11207 1
11321 1
11440 1
11444 1
11445 1
11448 1
11452 1
11453 1
11574 1
11576 1
11579 1
11580 1
11582 1
11583 1
11703 1
11704 1
11706 1
11708 1
11709 1
11710 1
11712 1
11840 1
11841 1
11964 1
12086 1
