pt_graph cpue_kghour
8958 1.05
8958 0
8958 2.58
8958 2.06
8958 2
8958 2.31
8958 0
8958 0
8958 0
9117 1.05
9117 0
9117 2.58
9117 2.06
9117 2
9117 2.31
9117 0
9117 0
9117 0
9118 1.05
9118 0
9118 2.58
9118 2.06
9118 2
9118 2.31
9118 0
9118 0
9118 0
9242 1.05
9242 0
9242 2.58
9242 2.06
9242 2
9242 2.31
9242 0
9242 0
9242 0
9290 1.05
9290 0
9290 2.58
9290 2.06
9290 2
9290 2.31
9290 0
9290 0
9290 0
9345 1.05
9345 0
9345 2.58
9345 2.06
9345 2
9345 2.31
9345 0
9345 0
9345 0
9394 1.05
9394 0
9394 2.58
9394 2.06
9394 2
9394 2.31
9394 0
9394 0
9394 0
9402 1.05
9402 0
9402 2.58
9402 2.06
9402 2
9402 2.31
9402 0
9402 0
9402 0
9448 1.05
9448 0
9448 2.58
9448 2.06
9448 2
9448 2.31
9448 0
9448 0
9448 0
9451 1.05
9451 0
9451 2.58
9451 2.06
9451 2
9451 2.31
9451 0
9451 0
9451 0
9508 1.05
9508 0
9508 2.58
9508 2.06
9508 2
9508 2.31
9508 0
9508 0
9508 0
9519 1.05
9519 0
9519 2.58
9519 2.06
9519 2
9519 2.31
9519 0
9519 0
9519 0
9580 1.05
9580 0
9580 2.58
9580 2.06
9580 2
9580 2.31
9580 0
9580 0
9580 0
9605 1.05
9605 0
9605 2.58
9605 2.06
9605 2
9605 2.31
9605 0
9605 0
9605 0
9734 1.05
9734 0
9734 2.58
9734 2.06
9734 2
9734 2.31
9734 0
9734 0
9734 0
9745 1.05
9745 0
9745 2.58
9745 2.06
9745 2
9745 2.31
9745 0
9745 0
9745 0
9756 1.05
9756 0
9756 2.58
9756 2.06
9756 2
9756 2.31
9756 0
9756 0
9756 0
9810 1.05
9810 0
9810 2.58
9810 2.06
9810 2
9810 2.31
9810 0
9810 0
9810 0
9903 1.05
9903 0
9903 2.58
9903 2.06
9903 2
9903 2.31
9903 0
9903 0
9903 0
9973 1.05
9973 0
9973 2.58
9973 2.06
9973 2
9973 2.31
9973 0
9973 0
9973 0
9984 1.05
9984 0
9984 2.58
9984 2.06
9984 2
9984 2.31
9984 0
9984 0
9984 0
9989 1.05
9989 0
9989 2.58
9989 2.06
9989 2
9989 2.31
9989 0
9989 0
9989 0
9991 1.05
9991 0
9991 2.58
9991 2.06
9991 2
9991 2.31
9991 0
9991 0
9991 0
10069 1.05
10069 0
10069 2.58
10069 2.06
10069 2
10069 2.31
10069 0
10069 0
10069 0
10125 1.05
10125 0
10125 2.58
10125 2.06
10125 2
10125 2.31
10125 0
10125 0
10125 0
10132 1.05
10132 0
10132 2.58
10132 2.06
10132 2
10132 2.31
10132 0
10132 0
10132 0
10144 1.05
10144 0
10144 2.58
10144 2.06
10144 2
10144 2.31
10144 0
10144 0
10144 0
