pt_graph freq
9765 1
9766 1
9847 1
10011 1
10094 1
10095 1
10176 1
10343 1
10430 1
10526 1
10625 1
10626 1
10724 1
10725 1
10821 1
10825 1
10826 1
10927 1
11033 1
11036 1
11144 1
11146 1
11149 1
11151 1
11269 1
11270 1
11275 1
11276 1
11382 1
11383 1
11392 1
11395 1
11397 1
11405 1
11510 1
11511 1
11515 1
11520 1
11521 1
11524 1
11525 1
11526 1
11528 1
11530 1
11532 1
11536 1
11538 1
11634 1
11635 1
11645 1
11646 1
11647 1
11648 1
11649 1
11653 1
11655 1
11656 1
11658 1
11664 1
11763 1
11764 1
11767 1
11772 1
11773 1
11775 1
11776 1
11780 1
11781 1
11788 1
11789 1
11794 1
11796 1
11891 1
11892 1
11893 1
11894 1
11895 1
11898 1
11899 1
11900 1
11901 1
11904 1
11905 1
11907 1
11911 1
11912 1
11913 1
12014 1
12017 1
12018 1
12022 1
12023 1
12024 1
12029 1
12030 1
12045 1
12050 1
12136 1
12137 1
12138 1
12139 1
12140 1
12143 1
12144 1
12145 1
12146 1
12147 1
12148 1
12149 1
12150 1
12174 1
12262 1
12263 1
12265 1
12266 1
12267 1
12269 1
12270 1
12271 1
12274 1
12297 1
12393 1
12394 1
12397 1
12399 1
12404 1
12405 1
12406 1
12407 1
12421 1
12422 1
12424 1
12521 1
12523 1
12525 1
12526 1
12537 1
12538 1
12539 1
12540 1
12549 1
12554 1
12658 1
12661 1
12662 1
12663 1
12669 1
12671 1
12678 1
12705 1
12766 1
12781 1
12788 1
12793 1
12794 1
12796 1
12802 1
12900 1
12905 1
12906 1
12907 1
12913 1
12914 1
13021 1
13022 1
13023 1
13026 1
13028 1
13050 1
13053 1
13061 1
13244 1
13254 1
13323 1
13343 1
13345 1
13346 1
13488 1
19503 1
