pt_graph freq
8997 1
9036 1
9037 1
9199 1
9202 1
9243 1
9258 1
9286 1
9390 1
9402 1
9417 1
9449 1
9453 1
9506 1
9508 1
9650 1
9667 1
9742 1
9744 1
9745 1
9816 1
9825 1
9836 1
9842 1
9919 1
9921 1
10047 1
10152 1
10212 1
10213 1
10227 1
10253 1
10294 1
10307 1
10391 1
10479 1
10480 1
10602 1
11009 1
11359 1
11375 1
11633 1
11759 1
11868 1
11872 1
11889 1
11890 1
11891 1
12112 1
12130 1
12238 1
12251 1
12256 1
12258 1
12262 1
12382 1
12386 1
12501 1
12515 1
12516 1
12519 1
12523 1
12627 1
12629 1
12652 1
12757 1
12769 1
12871 1
12881 1
12888 1
12889 1
13007 1
13112 1
13224 1
13307 1
13311 1
13388 1
13391 1
13395 1
13476 1
13652 1
13717 1
13764 1
