pt_graph cpue_kghour
16273 1.16
16273 0
16273 3.77
16273 2.18
16273 2
16273 2.96
16273 0.01
16273 0
16273 0
16405 1.16
16405 0
16405 3.77
16405 2.18
16405 2
16405 2.96
16405 0.01
16405 0
16405 0
16413 1.16
16413 0
16413 3.77
16413 2.18
16413 2
16413 2.96
16413 0.01
16413 0
16413 0
16623 1.16
16623 0
16623 3.77
16623 2.18
16623 2
16623 2.96
16623 0.01
16623 0
16623 0
16627 1.16
16627 0
16627 3.77
16627 2.18
16627 2
16627 2.96
16627 0.01
16627 0
16627 0
16632 1.16
16632 0
16632 3.77
16632 2.18
16632 2
16632 2.96
16632 0.01
16632 0
16632 0
16640 1.16
16640 0
16640 3.77
16640 2.18
16640 2
16640 2.96
16640 0.01
16640 0
16640 0
16686 1.16
16686 0
16686 3.77
16686 2.18
16686 2
16686 2.96
16686 0.01
16686 0
16686 0
16712 1.16
16712 0
16712 3.77
16712 2.18
16712 2
16712 2.96
16712 0.01
16712 0
16712 0
16766 1.16
16766 0
16766 3.77
16766 2.18
16766 2
16766 2.96
16766 0.01
16766 0
16766 0
16810 1.16
16810 0
16810 3.77
16810 2.18
16810 2
16810 2.96
16810 0.01
16810 0
16810 0
16825 1.16
16825 0
16825 3.77
16825 2.18
16825 2
16825 2.96
16825 0.01
16825 0
16825 0
16828 1.16
16828 0
16828 3.77
16828 2.18
16828 2
16828 2.96
16828 0.01
16828 0
16828 0
16878 1.16
16878 0
16878 3.77
16878 2.18
16878 2
16878 2.96
16878 0.01
16878 0
16878 0
17000 1.16
17000 0
17000 3.77
17000 2.18
17000 2
17000 2.96
17000 0.01
17000 0
17000 0
17032 1.16
17032 0
17032 3.77
17032 2.18
17032 2
17032 2.96
17032 0.01
17032 0
17032 0
17047 1.16
17047 0
17047 3.77
17047 2.18
17047 2
17047 2.96
17047 0.01
17047 0
17047 0
17078 1.16
17078 0
17078 3.77
17078 2.18
17078 2
17078 2.96
17078 0.01
17078 0
17078 0
17085 1.16
17085 0
17085 3.77
17085 2.18
17085 2
17085 2.96
17085 0.01
17085 0
17085 0
17117 1.16
17117 0
17117 3.77
17117 2.18
17117 2
17117 2.96
17117 0.01
17117 0
17117 0
17170 1.16
17170 0
17170 3.77
17170 2.18
17170 2
17170 2.96
17170 0.01
17170 0
17170 0
17247 1.16
17247 0
17247 3.77
17247 2.18
17247 2
17247 2.96
17247 0.01
17247 0
17247 0
17251 1.16
17251 0
17251 3.77
17251 2.18
17251 2
17251 2.96
17251 0.01
17251 0
17251 0
17255 1.16
17255 0
17255 3.77
17255 2.18
17255 2
17255 2.96
17255 0.01
17255 0
17255 0
17284 1.16
17284 0
17284 3.77
17284 2.18
17284 2
17284 2.96
17284 0.01
17284 0
17284 0
17381 1.16
17381 0
17381 3.77
17381 2.18
17381 2
17381 2.96
17381 0.01
17381 0
17381 0
17414 1.16
17414 0
17414 3.77
17414 2.18
17414 2
17414 2.96
17414 0.01
17414 0
17414 0
17421 1.16
17421 0
17421 3.77
17421 2.18
17421 2
17421 2.96
17421 0.01
17421 0
17421 0
17430 1.16
17430 0
17430 3.77
17430 2.18
17430 2
17430 2.96
17430 0.01
17430 0
17430 0
17446 1.16
17446 0
17446 3.77
17446 2.18
17446 2
17446 2.96
17446 0.01
17446 0
17446 0
17454 1.16
17454 0
17454 3.77
17454 2.18
17454 2
17454 2.96
17454 0.01
17454 0
17454 0
17529 1.16
17529 0
17529 3.77
17529 2.18
17529 2
17529 2.96
17529 0.01
17529 0
17529 0
17604 1.16
17604 0
17604 3.77
17604 2.18
17604 2
17604 2.96
17604 0.01
17604 0
17604 0
17605 1.16
17605 0
17605 3.77
17605 2.18
17605 2
17605 2.96
17605 0.01
17605 0
17605 0
17608 1.16
17608 0
17608 3.77
17608 2.18
17608 2
17608 2.96
17608 0.01
17608 0
17608 0
17610 1.16
17610 0
17610 3.77
17610 2.18
17610 2
17610 2.96
17610 0.01
17610 0
17610 0
17620 1.16
17620 0
17620 3.77
17620 2.18
17620 2
17620 2.96
17620 0.01
17620 0
17620 0
17663 1.16
17663 0
17663 3.77
17663 2.18
17663 2
17663 2.96
17663 0.01
17663 0
17663 0
17665 1.16
17665 0
17665 3.77
17665 2.18
17665 2
17665 2.96
17665 0.01
17665 0
17665 0
17708 1.16
17708 0
17708 3.77
17708 2.18
17708 2
17708 2.96
17708 0.01
17708 0
17708 0
17830 1.16
17830 0
17830 3.77
17830 2.18
17830 2
17830 2.96
17830 0.01
17830 0
17830 0
17836 1.16
17836 0
17836 3.77
17836 2.18
17836 2
17836 2.96
17836 0.01
17836 0
17836 0
17839 1.16
17839 0
17839 3.77
17839 2.18
17839 2
17839 2.96
17839 0.01
17839 0
17839 0
17935 1.16
17935 0
17935 3.77
17935 2.18
17935 2
17935 2.96
17935 0.01
17935 0
17935 0
17966 1.16
17966 0
17966 3.77
17966 2.18
17966 2
17966 2.96
17966 0.01
17966 0
17966 0
17968 1.16
17968 0
17968 3.77
17968 2.18
17968 2
17968 2.96
17968 0.01
17968 0
17968 0
17978 1.16
17978 0
17978 3.77
17978 2.18
17978 2
17978 2.96
17978 0.01
17978 0
17978 0
18015 1.16
18015 0
18015 3.77
18015 2.18
18015 2
18015 2.96
18015 0.01
18015 0
18015 0
18021 1.16
18021 0
18021 3.77
18021 2.18
18021 2
18021 2.96
18021 0.01
18021 0
18021 0
18059 1.16
18059 0
18059 3.77
18059 2.18
18059 2
18059 2.96
18059 0.01
18059 0
18059 0
18118 1.16
18118 0
18118 3.77
18118 2.18
18118 2
18118 2.96
18118 0.01
18118 0
18118 0
18120 1.16
18120 0
18120 3.77
18120 2.18
18120 2
18120 2.96
18120 0.01
18120 0
18120 0
18128 1.16
18128 0
18128 3.77
18128 2.18
18128 2
18128 2.96
18128 0.01
18128 0
18128 0
18152 1.16
18152 0
18152 3.77
18152 2.18
18152 2
18152 2.96
18152 0.01
18152 0
18152 0
18153 1.16
18153 0
18153 3.77
18153 2.18
18153 2
18153 2.96
18153 0.01
18153 0
18153 0
18167 1.16
18167 0
18167 3.77
18167 2.18
18167 2
18167 2.96
18167 0.01
18167 0
18167 0
18170 1.16
18170 0
18170 3.77
18170 2.18
18170 2
18170 2.96
18170 0.01
18170 0
18170 0
18215 1.16
18215 0
18215 3.77
18215 2.18
18215 2
18215 2.96
18215 0.01
18215 0
18215 0
18217 1.16
18217 0
18217 3.77
18217 2.18
18217 2
18217 2.96
18217 0.01
18217 0
18217 0
18219 1.16
18219 0
18219 3.77
18219 2.18
18219 2
18219 2.96
18219 0.01
18219 0
18219 0
18296 1.16
18296 0
18296 3.77
18296 2.18
18296 2
18296 2.96
18296 0.01
18296 0
18296 0
18316 1.16
18316 0
18316 3.77
18316 2.18
18316 2
18316 2.96
18316 0.01
18316 0
18316 0
18341 1.16
18341 0
18341 3.77
18341 2.18
18341 2
18341 2.96
18341 0.01
18341 0
18341 0
18349 1.16
18349 0
18349 3.77
18349 2.18
18349 2
18349 2.96
18349 0.01
18349 0
18349 0
18410 1.16
18410 0
18410 3.77
18410 2.18
18410 2
18410 2.96
18410 0.01
18410 0
18410 0
18447 1.16
18447 0
18447 3.77
18447 2.18
18447 2
18447 2.96
18447 0.01
18447 0
18447 0
18450 1.16
18450 0
18450 3.77
18450 2.18
18450 2
18450 2.96
18450 0.01
18450 0
18450 0
18476 1.16
18476 0
18476 3.77
18476 2.18
18476 2
18476 2.96
18476 0.01
18476 0
18476 0
18491 1.16
18491 0
18491 3.77
18491 2.18
18491 2
18491 2.96
18491 0.01
18491 0
18491 0
18550 1.16
18550 0
18550 3.77
18550 2.18
18550 2
18550 2.96
18550 0.01
18550 0
18550 0
18581 1.16
18581 0
18581 3.77
18581 2.18
18581 2
18581 2.96
18581 0.01
18581 0
18581 0
18598 1.16
18598 0
18598 3.77
18598 2.18
18598 2
18598 2.96
18598 0.01
18598 0
18598 0
18637 1.16
18637 0
18637 3.77
18637 2.18
18637 2
18637 2.96
18637 0.01
18637 0
18637 0
18670 1.16
18670 0
18670 3.77
18670 2.18
18670 2
18670 2.96
18670 0.01
18670 0
18670 0
18699 1.16
18699 0
18699 3.77
18699 2.18
18699 2
18699 2.96
18699 0.01
18699 0
18699 0
18738 1.16
18738 0
18738 3.77
18738 2.18
18738 2
18738 2.96
18738 0.01
18738 0
18738 0
18747 1.16
18747 0
18747 3.77
18747 2.18
18747 2
18747 2.96
18747 0.01
18747 0
18747 0
18751 1.16
18751 0
18751 3.77
18751 2.18
18751 2
18751 2.96
18751 0.01
18751 0
18751 0
18778 1.16
18778 0
18778 3.77
18778 2.18
18778 2
18778 2.96
18778 0.01
18778 0
18778 0
18795 1.16
18795 0
18795 3.77
18795 2.18
18795 2
18795 2.96
18795 0.01
18795 0
18795 0
18845 1.16
18845 0
18845 3.77
18845 2.18
18845 2
18845 2.96
18845 0.01
18845 0
18845 0
18867 1.16
18867 0
18867 3.77
18867 2.18
18867 2
18867 2.96
18867 0.01
18867 0
18867 0
18884 1.16
18884 0
18884 3.77
18884 2.18
18884 2
18884 2.96
18884 0.01
18884 0
18884 0
18885 1.16
18885 0
18885 3.77
18885 2.18
18885 2
18885 2.96
18885 0.01
18885 0
18885 0
18899 1.16
18899 0
18899 3.77
18899 2.18
18899 2
18899 2.96
18899 0.01
18899 0
18899 0
18919 1.16
18919 0
18919 3.77
18919 2.18
18919 2
18919 2.96
18919 0.01
18919 0
18919 0
18952 1.16
18952 0
18952 3.77
18952 2.18
18952 2
18952 2.96
18952 0.01
18952 0
18952 0
18956 1.16
18956 0
18956 3.77
18956 2.18
18956 2
18956 2.96
18956 0.01
18956 0
18956 0
18985 1.16
18985 0
18985 3.77
18985 2.18
18985 2
18985 2.96
