pt_graph freq
15816 1
15886 1
16001 1
16034 1
16050 1
16054 1
16056 1
16152 1
16179 1
16197 1
16200 1
16280 1
16289 1
16327 1
16337 1
16338 1
16341 1
16455 1
16464 1
16470 1
16493 1
16544 1
16545 1
16579 1
16587 1
16630 1
16631 1
16687 1
16771 1
16829 1
16830 1
16860 1
16873 1
16878 1
16955 1
16997 1
17039 1
17042 1
17169 1
17240 1
17251 1
17256 1
17274 1
17319 1
17321 1
17352 1
17361 1
17386 1
17419 1
17462 1
17487 1
17490 1
17615 1
17700 1
17702 1
17745 1
17788 1
17793 1
17871 1
17966 1
17982 1
17987 1
18012 1
18016 1
18022 1
18035 1
18115 1
18168 1
18169 1
18259 1
18268 1
18346 1
18353 1
18355 1
18390 1
18422 1
18450 1
18489 1
18493 1
18494 1
18520 1
18581 1
18608 1
18742 1
18793 1
18835 1
18881 1
