pt_graph freq
11624 1
11626 1
11629 1
11630 1
11631 1
11753 1
11754 1
11758 1
11759 1
11761 1
11762 1
11764 1
11765 1
11882 1
11884 1
11886 1
11888 1
11891 1
11894 1
11895 1
11896 1
11897 1
12005 1
12007 1
12008 1
12010 1
12011 1
12013 1
12019 1
12020 1
12021 1
12022 1
12023 1
12130 1
12132 1
12135 1
12137 1
12138 1
12139 1
12140 1
12141 1
12142 1
12143 1
12144 1
12145 1
12146 1
12147 1
12251 1
12253 1
12255 1
12256 1
12258 1
12259 1
12260 1
12261 1
12262 1
12263 1
12264 1
12265 1
12266 1
12267 1
12268 1
12269 1
12270 1
12271 1
12272 1
12273 1
12386 1
12387 1
12389 1
12390 1
12391 1
12392 1
12393 1
12394 1
12395 1
12396 1
12397 1
12398 1
12399 1
12400 1
12401 1
12402 1
12403 1
12404 1
12515 1
12516 1
12519 1
12520 1
12522 1
12523 1
12524 1
12525 1
12526 1
12527 1
12528 1
12529 1
12530 1
12531 1
12532 1
12533 1
12534 1
12535 1
12536 1
12537 1
12643 1
12644 1
12645 1
12646 1
12647 1
12649 1
12651 1
12652 1
12654 1
12655 1
12656 1
12657 1
12658 1
12659 1
12660 1
12661 1
12662 1
12749 1
12762 1
12763 1
12764 1
12765 1
12766 1
12767 1
12769 1
12875 1
12880 1
12883 1
12886 1
12887 1
12888 1
12889 1
13003 1
13004 1
13006 1
13007 1
13008 1
13009 1
13010 1
13105 1
13112 1
13117 1
13118 1
13119 1
13120 1
13121 1
13122 1
13123 1
13211 1
13222 1
13223 1
13226 1
13304 1
13318 1
13323 1
13324 1
13400 1
13401 1
13402 1
13404 1
13405 1
13406 1
13407 1
13408 1
13409 1
13471 1
13484 1
13485 1
13486 1
13487 1
13488 1
13490 1
13558 1
13559 1
13611 1
13613 1
13617 1
13618 1
13619 1
13670 1
13671 1
13672 1
13673 1
13674 1
13675 1
13676 1
13709 1
13723 1
13724 1
13727 1
13729 1
13730 1
13731 1
13780 1
13781 1
13782 1
13784 1
13785 1
13819 1
13820 1
13822 1
13823 1
13827 1
13831 1
13832 1
13834 1
13835 1
13836 1
13837 1
13838 1
13880 1
13884 1
13890 1
13892 1
13893 1
13945 1
13948 1
13949 1
13951 1
13952 1
13987 1
13998 1
13999 1
14006 1
14007 1
14008 1
14049 1
14058 1
14059 1
14062 1
14064 1
14095 1
14097 1
14103 1
14113 1
14115 1
14151 1
14152 1
14163 1
14167 1
14168 1
14169 1
14212 1
14213 1
14255 1
14257 1
14258 1
14259 1
14261 1
14264 1
14299 1
14300 1
14301 1
14303 1
14304 1
14305 1
14306 1
14307 1
14308 1
14309 1
14338 1
14344 1
14345 1
14349 1
14350 1
14351 1
14352 1
14380 1
14381 1
14386 1
14387 1
14390 1
14391 1
14392 1
14394 1
14395 1
14397 1
14422 1
14423 1
14424 1
14426 1
14427 1
14429 1
14432 1
14433 1
14435 1
14437 1
14462 1
14463 1
14464 1
14465 1
14469 1
14470 1
14472 1
14473 1
14474 1
14475 1
14499 1
14500 1
14501 1
14502 1
14503 1
14506 1
14507 1
14508 1
14509 1
14531 1
14533 1
14534 1
14535 1
14536 1
14537 1
14538 1
14540 1
14564 1
14565 1
14569 1
14570 1
14571 1
14572 1
14573 1
14596 1
14598 1
14600 1
14601 1
14603 1
14604 1
14605 1
14606 1
14607 1
14631 1
14633 1
14634 1
14636 1
14640 1
14641 1
14664 1
14666 1
14670 1
14673 1
14674 1
14698 1
14699 1
14700 1
14701 1
14705 1
14707 1
14731 1
14737 1
14739 1
14762 1
14764 1
14765 1
14768 1
14795 1
14796 1
14799 1
14801 1
14802 1
14827 1
14828 1
14830 1
14831 1
