pt_graph scale
9339 1.18119047619048
9339 0
9339 2.7952380952381
9339 2.41333333333333
9339 3.14
9339 2.72142857142857
9339 0.00214285714285714
9339 0
9339 0.0142857142857143
9390 1.18119047619048
9390 0
9390 2.7952380952381
9390 2.41333333333333
9390 3.14
9390 2.72142857142857
9390 0.00214285714285714
9390 0
9390 0.0142857142857143
9391 1.18119047619048
9391 0
9391 2.7952380952381
9391 2.41333333333333
9391 3.14
9391 2.72142857142857
9391 0.00214285714285714
9391 0
9391 0.0142857142857143
9393 1.18119047619048
9393 0
9393 2.7952380952381
9393 2.41333333333333
9393 3.14
9393 2.72142857142857
9393 0.00214285714285714
9393 0
9393 0.0142857142857143
9394 1.18119047619048
9394 0
9394 2.7952380952381
9394 2.41333333333333
9394 3.14
9394 2.72142857142857
9394 0.00214285714285714
9394 0
9394 0.0142857142857143
9395 1.18119047619048
9395 0
9395 2.7952380952381
9395 2.41333333333333
9395 3.14
9395 2.72142857142857
9395 0.00214285714285714
9395 0
9395 0.0142857142857143
9396 1.18119047619048
9396 0
9396 2.7952380952381
9396 2.41333333333333
9396 3.14
9396 2.72142857142857
9396 0.00214285714285714
9396 0
9396 0.0142857142857143
9398 1.18119047619048
9398 0
9398 2.7952380952381
9398 2.41333333333333
9398 3.14
9398 2.72142857142857
9398 0.00214285714285714
9398 0
9398 0.0142857142857143
9450 1.18119047619048
9450 0
9450 2.7952380952381
9450 2.41333333333333
9450 3.14
9450 2.72142857142857
9450 0.00214285714285714
9450 0
9450 0.0142857142857143
9451 1.18119047619048
9451 0
9451 2.7952380952381
9451 2.41333333333333
9451 3.14
9451 2.72142857142857
9451 0.00214285714285714
9451 0
9451 0.0142857142857143
9452 1.18119047619048
9452 0
9452 2.7952380952381
9452 2.41333333333333
9452 3.14
9452 2.72142857142857
9452 0.00214285714285714
9452 0
9452 0.0142857142857143
9453 1.18119047619048
9453 0
9453 2.7952380952381
9453 2.41333333333333
9453 3.14
9453 2.72142857142857
9453 0.00214285714285714
9453 0
9453 0.0142857142857143
9455 1.18119047619048
9455 0
9455 2.7952380952381
9455 2.41333333333333
9455 3.14
9455 2.72142857142857
9455 0.00214285714285714
9455 0
9455 0.0142857142857143
9508 1.18119047619048
9508 0
9508 2.7952380952381
9508 2.41333333333333
9508 3.14
9508 2.72142857142857
9508 0.00214285714285714
9508 0
9508 0.0142857142857143
9511 1.18119047619048
9511 0
9511 2.7952380952381
9511 2.41333333333333
9511 3.14
9511 2.72142857142857
9511 0.00214285714285714
9511 0
9511 0.0142857142857143
9512 1.18119047619048
9512 0
9512 2.7952380952381
9512 2.41333333333333
9512 3.14
9512 2.72142857142857
9512 0.00214285714285714
9512 0
9512 0.0142857142857143
9513 1.18119047619048
9513 0
9513 2.7952380952381
9513 2.41333333333333
9513 3.14
9513 2.72142857142857
9513 0.00214285714285714
9513 0
9513 0.0142857142857143
9514 1.18119047619048
9514 0
9514 2.7952380952381
9514 2.41333333333333
9514 3.14
9514 2.72142857142857
9514 0.00214285714285714
9514 0
9514 0.0142857142857143
9519 1.18119047619048
9519 0
9519 2.7952380952381
9519 2.41333333333333
9519 3.14
9519 2.72142857142857
9519 0.00214285714285714
9519 0
9519 0.0142857142857143
9582 1.18119047619048
9582 0
9582 2.7952380952381
9582 2.41333333333333
9582 3.14
9582 2.72142857142857
9582 0.00214285714285714
9582 0
9582 0.0142857142857143
9583 1.18119047619048
9583 0
9583 2.7952380952381
9583 2.41333333333333
9583 3.14
9583 2.72142857142857
9583 0.00214285714285714
9583 0
9583 0.0142857142857143
9584 1.18119047619048
9584 0
9584 2.7952380952381
9584 2.41333333333333
9584 3.14
9584 2.72142857142857
9584 0.00214285714285714
9584 0
9584 0.0142857142857143
9585 1.18119047619048
9585 0
9585 2.7952380952381
9585 2.41333333333333
9585 3.14
9585 2.72142857142857
9585 0.00214285714285714
9585 0
9585 0.0142857142857143
9656 1.18119047619048
9656 0
9656 2.7952380952381
9656 2.41333333333333
9656 3.14
9656 2.72142857142857
9656 0.00214285714285714
9656 0
9656 0.0142857142857143
9657 1.18119047619048
9657 0
9657 2.7952380952381
9657 2.41333333333333
9657 3.14
9657 2.72142857142857
9657 0.00214285714285714
9657 0
9657 0.0142857142857143
9658 1.18119047619048
9658 0
9658 2.7952380952381
9658 2.41333333333333
9658 3.14
9658 2.72142857142857
9658 0.00214285714285714
9658 0
9658 0.0142857142857143
9659 1.18119047619048
9659 0
9659 2.7952380952381
9659 2.41333333333333
9659 3.14
