pt_graph freq
11401 1
11402 1
11408 1
11534 1
11660 1
11793 1
11794 1
11921 1
11923 1
11924 1
12049 1
12168 1
12169 1
12171 1
12173 1
12174 1
12295 1
12424 1
12425 1
12426 1
12427 1
12554 1
12555 1
12559 1
12560 1
12561 1
12565 1
12573 1
12576 1
12677 1
12680 1
12682 1
12795 1
12796 1
12797 1
12798 1
12799 1
12800 1
12808 1
12829 1
12910 1
12911 1
12912 1
12913 1
12914 1
12916 1
12917 1
12923 1
12935 1
12940 1
13026 1
13027 1
13028 1
13030 1
13031 1
13053 1
13138 1
13139 1
13140 1
13143 1
13147 1
13156 1
13238 1
13240 1
13241 1
13242 1
13243 1
13248 1
13256 1
13261 1
13337 1
13343 1
13419 1
13420 1
13421 1
13422 1
13423 1
13424 1
13426 1
13427 1
13429 1
13430 1
13495 1
13496 1
13497 1
13498 1
