pt_graph scale
8412 1.09
8412 3.9
8412 5.72470588235294
8412 2.56705882352941
8412 2.62411764705882
8412 2.82352941176471
8412 0.0235294117647059
8412 0.888235294117647
8412 0.0670588235294118
8413 1.09
8413 3.9
8413 5.72470588235294
8413 2.56705882352941
8413 2.62411764705882
8413 2.82352941176471
8413 0.0235294117647059
8413 0.888235294117647
8413 0.0670588235294118
8454 1.09
8454 3.9
8454 5.72470588235294
8454 2.56705882352941
8454 2.62411764705882
8454 2.82352941176471
8454 0.0235294117647059
8454 0.888235294117647
8454 0.0670588235294118
8520 1.09
8520 3.9
8520 5.72470588235294
8520 2.56705882352941
8520 2.62411764705882
8520 2.82352941176471
8520 0.0235294117647059
8520 0.888235294117647
8520 0.0670588235294118
8559 1.09
8559 3.9
8559 5.72470588235294
8559 2.56705882352941
8559 2.62411764705882
8559 2.82352941176471
8559 0.0235294117647059
8559 0.888235294117647
8559 0.0670588235294118
8560 1.09
8560 3.9
8560 5.72470588235294
8560 2.56705882352941
8560 2.62411764705882
8560 2.82352941176471
8560 0.0235294117647059
8560 0.888235294117647
8560 0.0670588235294118
8561 1.09
8561 3.9
8561 5.72470588235294
8561 2.56705882352941
8561 2.62411764705882
8561 2.82352941176471
8561 0.0235294117647059
8561 0.888235294117647
8561 0.0670588235294118
8610 1.09
8610 3.9
8610 5.72470588235294
8610 2.56705882352941
8610 2.62411764705882
8610 2.82352941176471
8610 0.0235294117647059
8610 0.888235294117647
8610 0.0670588235294118
8611 1.09
8611 3.9
8611 5.72470588235294
8611 2.56705882352941
8611 2.62411764705882
8611 2.82352941176471
8611 0.0235294117647059
8611 0.888235294117647
8611 0.0670588235294118
8612 1.09
8612 3.9
8612 5.72470588235294
8612 2.56705882352941
8612 2.62411764705882
8612 2.82352941176471
8612 0.0235294117647059
8612 0.888235294117647
8612 0.0670588235294118
8655 1.09
8655 3.9
8655 5.72470588235294
8655 2.56705882352941
8655 2.62411764705882
8655 2.82352941176471
8655 0.0235294117647059
8655 0.888235294117647
8655 0.0670588235294118
8656 1.09
8656 3.9
8656 5.72470588235294
8656 2.56705882352941
8656 2.62411764705882
8656 2.82352941176471
8656 0.0235294117647059
8656 0.888235294117647
8656 0.0670588235294118
8657 1.09
8657 3.9
8657 5.72470588235294
8657 2.56705882352941
8657 2.62411764705882
8657 2.82352941176471
8657 0.0235294117647059
8657 0.888235294117647
8657 0.0670588235294118
8667 1.09
8667 3.9
8667 5.72470588235294
8667 2.56705882352941
8667 2.62411764705882
8667 2.82352941176471
8667 0.0235294117647059
8667 0.888235294117647
8667 0.0670588235294118
8699 1.09
8699 3.9
8699 5.72470588235294
8699 2.56705882352941
8699 2.62411764705882
8699 2.82352941176471
8699 0.0235294117647059
8699 0.888235294117647
8699 0.0670588235294118
8701 1.09
8701 3.9
8701 5.72470588235294
8701 2.56705882352941
8701 2.62411764705882
8701 2.82352941176471
8701 0.0235294117647059
8701 0.888235294117647
8701 0.0670588235294118
8710 1.09
8710 3.9
8710 5.72470588235294
8710 2.56705882352941
8710 2.62411764705882
8710 2.82352941176471
8710 0.0235294117647059
8710 0.888235294117647
8710 0.0670588235294118
8712 1.09
8712 3.9
8712 5.72470588235294
8712 2.56705882352941
8712 2.62411764705882
8712 2.82352941176471
8712 0.0235294117647059
8712 0.888235294117647
8712 0.0670588235294118
8743 1.09
8743 3.9
8743 5.72470588235294
8743 2.56705882352941
8743 2.62411764705882
8743 2.82352941176471
8743 0.0235294117647059
8743 0.888235294117647
8743 0.0670588235294118
8744 1.09
8744 3.9
8744 5.72470588235294
8744 2.56705882352941
8744 2.62411764705882
8744 2.82352941176471
8744 0.0235294117647059
8744 0.888235294117647
8744 0.0670588235294118
8745 1.09
8745 3.9
8745 5.72470588235294
8745 2.56705882352941
8745 2.62411764705882
8745 2.82352941176471
8745 0.0235294117647059
8745 0.888235294117647
8745 0.0670588235294118
8746 1.09
8746 3.9
8746 5.72470588235294
8746 2.56705882352941
8746 2.62411764705882
8746 2.82352941176471
8746 0.0235294117647059
8746 0.888235294117647
8746 0.0670588235294118
8755 1.09
8755 3.9
8755 5.72470588235294
8755 2.56705882352941
8755 2.62411764705882
8755 2.82352941176471
8755 0.0235294117647059
8755 0.888235294117647
8755 0.0670588235294118
8789 1.09
8789 3.9
8789 5.72470588235294
8789 2.56705882352941
8789 2.62411764705882
8789 2.82352941176471
8789 0.0235294117647059
8789 0.888235294117647
8789 0.0670588235294118
8794 1.09
8794 3.9
8794 5.72470588235294
8794 2.56705882352941
8794 2.62411764705882
8794 2.82352941176471
8794 0.0235294117647059
8794 0.888235294117647
8794 0.0670588235294118
8800 1.09
8800 3.9
8800 5.72470588235294
8800 2.56705882352941
8800 2.62411764705882
8800 2.82352941176471
8800 0.0235294117647059
8800 0.888235294117647
8800 0.0670588235294118
8835 1.09
8835 3.9
8835 5.72470588235294
8835 2.56705882352941
8835 2.62411764705882
8835 2.82352941176471
8835 0.0235294117647059
8835 0.888235294117647
8835 0.0670588235294118
8836 1.09
8836 3.9
8836 5.72470588235294
8836 2.56705882352941
8836 2.62411764705882
8836 2.82352941176471
8836 0.0235294117647059
8836 0.888235294117647
8836 0.0670588235294118
8842 1.09
8842 3.9
8842 5.72470588235294
8842 2.56705882352941
8842 2.62411764705882
8842 2.82352941176471
8842 0.0235294117647059
8842 0.888235294117647
8842 0.0670588235294118
8844 1.09
8844 3.9
8844 5.72470588235294
8844 2.56705882352941
8844 2.62411764705882
8844 2.82352941176471
8844 0.0235294117647059
8844 0.888235294117647
8844 0.0670588235294118
8881 1.09
8881 3.9
8881 5.72470588235294
8881 2.56705882352941
8881 2.62411764705882
8881 2.82352941176471
8881 0.0235294117647059
8881 0.888235294117647
8881 0.0670588235294118
8882 1.09
8882 3.9
8882 5.72470588235294
8882 2.56705882352941
8882 2.62411764705882
8882 2.82352941176471
8882 0.0235294117647059
8882 0.888235294117647
8882 0.0670588235294118
8885 1.09
8885 3.9
8885 5.72470588235294
8885 2.56705882352941
8885 2.62411764705882
8885 2.82352941176471
8885 0.0235294117647059
8885 0.888235294117647
8885 0.0670588235294118
8888 1.09
8888 3.9
8888 5.72470588235294
8888 2.56705882352941
8888 2.62411764705882
8888 2.82352941176471
8888 0.0235294117647059
8888 0.888235294117647
8888 0.0670588235294118
8925 1.09
8925 3.9
8925 5.72470588235294
8925 2.56705882352941
8925 2.62411764705882
8925 2.82352941176471
8925 0.0235294117647059
8925 0.888235294117647
8925 0.0670588235294118
8926 1.09
8926 3.9
8926 5.72470588235294
8926 2.56705882352941
8926 2.62411764705882
8926 2.82352941176471
8926 0.0235294117647059
8926 0.888235294117647
8926 0.0670588235294118
8929 1.09
8929 3.9
8929 5.72470588235294
8929 2.56705882352941
8929 2.62411764705882
8929 2.82352941176471
8929 0.0235294117647059
8929 0.888235294117647
8929 0.0670588235294118
8966 1.09
8966 3.9
8966 5.72470588235294
8966 2.56705882352941
8966 2.62411764705882
8966 2.82352941176471
8966 0.0235294117647059
8966 0.888235294117647
8966 0.0670588235294118
8969 1.09
8969 3.9
8969 5.72470588235294
8969 2.56705882352941
8969 2.62411764705882
8969 2.82352941176471
8969 0.0235294117647059
8969 0.888235294117647
8969 0.0670588235294118
9079 1.09
9079 3.9
9079 5.72470588235294
9079 2.56705882352941
9079 2.62411764705882
9079 2.82352941176471
9079 0.0235294117647059
9079 0.888235294117647
9079 0.0670588235294118
9125 1.09
9125 3.9
9125 5.72470588235294
9125 2.56705882352941
9125 2.62411764705882
9125 2.82352941176471
9125 0.0235294117647059
9125 0.888235294117647
9125 0.0670588235294118
9129 1.09
9129 3.9
9129 5.72470588235294
9129 2.56705882352941
9129 2.62411764705882
9129 2.82352941176471
9129 0.0235294117647059
9129 0.888235294117647
9129 0.0670588235294118
9130 1.09
9130 3.9
9130 5.72470588235294
9130 2.56705882352941
9130 2.62411764705882
9130 2.82352941176471
9130 0.0235294117647059
9130 0.888235294117647
9130 0.0670588235294118
9168 1.09
9168 3.9
9168 5.72470588235294
9168 2.56705882352941
9168 2.62411764705882
9168 2.82352941176471
9168 0.0235294117647059
9168 0.888235294117647
9168 0.0670588235294118
9172 1.09
9172 3.9
9172 5.72470588235294
9172 2.56705882352941
9172 2.62411764705882
9172 2.82352941176471
9172 0.0235294117647059
