pt_graph freq
9238 1
9582 1
9737 1
9884 1
9893 1
9899 1
9901 1
9968 1
10045 1
10054 1
10142 1
10143 1
10144 1
10216 1
10217 1
10224 1
10225 1
10227 1
10231 1
10303 1
10304 1
10306 1
10308 1
10309 1
10310 1
10391 1
10392 1
10393 1
10484 1
10487 1
10588 1
10681 1
10687 1
10692 1
10784 1
10887 1
10898 1
10994 1
10997 1
11116 1
11349 1
11350 1
11355 1
11476 1
11603 1
11867 1
11993 1
11995 1
12366 1
12499 1
12630 1
12862 1
12983 1
13099 1
13103 1
13200 1
13204 1
13206 1
13209 1
13297 1
13304 1
13462 1
13535 1
13539 1
13706 1
