pt_graph freq
15131 1
15132 1
15171 1
15173 1
15216 1
15217 1
15218 1
16105 1
16183 1
16229 1
16276 1
16277 1
16291 1
16368 1
16453 1
16456 1
16498 1
16499 1
16541 1
16544 1
16546 1
16547 1
16551 1
16557 1
16586 1
16587 1
16590 1
16591 1
16592 1
16593 1
16594 1
16630 1
16631 1
16632 1
16634 1
16635 1
16636 1
16637 1
16638 1
16640 1
16642 1
16674 1
16676 1
16677 1
16678 1
16679 1
16680 1
16681 1
16682 1
16683 1
16684 1
16685 1
16686 1
16687 1
16718 1
16720 1
16723 1
16724 1
16725 1
16726 1
16727 1
16728 1
16731 1
16732 1
16762 1
16764 1
16765 1
16766 1
16769 1
16770 1
16772 1
16773 1
16774 1
16775 1
16778 1
16780 1
16812 1
16813 1
16814 1
16818 1
16820 1
16821 1
16822 1
16823 1
16824 1
16860 1
16861 1
16862 1
16865 1
16866 1
16867 1
16868 1
16872 1
16911 1
16912 1
16916 1
16917 1
16923 1
16956 1
17004 1
17006 1
17043 1
17048 1
17082 1
17084 1
17085 1
17089 1
17091 1
17122 1
17174 1
17175 1
17201 1
17207 1
17212 1
17216 1
17250 1
17253 1
17255 1
17327 1
17328 1
17365 1
17397 1
17425 1
17429 1
17430 1
17459 1
17461 1
17462 1
17488 1
17494 1
17495 1
17498 1
17527 1
17530 1
17532 1
17536 1
17538 1
17569 1
17570 1
17571 1
17608 1
17609 1
17611 1
17612 1
17617 1
17618 1
17652 1
17653 1
17654 1
17655 1
17659 1
17660 1
17696 1
17697 1
17699 1
17700 1
17701 1
17706 1
17707 1
17708 1
17743 1
17745 1
17746 1
17748 1
17751 1
17754 1
17756 1
17790 1
17791 1
17792 1
17793 1
17795 1
17796 1
17835 1
17836 1
17838 1
17840 1
17843 1
17882 1
17883 1
17887 1
17888 1
17890 1
17931 1
17935 1
17938 1
17939 1
17978 1
17986 1
18026 1
18027 1
18076 1
18080 1
18118 1
18119 1
18120 1
18121 1
18122 1
18123 1
18126 1
18166 1
18167 1
18168 1
18169 1
18170 1
18171 1
18172 1
18174 1
18175 1
18218 1
18219 1
18220 1
18221 1
18264 1
18266 1
18267 1
18268 1
18313 1
18314 1
18315 1
18357 1
