GRK_AIGI83_2_4|1|7|35|32.25|72.33214|7725|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|83|1
GRK_AMFI4_0_1|1|5|30|31.25|40.05|3540|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|4|1
GRK_AMFI4_0_2|1|5|30|31.25|40.05|3540|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|4|1
GRK_AMFI4_0_3|1|5|30|31.25|40.05|3540|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|4|1
GRK_AMFI4_0_4|1|5|30|31.25|40.05|3540|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|4|1
GRK_AMFI4_0_5|1|5|30|31.25|40.05|3540|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|4|1
GRK_AMFI4_0_6|1|5|30|31.25|40.05|3540|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|4|1
GRK_AMFI42_1_1|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_2|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_3|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_4|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_5|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_6|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_7|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_8|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_9|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_10|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI42_1_11|1|5|30|31.95|46.78942|4140|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|42|1
GRK_AMFI84_2_1|1|7|65|36.75|86.565|7320|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|84|1
GRK_AMFI84_2_2|1|7|65|36.75|86.565|7320|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|84|1
GRK_AMFI84_2_3|1|7|65|36.75|86.565|7320|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|84|1
GRK_ANTY141_4_1|1|10|22.5641|16.8|132|5098.712|8544.304|5|0.4485|336.7618|10|1|0.3|1.2|0.15|5|6|19|5|141|1
GRK_ANTY43_1_1|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_2|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_3|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_4|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_5|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_6|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_7|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_8|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY43_1_9|1|5|30|32.3|68.69634|7170|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|43|1
GRK_ANTY5_0_1|1|5|55|35.5|151.3767|11900|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|5|1
GRK_ANTY5_0_2|1|5|55|35.5|151.3767|11900|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|5|1
GRK_ANTY5_0_3|1|5|55|35.5|151.3767|11900|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|5|1
GRK_ANTY5_0_4|1|5|55|35.5|151.3767|11900|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|5|1
GRK_ANTY85_2_1|1|7|35|35.35|66.41071|9595|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|85|1
GRK_ANTY85_2_2|1|7|35|35.35|66.41071|9595|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|85|1
GRK_ANTY85_2_3|1|7|35|35.35|66.41071|9595|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|85|1
GRK_ANTY85_2_4|1|7|35|35.35|66.41071|9595|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|85|1
GRK_ARGO142_4_1|1|10|21.9906|16.62|128.645|4969.12|8829.114|5|0.4485|336.7618|10|1|0.3|1.2|0.15|5|6|19|5|142|1
GRK_ARGO44_1_1|1|5|55|35.5|93.65714|11850|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|44|1
GRK_ARGO44_1_2|1|5|55|35.5|93.65714|11850|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|44|1
GRK_ARGO44_1_3|1|5|55|35.5|93.65714|11850|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|44|1
GRK_ARGO44_1_4|1|5|55|35.5|93.65714|11850|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|44|1
GRK_ARGO44_1_5|1|5|55|35.5|93.65714|11850|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|44|1
GRK_ARGO6_0_1|1|5|55|33.95|87.37647|12870|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|6|1
GRK_ARGO6_0_2|1|5|55|33.95|87.37647|12870|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|6|1
GRK_ARGO6_0_3|1|5|55|33.95|87.37647|12870|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|6|1
GRK_ARGO6_0_4|1|5|55|33.95|87.37647|12870|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|6|1
GRK_ARGO6_0_5|1|5|55|33.95|87.37647|12870|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|6|1
GRK_ARGO6_0_6|1|5|55|33.95|87.37647|12870|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|6|1
GRK_ARGO6_0_7|1|5|55|33.95|87.37647|12870|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|6|1
GRK_ARGO86_2_1|1|7|65|34.8|86.21481|11650|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|86|1
GRK_ARGO86_2_2|1|7|65|34.8|86.21481|11650|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|86|1
GRK_ARGO86_2_3|1|7|65|34.8|86.21481|11650|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|86|1
GRK_ARGO86_2_4|1|7|65|34.8|86.21481|11650|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|86|1
GRK_ARGO86_2_5|1|7|65|34.8|86.21481|11650|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|86|1
GRK_ARGO86_2_6|1|7|65|34.8|86.21481|11650|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|86|1
GRK_ASTA125_3_1|1|10|36.49616|23.76193|262.7723|10948.85|33587.04|5|0.4485|336.7618|18|1|0.4|1.15|0.15|5|6|4|23|125|1
GRK_ASTA125_3_2|1|10|36.49616|23.76193|262.7723|10948.85|33587.04|5|0.4485|336.7618|18|1|0.4|1.15|0.15|5|6|4|23|125|1
GRK_ASTA143_4_1|1|10|35.89744|17|210|8111.588|9493.671|5|0.4485|336.7618|10|1|0.3|1.2|0.15|5|6|19|5|143|1
GRK_ASTA45_1_1|1|5|30|27.8|47.88462|3705|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|45|1
GRK_ASTA45_1_2|1|5|30|27.8|47.88462|3705|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|45|1
