pt_graph freq
7417 1
7483 1
7545 1
7547 1
7609 1
7675 1
7676 1
7738 1
7740 1
7741 1
7805 1
7806 1
7857 1
7867 1
7868 1
7870 1
7923 1
7932 1
7933 1
7934 1
7989 1
7991 1
7992 1
7995 1
7996 1
7998 1
8033 1
8054 1
8056 1
8060 1
8116 1
8120 1
8123 1
8124 1
8178 1
8181 1
8182 1
8183 1
8184 1
8186 1
8238 1
8241 1
8242 1
8243 1
8244 1
8245 1
8246 1
8284 1
8300 1
8304 1
8341 1
8359 1
8412 1
8413 1
8445 1
8446 1
8447 1
8448 1
8465 1
8468 1
8498 1
8499 1
8502 1
8551 1
8552 1
8553 1
8554 1
8567 1
8572 1
8602 1
8603 1
8649 1
8650 1
8668 1
8670 1
8754 1
8755 1
8758 1
8787 1
8793 1
8839 1
8846 1
8873 1
8886 1
8888 1
8889 1
8890 1
8891 1
8893 1
8916 1
8932 1
8933 1
8934 1
8960 1
8971 1
8972 1
8973 1
8974 1
8999 1
9051 1
9083 1
9092 1
9170 1
9176 1
9211 1
9214 1
9259 1
9262 1
9307 1
9363 1
9420 1
9474 1
9476 1
9477 1
9478 1
9479 1
9480 1
9535 1
9536 1
9537 1
9539 1
9541 1
9542 1
9543 1
9608 1
9609 1
9610 1
9611 1
9612 1
9613 1
9682 1
9685 1
9758 1
9767 1
9768 1
9843 1
9845 1
9921 1
9923 1
9927 1
9931 1
10007 1
10012 1
10013 1
10095 1
10096 1
10177 1
10259 1
10260 1
10261 1
19532 1
