pt_graph freq
7164 1
7481 1
7609 1
7674 1
7739 1
7803 1
7867 1
7929 1
8413 1
8572 1
8667 1
8712 1
8931 1
9174 1
9216 1
9259 1
9262 1
9308 1
9359 1
9414 1
9415 1
9416 1
9472 1
9473 1
9533 1
9535 1
9536 1
9600 1
9603 1
9676 1
9677 1
9678 1
9684 1
9685 1
9686 1
9753 1
9754 1
9758 1
9761 1
9764 1
9834 1
9839 1
9840 1
9843 1
9844 1
9845 1
9846 1
9914 1
9920 1
9922 1
9923 1
9924 1
9927 1
9996 1
10006 1
10007 1
10008 1
10078 1
10079 1
10084 1
10087 1
10088 1
10089 1
10091 1
10092 1
10161 1
10171 1
10172 1
10173 1
10254 1
10256 1
10257 1
10330 1
10333 1
10337 1
10338 1
10339 1
10412 1
10418 1
10420 1
10421 1
10424 1
10427 1
10516 1
10517 1
10519 1
10520 1
10521 1
10522 1
10523 1
10610 1
10614 1
10617 1
10618 1
10619 1
10623 1
10708 1
10711 1
10718 1
10719 1
10720 1
10721 1
10805 1
10809 1
10817 1
10818 1
10823 1
10909 1
10915 1
10916 1
10918 1
10921 1
10922 1
10923 1
10924 1
10925 1
11024 1
11031 1
11032 1
11033 1
11127 1
11131 1
11132 1
11133 1
11134 1
11135 1
11138 1
11139 1
11141 1
11142 1
11143 1
11255 1
11256 1
11258 1
11260 1
11262 1
11263 1
11264 1
11368 1
11370 1
11371 1
11375 1
11376 1
11378 1
11379 1
11381 1
11382 1
11383 1
11385 1
11494 1
11496 1
11497 1
11502 1
11503 1
11505 1
11506 1
11507 1
11508 1
11510 1
11511 1
11512 1
11622 1
11629 1
11630 1
11632 1
11634 1
11635 1
11636 1
11637 1
11638 1
11639 1
11656 1
11754 1
11755 1
11759 1
11760 1
11762 1
11764 1
11765 1
11766 1
11767 1
11768 1
11769 1
11885 1
11890 1
11892 1
11895 1
11896 1
11897 1
11898 1
11900 1
12005 1
12010 1
12012 1
12013 1
12014 1
12015 1
12016 1
12017 1
12018 1
12021 1
12022 1
12127 1
12133 1
12134 1
12257 1
12381 1
12387 1
12514 1
12515 1
12516 1
12518 1
12519 1
12646 1
12762 1
12764 1
12880 1
12883 1
13481 1
13552 1
13670 1
19523 1
