pt_graph scale
10556 1.09
10556 3.9
10556 5.72470588235294
10556 2.56705882352941
10556 2.62411764705882
10556 2.82352941176471
10556 0.0235294117647059
10556 0.888235294117647
10556 0.0670588235294118
10555 1.09
10555 3.9
10555 5.72470588235294
10555 2.56705882352941
10555 2.62411764705882
10555 2.82352941176471
10555 0.0235294117647059
10555 0.888235294117647
10555 0.0670588235294118
10660 1.09
10660 3.9
10660 5.72470588235294
10660 2.56705882352941
10660 2.62411764705882
10660 2.82352941176471
10660 0.0235294117647059
10660 0.888235294117647
10660 0.0670588235294118
10659 1.09
10659 3.9
10659 5.72470588235294
10659 2.56705882352941
10659 2.62411764705882
10659 2.82352941176471
10659 0.0235294117647059
10659 0.888235294117647
10659 0.0670588235294118
10658 1.09
10658 3.9
10658 5.72470588235294
10658 2.56705882352941
10658 2.62411764705882
10658 2.82352941176471
10658 0.0235294117647059
10658 0.888235294117647
10658 0.0670588235294118
10657 1.09
10657 3.9
10657 5.72470588235294
10657 2.56705882352941
10657 2.62411764705882
10657 2.82352941176471
10657 0.0235294117647059
10657 0.888235294117647
10657 0.0670588235294118
10656 1.09
10656 3.9
10656 5.72470588235294
10656 2.56705882352941
10656 2.62411764705882
10656 2.82352941176471
10656 0.0235294117647059
10656 0.888235294117647
10656 0.0670588235294118
10655 1.09
10655 3.9
10655 5.72470588235294
10655 2.56705882352941
10655 2.62411764705882
10655 2.82352941176471
10655 0.0235294117647059
10655 0.888235294117647
10655 0.0670588235294118
10654 1.09
10654 3.9
10654 5.72470588235294
10654 2.56705882352941
10654 2.62411764705882
10654 2.82352941176471
10654 0.0235294117647059
10654 0.888235294117647
10654 0.0670588235294118
10762 1.09
10762 3.9
10762 5.72470588235294
10762 2.56705882352941
10762 2.62411764705882
10762 2.82352941176471
10762 0.0235294117647059
10762 0.888235294117647
10762 0.0670588235294118
10761 1.09
10761 3.9
10761 5.72470588235294
10761 2.56705882352941
10761 2.62411764705882
10761 2.82352941176471
10761 0.0235294117647059
10761 0.888235294117647
10761 0.0670588235294118
10759 1.09
10759 3.9
10759 5.72470588235294
10759 2.56705882352941
10759 2.62411764705882
10759 2.82352941176471
10759 0.0235294117647059
10759 0.888235294117647
10759 0.0670588235294118
10758 1.09
10758 3.9
10758 5.72470588235294
10758 2.56705882352941
10758 2.62411764705882
10758 2.82352941176471
10758 0.0235294117647059
10758 0.888235294117647
10758 0.0670588235294118
10757 1.09
10757 3.9
10757 5.72470588235294
10757 2.56705882352941
10757 2.62411764705882
10757 2.82352941176471
10757 0.0235294117647059
10757 0.888235294117647
10757 0.0670588235294118
10756 1.09
10756 3.9
10756 5.72470588235294
10756 2.56705882352941
10756 2.62411764705882
10756 2.82352941176471
10756 0.0235294117647059
10756 0.888235294117647
10756 0.0670588235294118
10856 1.09
10856 3.9
10856 5.72470588235294
10856 2.56705882352941
10856 2.62411764705882
10856 2.82352941176471
10856 0.0235294117647059
10856 0.888235294117647
10856 0.0670588235294118
10971 1.09
10971 3.9
10971 5.72470588235294
10971 2.56705882352941
