pt_graph freq
15028 1
15055 1
15087 1
15124 1
15125 1
15162 1
15208 1
15253 1
15255 1
15310 1
15311 1
15312 1
15365 1
15366 1
15415 1
15424 1
15426 1
15427 1
15480 1
15491 1
15552 1
15555 1
15608 1
15611 1
15618 1
15619 1
15683 1
15748 1
15750 1
15751 1
15752 1
15817 1
15820 1
15881 1
15882 1
15943 1
15944 1
15945 1
15947 1
15948 1
15949 1
16001 1
16003 1
16004 1
16005 1
16053 1
16056 1
16101 1
16103 1
16104 1
16150 1
16151 1
16152 1
16196 1
16197 1
16198 1
16199 1
16242 1
16244 1
16245 1
16246 1
16284 1
16289 1
16290 1
16291 1
16292 1
16293 1
16332 1
16335 1
16337 1
16338 1
16371 1
16380 1
16411 1
16414 1
16455 1
16458 1
16465 1
16466 1
16468 1
16499 1
16500 1
16503 1
16505 1
16511 1
16513 1
16542 1
16543 1
16545 1
16546 1
16547 1
16549 1
16550 1
16551 1
16586 1
16589 1
16590 1
16593 1
16594 1
16597 1
16635 1
16638 1
16640 1
16641 1
16642 1
16676 1
16677 1
16678 1
16679 1
16681 1
16682 1
16683 1
16685 1
16722 1
16724 1
16725 1
16726 1
16727 1
16728 1
16731 1
16766 1
16767 1
16771 1
16773 1
16775 1
16777 1
16815 1
16820 1
16822 1
16823 1
16824 1
16862 1
16864 1
16866 1
16867 1
16869 1
16870 1
16912 1
16913 1
16914 1
16916 1
16917 1
16918 1
16919 1
16920 1
16955 1
16956 1
16958 1
16959 1
16962 1
16963 1
16964 1
16996 1
16998 1
16999 1
17001 1
17005 1
17006 1
17007 1
17037 1
17038 1
17040 1
17043 1
17046 1
17047 1
17048 1
17078 1
17081 1
17087 1
17088 1
17089 1
17090 1
17119 1
17120 1
17122 1
17129 1
17130 1
17131 1
17160 1
17161 1
17162 1
17163 1
17171 1
17172 1
17173 1
17202 1
17203 1
17204 1
17214 1
17216 1
17243 1
17244 1
17253 1
17290 1
17326 1
17327 1
17328 1
17361 1
17362 1
17363 1
17385 1
17393 1
17394 1
17395 1
17425 1
17426 1
17427 1
17428 1
17448 1
17457 1
17458 1
17459 1
17460 1
17492 1
17493 1
17494 1
17496 1
17498 1
17528 1
17532 1
17533 1
17534 1
17535 1
17536 1
17569 1
17570 1
17574 1
17575 1
17576 1
17577 1
17578 1
17608 1
17609 1
17610 1
17612 1
17613 1
17616 1
17619 1
17620 1
17644 1
17654 1
17655 1
17656 1
17657 1
17658 1
17659 1
17660 1
17701 1
17702 1
17703 1
17704 1
17705 1
17706 1
17748 1
17749 1
17750 1
17751 1
17752 1
17753 1
17794 1
17795 1
17796 1
17797 1
17798 1
17799 1
17840 1
17841 1
17842 1
17843 1
17844 1
17845 1
17885 1
17886 1
17887 1
17889 1
17890 1
17934 1
17936 1
17937 1
17938 1
17980 1
17981 1
17982 1
17983 1
17984 1
17985 1
18025 1
18026 1
18027 1
18028 1
18029 1
18030 1
18072 1
18073 1
18074 1
18075 1
18076 1
18077 1
18118 1
18119 1
18120 1
18121 1
18122 1
18123 1
18124 1
18167 1
18168 1
18169 1
18170 1
18171 1
18172 1
18218 1
18219 1
18220 1
18221 1
18265 1
18266 1
18267 1
18268 1
18312 1
18313 1
18692 1
18775 1
18777 1
18781 1
18783 1
18822 1
18823 1
18824 1
18825 1
18826 1
18831 1
18832 1
18834 1
18835 1
18837 1
18863 1
18864 1
18865 1
18866 1
18868 1
18870 1
18871 1
18872 1
18874 1
18880 1
18883 1
18886 1
18912 1
18915 1
18920 1
18924 1
18959 1
18960 1
18961 1
18962 1
18963 1
18964 1
18992 1
18999 1
19002 1
19029 1
19030 1
19059 1
19060 1
19062 1
19094 1
19095 1
19096 1
19097 1
19098 1
19105 1
19106 1
19107 1
19129 1
19130 1
19131 1
19132 1
19133 1
19135 1
19139 1
19140 1
19141 1
19142 1
19143 1
19163 1
19164 1
19165 1
19166 1
19167 1
19172 1
19176 1
19198 1
19199 1
19200 1
19206 1
19207 1
19208 1
19237 1
19238 1
19239 1
19263 1
19267 1
19269 1
19296 1
19298 1
19323 1
