pt_graph freq
12520 1
12522 1
12523 1
12524 1
12525 1
12526 1
12527 1
12528 1
12529 1
12530 1
12532 1
12646 1
12648 1
12649 1
12650 1
12651 1
12652 1
12654 1
12655 1
12656 1
12657 1
12658 1
12659 1
12660 1
12661 1
12763 1
12766 1
12769 1
12885 1
12887 1
12888 1
12889 1
12999 1
13004 1
13005 1
13009 1
13010 1
13110 1
13112 1
13120 1
13121 1
13123 1
13221 1
13225 1
13316 1
13318 1
13319 1
13320 1
13323 1
13324 1
13388 1
13393 1
13404 1
13409 1
13469 1
13476 1
13485 1
13487 1
13488 1
13490 1
13545 1
13554 1
13555 1
13556 1
13557 1
13558 1
13559 1
13614 1
13615 1
13616 1
13617 1
13618 1
13619 1
13670 1
13672 1
13675 1
13676 1
13709 1
13713 1
13725 1
13726 1
13727 1
13728 1
13729 1
13730 1
13731 1
13766 1
13767 1
13781 1
13783 1
13784 1
13816 1
13832 1
13834 1
13835 1
13836 1
13838 1
13880 1
13882 1
13888 1
13890 1
13892 1
13893 1
13937 1
13941 1
13944 1
13947 1
13948 1
13949 1
13951 1
13985 1
13993 1
13997 1
13999 1
14004 1
14006 1
14007 1
14042 1
14055 1
14056 1
14057 1
14058 1
14061 1
14062 1
14064 1
14097 1
14112 1
14113 1
14114 1
14115 1
14148 1
14150 1
14151 1
14152 1
14162 1
14164 1
14167 1
14168 1
14169 1
14208 1
14214 1
14216 1
14257 1
14259 1
14260 1
14261 1
14263 1
14264 1
14285 1
14290 1
14298 1
14302 1
14305 1
14306 1
14307 1
14309 1
14310 1
14342 1
14344 1
14345 1
14349 1
14351 1
14352 1
14353 1
14354 1
14355 1
14375 1
14387 1
14391 1
14392 1
14394 1
14395 1
14396 1
14397 1
14422 1
14429 1
14432 1
14435 1
14437 1
14438 1
14462 1
14463 1
14464 1
14470 1
14472 1
14474 1
14475 1
14506 1
14507 1
14509 1
14533 1
14535 1
14538 1
14540 1
14564 1
14568 1
14569 1
14571 1
14573 1
14591 1
14593 1
14598 1
14600 1
14604 1
14605 1
14606 1
14607 1
14629 1
14631 1
14634 1
14635 1
14636 1
14638 1
14640 1
14641 1
14660 1
14662 1
14663 1
14666 1
14668 1
14669 1
14674 1
14693 1
14694 1
14698 1
14699 1
14701 1
14705 1
14707 1
14739 1
14761 1
14762 1
14764 1
14765 1
14793 1
14795 1
14798 1
14799 1
14800 1
14802 1
14826 1
14827 1
14829 1
14830 1
14831 1
14857 1
14886 1
14887 1
14909 1
14915 1
14989 1
14990 1
15010 1
15011 1
15013 1
15033 1
15038 1
15039 1
15040 1
15043 1
15059 1
15068 1
15070 1
15093 1
15094 1
15095 1
15096 1
15097 1
15098 1
15099 1
15100 1
15129 1
15130 1
15132 1
15133 1
15134 1
15135 1
15136 1
15137 1
15171 1
15172 1
15173 1
15174 1
15175 1
15176 1
15177 1
15178 1
15215 1
15216 1
15217 1
15219 1
15221 1
15222 1
15263 1
15264 1
15265 1
15267 1
15268 1
15269 1
15270 1
15311 1
15315 1
15316 1
15317 1
15318 1
15365 1
15367 1
15369 1
15370 1
15371 1
15372 1
15425 1
15426 1
15428 1
15429 1
15430 1
15431 1
15488 1
15489 1
15490 1
15491 1
15493 1
15494 1
15552 1
15556 1
15557 1
15558 1
15615 1
15616 1
15618 1
15619 1
15621 1
15622 1
15686 1
15751 1
15754 1
15819 1
15821 1
15822 1
15879 1
15881 1
15883 1
15887 1
15947 1
15948 1
15951 1
15999 1
16001 1
16003 1
16004 1
16005 1
16006 1
16007 1
16053 1
16055 1
16057 1
16058 1
16059 1
16098 1
16102 1
16103 1
16104 1
16105 1
16106 1
16107 1
16147 1
16152 1
16153 1
16154 1
16155 1
16198 1
16199 1
16200 1
16201 1
16202 1
16243 1
16245 1
16247 1
16248 1
16292 1
16293 1
16294 1
16338 1
16339 1
16383 1
16426 1
