pt_graph freq
9036 1
9080 1
9117 1
9118 1
9199 1
9201 1
9207 1
9213 1
9290 1
9345 1
9387 1
9452 1
9514 1
9590 1
9602 1
9658 1
9659 1
9661 1
9680 1
9842 1
9887 1
9979 1
9981 1
9984 1
10056 1
10064 1
10137 1
10139 1
10152 1
10217 1
10219 1
10228 1
10232 1
10301 1
10314 1
10390 1
10391 1
10392 1
10393 1
10402 1
10422 1
10486 1
10487 1
10489 1
10588 1
10691 1
10695 1
10790 1
10794 1
11119 1
11358 1
11375 1
11483 1
11758 1
11760 1
11761 1
11866 1
11891 1
12005 1
12015 1
12130 1
12135 1
12138 1
12242 1
12254 1
12256 1
12259 1
12262 1
12263 1
12383 1
12390 1
12391 1
12392 1
12502 1
12515 1
12521 1
12522 1
12523 1
12524 1
12651 1
12760 1
12762 1
12862 1
12863 1
12866 1
12867 1
12885 1
12887 1
12995 1
12996 1
13008 1
13010 1
13099 1
13102 1
13123 1
13222 1
13304 1
13323 1
13401 1
13403 1
13404 1
13405 1
13406 1
13486 1
13534 1
13536 1
13553 1
13555 1
13817 1
