vids pt_graph
GRK_ASTA45_1_1 11628
GRK_ASTA45_1_1 11888
GRK_ASTA45_1_1 11890
GRK_ASTA45_1_1 11892
GRK_ASTA45_1_1 12019
GRK_ASTA45_1_1 12144
GRK_ASTA45_1_1 12145
GRK_ASTA45_1_1 12269
GRK_ASTA45_1_1 12272
GRK_ASTA45_1_1 12273
GRK_ASTA45_1_1 12383
GRK_ASTA45_1_1 12394
GRK_ASTA45_1_1 12398
GRK_ASTA45_1_1 12401
GRK_ASTA45_1_1 12404
GRK_ASTA45_1_1 12522
GRK_ASTA45_1_1 12536
GRK_ASTA45_1_1 12537
GRK_ASTA45_1_1 12643
GRK_ASTA45_1_1 12662
GRK_ASTA45_1_1 12655
GRK_ASTA45_1_1 12750
GRK_ASTA45_1_1 12874
GRK_ASTA45_1_1 12994
GRK_ASTA45_1_1 13110
GRK_ASTA45_1_1 13222
GRK_ASTA45_1_1 13306
GRK_ASTA45_1_1 13404
GRK_ASTA45_1_1 13409
GRK_ASTA45_1_1 13469
GRK_ASTA45_1_1 13470
GRK_ASTA45_1_1 13484
GRK_ASTA45_1_1 13556
GRK_ASTA45_1_1 13559
GRK_ASTA45_1_1 13604
GRK_ASTA45_1_1 13607
GRK_ASTA45_1_1 13618
GRK_ASTA45_1_1 13722
GRK_ASTA45_1_1 13723
GRK_ASTA45_1_1 13771
GRK_ASTA45_1_1 13774
GRK_ASTA45_1_1 13832
GRK_ASTA45_1_1 13835
GRK_ASTA45_1_1 13943
GRK_ASTA45_1_1 13987
GRK_ASTA45_1_1 14052
GRK_ASTA45_1_1 14056
GRK_ASTA45_1_1 14058
GRK_ASTA45_1_1 14095
GRK_ASTA45_1_1 14155
GRK_ASTA45_1_1 14157
GRK_ASTA45_1_1 14247
GRK_ASTA45_1_1 14349
GRK_ASTA45_1_1 14437
GRK_ASTA45_1_1 14499
GRK_ASTA45_1_1 14500
GRK_ASTA45_1_1 14502
GRK_ASTA45_1_1 14505
GRK_ASTA45_1_1 14570
GRK_ASTA45_1_1 14572
GRK_ASTA45_1_1 14664
GRK_ASTA45_1_1 14700
GRK_ASTA45_1_1 14731
GRK_ASTA45_1_1 14735
GRK_ASTA45_1_1 14739
GRK_ASTA45_1_1 14802
GRK_ASTA45_1_1 14828
GRK_ASTA45_1_2 11628
GRK_ASTA45_1_2 11888
GRK_ASTA45_1_2 11890
GRK_ASTA45_1_2 11892
GRK_ASTA45_1_2 12019
GRK_ASTA45_1_2 12144
GRK_ASTA45_1_2 12145
GRK_ASTA45_1_2 12269
GRK_ASTA45_1_2 12272
GRK_ASTA45_1_2 12273
GRK_ASTA45_1_2 12383
GRK_ASTA45_1_2 12394
GRK_ASTA45_1_2 12398
GRK_ASTA45_1_2 12401
GRK_ASTA45_1_2 12404
GRK_ASTA45_1_2 12522
GRK_ASTA45_1_2 12536
GRK_ASTA45_1_2 12537
GRK_ASTA45_1_2 12643
GRK_ASTA45_1_2 12662
GRK_ASTA45_1_2 12655
GRK_ASTA45_1_2 12750
GRK_ASTA45_1_2 12874
GRK_ASTA45_1_2 12994
GRK_ASTA45_1_2 13110
GRK_ASTA45_1_2 13222
GRK_ASTA45_1_2 13306
GRK_ASTA45_1_2 13404
GRK_ASTA45_1_2 13409
GRK_ASTA45_1_2 13469
GRK_ASTA45_1_2 13470
GRK_ASTA45_1_2 13484
GRK_ASTA45_1_2 13556
GRK_ASTA45_1_2 13559
GRK_ASTA45_1_2 13604
GRK_ASTA45_1_2 13607
GRK_ASTA45_1_2 13618
GRK_ASTA45_1_2 13722
GRK_ASTA45_1_2 13723
GRK_ASTA45_1_2 13771
GRK_ASTA45_1_2 13774
GRK_ASTA45_1_2 13832
GRK_ASTA45_1_2 13835
GRK_ASTA45_1_2 13943
GRK_ASTA45_1_2 13987
GRK_ASTA45_1_2 14052
GRK_ASTA45_1_2 14056
GRK_ASTA45_1_2 14058
GRK_ASTA45_1_2 14095
GRK_ASTA45_1_2 14155
GRK_ASTA45_1_2 14157
GRK_ASTA45_1_2 14247
GRK_ASTA45_1_2 14349
GRK_ASTA45_1_2 14437
GRK_ASTA45_1_2 14499
GRK_ASTA45_1_2 14500
GRK_ASTA45_1_2 14502
GRK_ASTA45_1_2 14505
GRK_ASTA45_1_2 14570
GRK_ASTA45_1_2 14572
GRK_ASTA45_1_2 14664
GRK_ASTA45_1_2 14700
GRK_ASTA45_1_2 14731
GRK_ASTA45_1_2 14735
GRK_ASTA45_1_2 14739
GRK_ASTA45_1_2 14802
GRK_ASTA45_1_2 14828
GRK_ASTA45_1_3 11628
GRK_ASTA45_1_3 11888
GRK_ASTA45_1_3 11890
GRK_ASTA45_1_3 11892
GRK_ASTA45_1_3 12019
GRK_ASTA45_1_3 12144
GRK_ASTA45_1_3 12145
GRK_ASTA45_1_3 12269
GRK_ASTA45_1_3 12272
GRK_ASTA45_1_3 12273
GRK_ASTA45_1_3 12383
GRK_ASTA45_1_3 12394
GRK_ASTA45_1_3 12398
GRK_ASTA45_1_3 12401
GRK_ASTA45_1_3 12404
GRK_ASTA45_1_3 12522
GRK_ASTA45_1_3 12536
GRK_ASTA45_1_3 12537
GRK_ASTA45_1_3 12643
GRK_ASTA45_1_3 12662
GRK_ASTA45_1_3 12655
GRK_ASTA45_1_3 12750
GRK_ASTA45_1_3 12874
GRK_ASTA45_1_3 12994
GRK_ASTA45_1_3 13110
GRK_ASTA45_1_3 13222
GRK_ASTA45_1_3 13306
GRK_ASTA45_1_3 13404
GRK_ASTA45_1_3 13409
GRK_ASTA45_1_3 13469
GRK_ASTA45_1_3 13470
GRK_ASTA45_1_3 13484
GRK_ASTA45_1_3 13556
GRK_ASTA45_1_3 13559
GRK_ASTA45_1_3 13604
GRK_ASTA45_1_3 13607
GRK_ASTA45_1_3 13618
GRK_ASTA45_1_3 13722
GRK_ASTA45_1_3 13723
GRK_ASTA45_1_3 13771
GRK_ASTA45_1_3 13774
GRK_ASTA45_1_3 13832
GRK_ASTA45_1_3 13835
GRK_ASTA45_1_3 13943
GRK_ASTA45_1_3 13987
GRK_ASTA45_1_3 14052
GRK_ASTA45_1_3 14056
GRK_ASTA45_1_3 14058
GRK_ASTA45_1_3 14095
GRK_ASTA45_1_3 14155
GRK_ASTA45_1_3 14157
GRK_ASTA45_1_3 14247
GRK_ASTA45_1_3 14349
GRK_ASTA45_1_3 14437
GRK_ASTA45_1_3 14499
GRK_ASTA45_1_3 14500
GRK_ASTA45_1_3 14502
GRK_ASTA45_1_3 14505
GRK_ASTA45_1_3 14570
GRK_ASTA45_1_3 14572
GRK_ASTA45_1_3 14664
GRK_ASTA45_1_3 14700
GRK_ASTA45_1_3 14731
GRK_ASTA45_1_3 14735
GRK_ASTA45_1_3 14739
GRK_ASTA45_1_3 14802
GRK_ASTA45_1_3 14828
GRK_ASTA45_1_4 11628
GRK_ASTA45_1_4 11888
GRK_ASTA45_1_4 11890
GRK_ASTA45_1_4 11892
GRK_ASTA45_1_4 12019
GRK_ASTA45_1_4 12144
GRK_ASTA45_1_4 12145
GRK_ASTA45_1_4 12269
GRK_ASTA45_1_4 12272
GRK_ASTA45_1_4 12273
GRK_ASTA45_1_4 12383
GRK_ASTA45_1_4 12394
GRK_ASTA45_1_4 12398
GRK_ASTA45_1_4 12401
GRK_ASTA45_1_4 12404
GRK_ASTA45_1_4 12522
GRK_ASTA45_1_4 12536
GRK_ASTA45_1_4 12537
GRK_ASTA45_1_4 12643
GRK_ASTA45_1_4 12662
GRK_ASTA45_1_4 12655
GRK_ASTA45_1_4 12750
GRK_ASTA45_1_4 12874
GRK_ASTA45_1_4 12994
GRK_ASTA45_1_4 13110
GRK_ASTA45_1_4 13222
GRK_ASTA45_1_4 13306
GRK_ASTA45_1_4 13404
GRK_ASTA45_1_4 13409
GRK_ASTA45_1_4 13469
GRK_ASTA45_1_4 13470
GRK_ASTA45_1_4 13484
GRK_ASTA45_1_4 13556
GRK_ASTA45_1_4 13559
GRK_ASTA45_1_4 13604
GRK_ASTA45_1_4 13607
GRK_ASTA45_1_4 13618
GRK_ASTA45_1_4 13722
GRK_ASTA45_1_4 13723
GRK_ASTA45_1_4 13771
GRK_ASTA45_1_4 13774
GRK_ASTA45_1_4 13832
GRK_ASTA45_1_4 13835
GRK_ASTA45_1_4 13943
GRK_ASTA45_1_4 13987
GRK_ASTA45_1_4 14052
GRK_ASTA45_1_4 14056
GRK_ASTA45_1_4 14058
GRK_ASTA45_1_4 14095
GRK_ASTA45_1_4 14155
GRK_ASTA45_1_4 14157
GRK_ASTA45_1_4 14247
GRK_ASTA45_1_4 14349
GRK_ASTA45_1_4 14437
GRK_ASTA45_1_4 14499
GRK_ASTA45_1_4 14500
GRK_ASTA45_1_4 14502
GRK_ASTA45_1_4 14505
GRK_ASTA45_1_4 14570
GRK_ASTA45_1_4 14572
GRK_ASTA45_1_4 14664
GRK_ASTA45_1_4 14700
GRK_ASTA45_1_4 14731
GRK_ASTA45_1_4 14735
GRK_ASTA45_1_4 14739
GRK_ASTA45_1_4 14802
GRK_ASTA45_1_4 14828
GRK_ASTA7_0_1 11888
GRK_ASTA7_0_1 11889
GRK_ASTA7_0_1 11896
GRK_ASTA7_0_1 12021
GRK_ASTA7_0_1 12022
GRK_ASTA7_0_1 12143
GRK_ASTA7_0_1 12145
GRK_ASTA7_0_1 12146
GRK_ASTA7_0_1 12255
GRK_ASTA7_0_1 12266
GRK_ASTA7_0_1 12269
GRK_ASTA7_0_1 12270
GRK_ASTA7_0_1 12271
GRK_ASTA7_0_1 12398
GRK_ASTA7_0_1 12401
GRK_ASTA7_0_1 12404
GRK_ASTA7_0_1 12515
GRK_ASTA7_0_1 12517
GRK_ASTA7_0_1 12518
GRK_ASTA7_0_1 12526
GRK_ASTA7_0_1 12527
GRK_ASTA7_0_1 12528
GRK_ASTA7_0_1 12529
GRK_ASTA7_0_1 12636
GRK_ASTA7_0_1 12654
GRK_ASTA7_0_1 12655
GRK_ASTA7_0_1 12656
GRK_ASTA7_0_1 12657
GRK_ASTA7_0_1 12658
GRK_ASTA7_0_1 12661
GRK_ASTA7_0_1 12758
GRK_ASTA7_0_1 12764
GRK_ASTA7_0_1 12766
GRK_ASTA7_0_1 12767
GRK_ASTA7_0_1 12877
GRK_ASTA7_0_1 12889
GRK_ASTA7_0_1 12999
GRK_ASTA7_0_1 13000
GRK_ASTA7_0_1 13122
GRK_ASTA7_0_1 13389
GRK_ASTA7_0_1 13404
GRK_ASTA7_0_1 13490
GRK_ASTA7_0_1 13540
GRK_ASTA7_0_1 13542
GRK_ASTA7_0_1 13546
GRK_ASTA7_0_1 13559
GRK_ASTA7_0_1 13609
GRK_ASTA7_0_1 13669
GRK_ASTA7_0_1 13675
GRK_ASTA7_0_1 13768
GRK_ASTA7_0_1 13817
GRK_ASTA7_0_1 13837
GRK_ASTA7_0_1 13944
GRK_ASTA7_0_1 13946
GRK_ASTA7_0_1 13949
GRK_ASTA7_0_1 14001
GRK_ASTA7_0_1 14059
GRK_ASTA7_0_1 14096
GRK_ASTA7_0_1 14100
GRK_ASTA7_0_1 14101
GRK_ASTA7_0_1 14105
GRK_ASTA7_0_1 14106
GRK_ASTA7_0_1 14158
GRK_ASTA7_0_1 14164
GRK_ASTA7_0_1 14166
GRK_ASTA7_0_1 14211
GRK_ASTA7_0_1 14256
GRK_ASTA7_0_1 14298
GRK_ASTA7_0_1 14301
GRK_ASTA7_0_1 14355
GRK_ASTA7_0_1 14384
GRK_ASTA7_0_1 14423
GRK_ASTA7_0_1 14465
GRK_ASTA7_0_1 14564
GRK_ASTA7_0_1 14601
GRK_ASTA7_0_1 14606
GRK_ASTA7_0_1 14666
GRK_ASTA7_0_1 14668
GRK_ASTA7_0_1 14705
GRK_ASTA7_0_1 14706
GRK_ASTA7_0_1 14730
GRK_ASTA7_0_1 14733
GRK_ASTA87_2_1 9611
GRK_ASTA87_2_1 9677
GRK_ASTA87_2_1 9682
GRK_ASTA87_2_1 9684
GRK_ASTA87_2_1 9690
GRK_ASTA87_2_1 9765
GRK_ASTA87_2_1 9822
GRK_ASTA87_2_1 9924
GRK_ASTA87_2_1 9925
GRK_ASTA87_2_1 10005
GRK_ASTA87_2_1 10006
GRK_ASTA87_2_1 10071
GRK_ASTA87_2_1 10256
GRK_ASTA87_2_1 10340
GRK_ASTA87_2_1 10343
GRK_ASTA87_2_1 10400
GRK_ASTA87_2_1 10402
GRK_ASTA87_2_1 10620
GRK_ASTA87_2_1 10624
GRK_ASTA87_2_1 10724
GRK_ASTA87_2_1 10798
GRK_ASTA87_2_1 10802
GRK_ASTA87_2_1 10902
GRK_ASTA87_2_1 10928
GRK_ASTA87_2_1 11359
GRK_ASTA87_2_1 11398
GRK_ASTA87_2_1 11533
GRK_ASTA87_2_1 11527
GRK_ASTA87_2_1 11512
GRK_ASTA87_2_1 11629
GRK_ASTA87_2_1 11785
GRK_ASTA87_2_1 11781
GRK_ASTA87_2_1 11923
GRK_ASTA87_2_1 12030
GRK_ASTA87_2_1 12114
GRK_ASTA87_2_1 12129
GRK_ASTA87_2_1 12130
GRK_ASTA87_2_1 12138
GRK_ASTA87_2_1 12150
GRK_ASTA87_2_1 12288
GRK_ASTA87_2_1 12382
GRK_ASTA87_2_1 12391
GRK_ASTA87_2_1 12396
GRK_ASTA87_2_1 12401
GRK_ASTA87_2_1 12557
GRK_ASTA87_2_1 12511
GRK_ASTA87_2_1 12552
GRK_ASTA87_2_1 12517
GRK_ASTA87_2_1 12549
GRK_ASTA87_2_1 12545
GRK_ASTA87_2_1 12546
GRK_ASTA87_2_1 12522
GRK_ASTA87_2_1 12526
GRK_ASTA87_2_1 12529
GRK_ASTA87_2_1 12643
GRK_ASTA87_2_1 12672
GRK_ASTA87_2_1 12662
GRK_ASTA87_2_1 12659
GRK_ASTA87_2_1 12754
GRK_ASTA87_2_1 12796
GRK_ASTA87_2_1 12759
GRK_ASTA87_2_1 12790
GRK_ASTA87_2_1 12767
GRK_ASTA87_2_1 12864
GRK_ASTA87_2_1 12914
GRK_ASTA87_2_1 12913
GRK_ASTA87_2_1 12887
GRK_ASTA87_2_1 13005
GRK_ASTA87_2_1 13006
GRK_ASTA87_2_1 13109
GRK_ASTA87_2_1 13114
GRK_ASTA87_2_1 13122
GRK_ASTA87_2_1 13208
GRK_ASTA87_2_1 13304
GRK_ASTA87_2_1 13323
GRK_ASTA87_2_1 13379
GRK_ASTA87_2_1 13405
GRK_ASTA87_2_1 13408
GRK_ASTA87_2_1 13478
GRK_ASTA87_2_1 13554
GRK_ASTA87_2_1 13556
GRK_ASTA87_2_1 13602
GRK_ASTA87_2_1 13650
GRK_ASTA87_2_1 13674
GRK_ASTA87_2_1 13714
GRK_ASTA87_2_1 13717
GRK_ASTA87_2_1 13718
GRK_ASTA87_2_1 13726
GRK_ASTA87_2_1 13727
GRK_ASTA87_2_1 13826
GRK_ASTA87_2_1 13833
GRK_ASTA87_2_1 13837
GRK_ASTA87_2_1 13838
GRK_ASTA87_2_1 13874
GRK_ASTA87_2_1 13889
GRK_ASTA87_2_1 14002
GRK_ASTA87_2_1 14059
GRK_ASTA87_2_1 14113
GRK_ASTA87_2_1 14203
GRK_ASTA87_2_1 14204
GRK_ASTA87_2_1 14205
GRK_ASTA87_2_1 14216
GRK_ASTA87_2_1 14283
GRK_ASTA87_2_1 14337
GRK_ASTA87_2_1 14342
GRK_ASTA87_2_1 14346
GRK_ASTA87_2_1 14348
GRK_ASTA87_2_1 14375
GRK_ASTA87_2_1 14386
GRK_ASTA87_2_1 14390
GRK_ASTA87_2_1 14392
GRK_ASTA87_2_1 14437
GRK_ASTA87_2_1 14531
GRK_ASTA87_2_1 14566
GRK_ASTA87_2_1 14635
GRK_ASTA87_2_1 14640
GRK_ASTA87_2_1 14701
GRK_ASTA87_2_1 14707
GRK_ASTA87_2_1 14731
GRK_ASTA87_2_1 14797
GRK_ASTA87_2_1 14821
GRK_ASTA87_2_1 14915
GRK_ASTA87_2_1 14961
GRK_ASTA87_2_1 14989
GRK_ASTA87_2_1 15099
GRK_ASTA87_2_1 15174
GRK_ASTA87_2_1 15262
GRK_ASTA87_2_1 15269
GRK_ASTA87_2_1 15493
GRK_ASTA87_2_1 15511
GRK_ASTA87_2_1 15556
GRK_ASTA87_2_1 15574
GRK_ASTA87_2_2 9611
GRK_ASTA87_2_2 9677
GRK_ASTA87_2_2 9682
GRK_ASTA87_2_2 9684
GRK_ASTA87_2_2 9690
GRK_ASTA87_2_2 9765
GRK_ASTA87_2_2 9822
GRK_ASTA87_2_2 9924
GRK_ASTA87_2_2 9925
GRK_ASTA87_2_2 10005
GRK_ASTA87_2_2 10006
GRK_ASTA87_2_2 10071
GRK_ASTA87_2_2 10256
GRK_ASTA87_2_2 10340
GRK_ASTA87_2_2 10343
GRK_ASTA87_2_2 10400
GRK_ASTA87_2_2 10402
GRK_ASTA87_2_2 10620
GRK_ASTA87_2_2 10624
GRK_ASTA87_2_2 10724
GRK_ASTA87_2_2 10798
GRK_ASTA87_2_2 10802
GRK_ASTA87_2_2 10902
GRK_ASTA87_2_2 10928
GRK_ASTA87_2_2 11359
GRK_ASTA87_2_2 11398
GRK_ASTA87_2_2 11533
GRK_ASTA87_2_2 11527
GRK_ASTA87_2_2 11512
GRK_ASTA87_2_2 11629
GRK_ASTA87_2_2 11785
GRK_ASTA87_2_2 11781
GRK_ASTA87_2_2 11923
GRK_ASTA87_2_2 12030
GRK_ASTA87_2_2 12114
GRK_ASTA87_2_2 12129
GRK_ASTA87_2_2 12130
GRK_ASTA87_2_2 12138
GRK_ASTA87_2_2 12150
GRK_ASTA87_2_2 12288
GRK_ASTA87_2_2 12382
GRK_ASTA87_2_2 12391
GRK_ASTA87_2_2 12396
GRK_ASTA87_2_2 12401
GRK_ASTA87_2_2 12557
GRK_ASTA87_2_2 12511
GRK_ASTA87_2_2 12552
GRK_ASTA87_2_2 12517
GRK_ASTA87_2_2 12549
GRK_ASTA87_2_2 12545
GRK_ASTA87_2_2 12546
GRK_ASTA87_2_2 12522
GRK_ASTA87_2_2 12526
GRK_ASTA87_2_2 12529
GRK_ASTA87_2_2 12643
GRK_ASTA87_2_2 12672
GRK_ASTA87_2_2 12662
GRK_ASTA87_2_2 12659
GRK_ASTA87_2_2 12754
GRK_ASTA87_2_2 12796
GRK_ASTA87_2_2 12759
GRK_ASTA87_2_2 12790
GRK_ASTA87_2_2 12767
GRK_ASTA87_2_2 12864
GRK_ASTA87_2_2 12914
GRK_ASTA87_2_2 12913
GRK_ASTA87_2_2 12887
GRK_ASTA87_2_2 13005
GRK_ASTA87_2_2 13006
GRK_ASTA87_2_2 13109
GRK_ASTA87_2_2 13114
GRK_ASTA87_2_2 13122
GRK_ASTA87_2_2 13208
GRK_ASTA87_2_2 13304
GRK_ASTA87_2_2 13323
GRK_ASTA87_2_2 13379
GRK_ASTA87_2_2 13405
GRK_ASTA87_2_2 13408
GRK_ASTA87_2_2 13478
GRK_ASTA87_2_2 13554
GRK_ASTA87_2_2 13556
GRK_ASTA87_2_2 13602
GRK_ASTA87_2_2 13650
GRK_ASTA87_2_2 13674
GRK_ASTA87_2_2 13714
GRK_ASTA87_2_2 13717
GRK_ASTA87_2_2 13718
GRK_ASTA87_2_2 13726
GRK_ASTA87_2_2 13727
GRK_ASTA87_2_2 13826
GRK_ASTA87_2_2 13833
GRK_ASTA87_2_2 13837
GRK_ASTA87_2_2 13838
GRK_ASTA87_2_2 13874
GRK_ASTA87_2_2 13889
GRK_ASTA87_2_2 14002
GRK_ASTA87_2_2 14059
GRK_ASTA87_2_2 14113
GRK_ASTA87_2_2 14203
GRK_ASTA87_2_2 14204
GRK_ASTA87_2_2 14205
GRK_ASTA87_2_2 14216
GRK_ASTA87_2_2 14283
GRK_ASTA87_2_2 14337
GRK_ASTA87_2_2 14342
GRK_ASTA87_2_2 14346
GRK_ASTA87_2_2 14348
GRK_ASTA87_2_2 14375
GRK_ASTA87_2_2 14386
GRK_ASTA87_2_2 14390
GRK_ASTA87_2_2 14392
GRK_ASTA87_2_2 14437
GRK_ASTA87_2_2 14531
GRK_ASTA87_2_2 14566
GRK_ASTA87_2_2 14635
GRK_ASTA87_2_2 14640
GRK_ASTA87_2_2 14701
GRK_ASTA87_2_2 14707
GRK_ASTA87_2_2 14731
GRK_ASTA87_2_2 14797
GRK_ASTA87_2_2 14821
GRK_ASTA87_2_2 14915
GRK_ASTA87_2_2 14961
GRK_ASTA87_2_2 14989
GRK_ASTA87_2_2 15099
GRK_ASTA87_2_2 15174
GRK_ASTA87_2_2 15262
GRK_ASTA87_2_2 15269
GRK_ASTA87_2_2 15493
GRK_ASTA87_2_2 15511
GRK_ASTA87_2_2 15556
GRK_ASTA87_2_2 15574
GRK_ASTA87_2_3 9611
GRK_ASTA87_2_3 9677
GRK_ASTA87_2_3 9682
GRK_ASTA87_2_3 9684
GRK_ASTA87_2_3 9690
GRK_ASTA87_2_3 9765
GRK_ASTA87_2_3 9822
GRK_ASTA87_2_3 9924
GRK_ASTA87_2_3 9925
GRK_ASTA87_2_3 10005
GRK_ASTA87_2_3 10006
GRK_ASTA87_2_3 10071
GRK_ASTA87_2_3 10256
GRK_ASTA87_2_3 10340
GRK_ASTA87_2_3 10343
GRK_ASTA87_2_3 10400
GRK_ASTA87_2_3 10402
GRK_ASTA87_2_3 10620
GRK_ASTA87_2_3 10624
GRK_ASTA87_2_3 10724
GRK_ASTA87_2_3 10798
GRK_ASTA87_2_3 10802
GRK_ASTA87_2_3 10902
GRK_ASTA87_2_3 10928
GRK_ASTA87_2_3 11359
GRK_ASTA87_2_3 11398
GRK_ASTA87_2_3 11533
GRK_ASTA87_2_3 11527
GRK_ASTA87_2_3 11512
GRK_ASTA87_2_3 11629
GRK_ASTA87_2_3 11785
GRK_ASTA87_2_3 11781
GRK_ASTA87_2_3 11923
GRK_ASTA87_2_3 12030
GRK_ASTA87_2_3 12114
GRK_ASTA87_2_3 12129
GRK_ASTA87_2_3 12130
GRK_ASTA87_2_3 12138
GRK_ASTA87_2_3 12150
GRK_ASTA87_2_3 12288
GRK_ASTA87_2_3 12382
GRK_ASTA87_2_3 12391
GRK_ASTA87_2_3 12396
GRK_ASTA87_2_3 12401
GRK_ASTA87_2_3 12557
GRK_ASTA87_2_3 12511
GRK_ASTA87_2_3 12552
GRK_ASTA87_2_3 12517
GRK_ASTA87_2_3 12549
GRK_ASTA87_2_3 12545
GRK_ASTA87_2_3 12546
GRK_ASTA87_2_3 12522
GRK_ASTA87_2_3 12526
GRK_ASTA87_2_3 12529
GRK_ASTA87_2_3 12643
GRK_ASTA87_2_3 12672
GRK_ASTA87_2_3 12662
GRK_ASTA87_2_3 12659
GRK_ASTA87_2_3 12754
GRK_ASTA87_2_3 12796
GRK_ASTA87_2_3 12759
GRK_ASTA87_2_3 12790
GRK_ASTA87_2_3 12767
GRK_ASTA87_2_3 12864
GRK_ASTA87_2_3 12914
GRK_ASTA87_2_3 12913
GRK_ASTA87_2_3 12887
GRK_ASTA87_2_3 13005
GRK_ASTA87_2_3 13006
GRK_ASTA87_2_3 13109
GRK_ASTA87_2_3 13114
GRK_ASTA87_2_3 13122
GRK_ASTA87_2_3 13208
GRK_ASTA87_2_3 13304
GRK_ASTA87_2_3 13323
GRK_ASTA87_2_3 13379
GRK_ASTA87_2_3 13405
GRK_ASTA87_2_3 13408
GRK_ASTA87_2_3 13478
GRK_ASTA87_2_3 13554
GRK_ASTA87_2_3 13556
GRK_ASTA87_2_3 13602
GRK_ASTA87_2_3 13650
GRK_ASTA87_2_3 13674
GRK_ASTA87_2_3 13714
GRK_ASTA87_2_3 13717
GRK_ASTA87_2_3 13718
GRK_ASTA87_2_3 13726
GRK_ASTA87_2_3 13727
GRK_ASTA87_2_3 13826
GRK_ASTA87_2_3 13833
GRK_ASTA87_2_3 13837
GRK_ASTA87_2_3 13838
GRK_ASTA87_2_3 13874
GRK_ASTA87_2_3 13889
GRK_ASTA87_2_3 14002
GRK_ASTA87_2_3 14059
GRK_ASTA87_2_3 14113
GRK_ASTA87_2_3 14203
GRK_ASTA87_2_3 14204
GRK_ASTA87_2_3 14205
GRK_ASTA87_2_3 14216
GRK_ASTA87_2_3 14283
GRK_ASTA87_2_3 14337
GRK_ASTA87_2_3 14342
GRK_ASTA87_2_3 14346
GRK_ASTA87_2_3 14348
GRK_ASTA87_2_3 14375
GRK_ASTA87_2_3 14386
GRK_ASTA87_2_3 14390
GRK_ASTA87_2_3 14392
GRK_ASTA87_2_3 14437
GRK_ASTA87_2_3 14531
GRK_ASTA87_2_3 14566
GRK_ASTA87_2_3 14635
GRK_ASTA87_2_3 14640
GRK_ASTA87_2_3 14701
GRK_ASTA87_2_3 14707
GRK_ASTA87_2_3 14731
GRK_ASTA87_2_3 14797
GRK_ASTA87_2_3 14821
GRK_ASTA87_2_3 14915
GRK_ASTA87_2_3 14961
GRK_ASTA87_2_3 14989
GRK_ASTA87_2_3 15099
GRK_ASTA87_2_3 15174
GRK_ASTA87_2_3 15262
GRK_ASTA87_2_3 15269
GRK_ASTA87_2_3 15493
GRK_ASTA87_2_3 15511
GRK_ASTA87_2_3 15556
GRK_ASTA87_2_3 15574
GRK_ASTA87_2_4 9611
GRK_ASTA87_2_4 9677
GRK_ASTA87_2_4 9682
GRK_ASTA87_2_4 9684
GRK_ASTA87_2_4 9690
GRK_ASTA87_2_4 9765
GRK_ASTA87_2_4 9822
GRK_ASTA87_2_4 9924
GRK_ASTA87_2_4 9925
GRK_ASTA87_2_4 10005
GRK_ASTA87_2_4 10006
GRK_ASTA87_2_4 10071
GRK_ASTA87_2_4 10256
GRK_ASTA87_2_4 10340
GRK_ASTA87_2_4 10343
GRK_ASTA87_2_4 10400
GRK_ASTA87_2_4 10402
GRK_ASTA87_2_4 10620
GRK_ASTA87_2_4 10624
GRK_ASTA87_2_4 10724
GRK_ASTA87_2_4 10798
GRK_ASTA87_2_4 10802
GRK_ASTA87_2_4 10902
GRK_ASTA87_2_4 10928
GRK_ASTA87_2_4 11359
GRK_ASTA87_2_4 11398
GRK_ASTA87_2_4 11533
GRK_ASTA87_2_4 11527
GRK_ASTA87_2_4 11512
GRK_ASTA87_2_4 11629
GRK_ASTA87_2_4 11785
GRK_ASTA87_2_4 11781
GRK_ASTA87_2_4 11923
GRK_ASTA87_2_4 12030
GRK_ASTA87_2_4 12114
GRK_ASTA87_2_4 12129
GRK_ASTA87_2_4 12130
GRK_ASTA87_2_4 12138
GRK_ASTA87_2_4 12150
GRK_ASTA87_2_4 12288
GRK_ASTA87_2_4 12382
GRK_ASTA87_2_4 12391
GRK_ASTA87_2_4 12396
GRK_ASTA87_2_4 12401
GRK_ASTA87_2_4 12557
GRK_ASTA87_2_4 12511
GRK_ASTA87_2_4 12552
GRK_ASTA87_2_4 12517
GRK_ASTA87_2_4 12549
GRK_ASTA87_2_4 12545
GRK_ASTA87_2_4 12546
GRK_ASTA87_2_4 12522
GRK_ASTA87_2_4 12526
GRK_ASTA87_2_4 12529
GRK_ASTA87_2_4 12643
GRK_ASTA87_2_4 12672
GRK_ASTA87_2_4 12662
GRK_ASTA87_2_4 12659
GRK_ASTA87_2_4 12754
GRK_ASTA87_2_4 12796
GRK_ASTA87_2_4 12759
GRK_ASTA87_2_4 12790
GRK_ASTA87_2_4 12767
GRK_ASTA87_2_4 12864
GRK_ASTA87_2_4 12914
GRK_ASTA87_2_4 12913
GRK_ASTA87_2_4 12887
GRK_ASTA87_2_4 13005
GRK_ASTA87_2_4 13006
GRK_ASTA87_2_4 13109
GRK_ASTA87_2_4 13114
GRK_ASTA87_2_4 13122
GRK_ASTA87_2_4 13208
GRK_ASTA87_2_4 13304
GRK_ASTA87_2_4 13323
GRK_ASTA87_2_4 13379
GRK_ASTA87_2_4 13405
