pt_graph freq
9237 1
9444 1
9446 1
9450 1
9451 1
9511 1
9512 1
9584 1
9655 1
9658 1
9659 1
9732 1
9733 1
9737 1
9738 1
9813 1
9814 1
9816 1
9817 1
9818 1
9819 1
9884 1
9886 1
9888 1
9891 1
9892 1
9893 1
9895 1
9898 1
9900 1
9972 1
9974 1
9977 1
9978 1
9980 1
9984 1
10047 1
10048 1
10050 1
10054 1
10055 1
10057 1
10058 1
10059 1
10060 1
10062 1
10064 1
10065 1
10066 1
10125 1
10130 1
10133 1
10134 1
10135 1
10136 1
10137 1
10138 1
10139 1
10140 1
10142 1
10144 1
10145 1
10146 1
10147 1
10207 1
10214 1
10215 1
10216 1
10217 1
10218 1
10220 1
10221 1
10222 1
10224 1
10225 1
10226 1
10232 1
10298 1
10301 1
10302 1
10303 1
10304 1
10305 1
10306 1
10307 1
10308 1
10309 1
10311 1
10378 1
10384 1
10385 1
10386 1
10387 1
10388 1
10389 1
10390 1
10391 1
10392 1
10393 1
10395 1
10481 1
10482 1
10483 1
10484 1
10485 1
10486 1
10487 1
10488 1
10489 1
10582 1
10585 1
10586 1
10587 1
10588 1
10589 1
10590 1
10595 1
10596 1
10689 1
10691 1
10692 1
10789 1
10790 1
10791 1
10886 1
10889 1
10890 1
10895 1
10896 1
10995 1
10996 1
10997 1
11003 1
11108 1
11113 1
11233 1
11237 1
11350 1
11359 1
11475 1
11480 1
11866 1
11869 1
12113 1
12230 1
12359 1
12367 1
12497 1
12498 1
12502 1
12627 1
12628 1
12629 1
12630 1
12748 1
12862 1
12863 1
12864 1
12866 1
12867 1
12981 1
12983 1
12984 1
12985 1
12986 1
13095 1
13097 1
13098 1
13099 1
13101 1
13103 1
13200 1
13205 1
13206 1
13207 1
13209 1
13211 1
13291 1
13295 1
13298 1
13299 1
13304 1
13381 1
13382 1
13383 1
13384 1
13464 1
13468 1
13470 1
13534 1
13536 1
13651 1
13709 1
13764 1
13869 1
13925 1
