pt_graph freq
977 1
1163 1
1290 1
1357 1
1422 1
1487 1
1488 1
1489 1
1490 1
1555 1
1556 1
1557 1
1620 1
1623 1
1624 1
1701 1
1702 1
1703 1
1957 1
1958 1
2045 1
2046 1
2126 1
2127 1
2128 1
2129 1
2130 1
2208 1
2210 1
2211 1
2290 1
2372 1
2455 1
2456 1
2630 1
2713 1
2714 1
2795 1
2798 1
2799 1
2883 1
2884 1
2885 1
2967 1
2969 1
3053 1
3054 1
3136 1
3217 1
3374 1
3378 1
3379 1
3458 1
3459 1
3460 1
3461 1
3537 1
3538 1
3539 1
3540 1
3616 1
3617 1
3618 1
3847 1
3918 1
3919 1
3987 1
3988 1
4053 1
4054 1
4119 1
