pt_graph cpue_kghour
6382 1.02
6382 0
6382 2.16
6382 2.02
6382 2
6382 2.09
6382 0
6382 0.05
6382 0
6806 1.02
6806 0
6806 2.16
6806 2.02
6806 2
6806 2.09
6806 0
6806 0.05
6806 0
6866 1.02
6866 0
6866 2.16
6866 2.02
6866 2
6866 2.09
6866 0
6866 0.05
6866 0
6862 1.02
6862 0
6862 2.16
6862 2.02
6862 2
6862 2.09
6862 0
6862 0.05
6862 0
6924 1.02
6924 0
6924 2.16
6924 2.02
6924 2
6924 2.09
6924 0
6924 0.05
6924 0
6921 1.02
6921 0
6921 2.16
6921 2.02
6921 2
6921 2.09
6921 0
6921 0.05
6921 0
6983 1.02
6983 0
6983 2.16
6983 2.02
6983 2
6983 2.09
6983 0
6983 0.05
6983 0
7104 1.02
7104 0
7104 2.16
7104 2.02
7104 2
7104 2.09
7104 0
7104 0.05
7104 0
7415 1.02
7415 0
7415 2.16
7415 2.02
7415 2
7415 2.09
7415 0
7415 0.05
7415 0
7478 1.02
7478 0
7478 2.16
7478 2.02
7478 2
7478 2.09
7478 0
7478 0.05
7478 0
7805 1.02
7805 0
7805 2.16
7805 2.02
7805 2
7805 2.09
7805 0
7805 0.05
7805 0
7998 1.02
7998 0
7998 2.16
7998 2.02
7998 2
7998 2.09
7998 0
7998 0.05
7998 0
8032 1.02
8032 0
8032 2.16
8032 2.02
8032 2
8032 2.09
8032 0
8032 0.05
8032 0
8089 1.02
8089 0
8089 2.16
8089 2.02
8089 2
8089 2.09
8089 0
8089 0.05
8089 0
8095 1.02
8095 0
8095 2.16
8095 2.02
8095 2
8095 2.09
8095 0
8095 0.05
8095 0
8115 1.02
8115 0
8115 2.16
8115 2.02
8115 2
8115 2.09
8115 0
8115 0.05
8115 0
8120 1.02
8120 0
8120 2.16
8120 2.02
8120 2
8120 2.09
8120 0
8120 0.05
8120 0
8148 1.02
8148 0
8148 2.16
8148 2.02
8148 2
8148 2.09
8148 0
8148 0.05
8148 0
8176 1.02
8176 0
8176 2.16
8176 2.02
8176 2
8176 2.09
8176 0
8176 0.05
8176 0
8181 1.02
8181 0
8181 2.16
8181 2.02
8181 2
8181 2.09
8181 0
8181 0.05
8181 0
8239 1.02
8239 0
8239 2.16
8239 2.02
8239 2
8239 2.09
8239 0
8239 0.05
8239 0
8241 1.02
8241 0
8241 2.16
8241 2.02
8241 2
8241 2.09
8241 0
8241 0.05
8241 0
8244 1.02
8244 0
8244 2.16
8244 2.02
8244 2
8244 2.09
8244 0
8244 0.05
8244 0
8338 1.02
8338 0
8338 2.16
8338 2.02
8338 2
8338 2.09
8338 0
8338 0.05
8338 0
8354 1.02
8354 0
8354 2.16
8354 2.02
8354 2
8354 2.09
8354 0
8354 0.05
8354 0
8440 1.02
8440 0
8440 2.16
8440 2.02
8440 2
8440 2.09
8440 0
8440 0.05
8440 0
8467 1.02
8467 0
8467 2.16
8467 2.02
8467 2
8467 2.09
8467 0
8467 0.05
8467 0
8520 1.02
8520 0
8520 2.16
8520 2.02
8520 2
8520 2.09
8520 0
8520 0.05
8520 0
8601 1.02
8601 0
8601 2.16
8601 2.02
8601 2
8601 2.09
8601 0
8601 0.05
8601 0
8602 1.02
8602 0
8602 2.16
8602 2.02
8602 2
8602 2.09
8602 0
8602 0.05
8602 0
8603 1.02
8603 0
8603 2.16
8603 2.02
8603 2
8603 2.09
8603 0
8603 0.05
8603 0
8758 1.02
8758 0
8758 2.16
8758 2.02
8758 2
8758 2.09
8758 0
8758 0.05
8758 0
8848 1.02
8848 0
8848 2.16
8848 2.02
8848 2
8848 2.09
8848 0
8848 0.05
8848 0
8890 1.02
8890 0
8890 2.16
8890 2.02
8890 2
8890 2.09
8890 0
8890 0.05
8890 0
8958 1.02
8958 0
8958 2.16
8958 2.02
8958 2
8958 2.09
8958 0
8958 0.05
8958 0
8960 1.02
8960 0
8960 2.16
8960 2.02
8960 2
8960 2.09
8960 0
8960 0.05
8960 0
8961 1.02
8961 0
8961 2.16
8961 2.02
8961 2
8961 2.09
8961 0
8961 0.05
8961 0
9004 1.02
9004 0
9004 2.16
9004 2.02
9004 2
9004 2.09
9004 0
9004 0.05
9004 0
9036 1.02
9036 0
9036 2.16
9036 2.02
9036 2
9036 2.09
9036 0
9036 0.05
9036 0
9166 1.02
9166 0
9166 2.16
9166 2.02
9166 2
9166 2.09
9166 0
9166 0.05
9166 0
9472 1.02
9472 0
9472 2.16
9472 2.02
9472 2
9472 2.09
9472 0
9472 0.05
9472 0
9532 1.02
9532 0
9532 2.16
9532 2.02
9532 2
9532 2.09
9532 0
9532 0.05
9532 0
9539 1.02
9539 0
9539 2.16
9539 2.02
9539 2
9539 2.09
9539 0
9539 0.05
9539 0
9541 1.02
9541 0
9541 2.16
9541 2.02
9541 2
9541 2.09
9541 0
9541 0.05
9541 0
9542 1.02
9542 0
9542 2.16
9542 2.02
9542 2
9542 2.09
9542 0
9542 0.05
9542 0
9681 1.02
9681 0
9681 2.16
9681 2.02
9681 2
9681 2.09
9681 0
9681 0.05
9681 0
10006 1.02
10006 0
10006 2.16
10006 2.02
10006 2
10006 2.09
10006 0
10006 0.05
10006 0
10169 1.02
10169 0
10169 2.16
10169 2.02
10169 2
10169 2.09
10169 0
10169 0.05
10169 0
10174 1.02
10174 0
10174 2.16
10174 2.02
10174 2
10174 2.09
10174 0
10174 0.05
10174 0
10177 1.02
10177 0
10177 2.16
10177 2.02
10177 2
10177 2.09
10177 0
10177 0.05
10177 0
10526 1.02
10526 0
10526 2.16
10526 2.02
10526 2
10526 2.09
10526 0
10526 0.05
10526 0
