vids freq
GRK_AGIA81_2_1 0.015692
GRK_AGIA81_2_1 0.014366
GRK_AGIA81_2_1 0.015595
GRK_AGIA81_2_1 0.015819
GRK_AGIA81_2_1 0.016667
GRK_AGIA81_2_1 0.017126
GRK_AGIA81_2_2 0.004865
GRK_AGIA81_2_2 0.005250
GRK_AGIA81_2_2 0.004792
GRK_AGIA81_2_2 0.004648
GRK_AGIA81_2_2 0.008881
GRK_AGIA81_2_2 0.004805
GRK_AGIA81_2_2 0.012265
GRK_AGIA81_2_2 0.007090
GRK_AGIA81_2_2 0.006802
GRK_AGIA81_2_2 0.010695
GRK_AGIA81_2_2 0.016730
GRK_AGIA81_2_2 0.016792
GRK_AGIA81_2_2 0.005020
GRK_AGIA81_2_2 0.011940
GRK_AGIA81_2_2 0.011894
GRK_AGIA81_2_2 0.016985
GRK_AGIA81_2_2 0.013170
GRK_AGIA81_2_2 0.012636
GRK_AGIA81_2_2 0.003816
GRK_AGIA81_2_2 0.012858
GRK_AGIA81_2_2 0.013211
GRK_AGIA81_2_2 0.006220
GRK_AGIA81_2_2 0.006734
GRK_AGIA81_2_2 0.014428
GRK_AGIA81_2_2 0.014766
GRK_AGIA81_2_2 0.015782
GRK_AGIA81_2_2 0.006963
GRK_AGIA81_2_2 0.006165
GRK_AGIA81_2_2 0.007864
GRK_AGIA81_2_2 0.005257
GRK_AGIA81_2_2 0.016358
GRK_AGIA81_2_2 0.008490
GRK_AGIA81_2_2 0.019910
GRK_AGIA81_2_2 0.018363
GRK_AGIA81_2_2 0.018167
GRK_AGIA81_2_2 0.014596
GRK_AGIA81_2_2 0.018924
GRK_AGIA81_2_2 0.018741
GRK_AGIA81_2_2 0.019182
GRK_AGIA81_2_2 0.018364
GRK_AGIA81_2_2 0.012335
GRK_AGIA81_2_2 0.019802
GRK_AGIA81_2_2 0.018714
GRK_AGIA81_2_2 0.018531
GRK_AGIA81_2_2 0.018363
GRK_AGIA81_2_2 0.018879
GRK_AGIA81_2_2 0.019329
GRK_AGIA81_2_2 0.019493
GRK_AGIA81_2_2 0.005937
GRK_AGIA81_2_2 0.018903
GRK_AGIA81_2_2 0.018903
GRK_AGIA81_2_2 0.020847
GRK_AGIA81_2_2 0.020508
GRK_AGIA81_2_2 0.020444
GRK_AGIA81_2_2 0.021546
GRK_AGIA81_2_2 0.020847
GRK_AGIA81_2_2 0.020774
GRK_AGIA81_2_2 0.005823
GRK_AGIA81_2_2 0.006133
GRK_AGIA81_2_2 0.006118
GRK_AGIA81_2_2 0.015048
GRK_AGIA81_2_2 0.006069
GRK_AGIA81_2_2 0.005218
GRK_AGIA81_2_2 0.005309
GRK_AGIA81_2_2 0.005352
GRK_AGIA81_2_2 0.005324
GRK_AGIA81_2_2 0.005407
GRK_AGIA81_2_2 0.012379
GRK_AGIA81_2_2 0.010206
GRK_AGIA81_2_2 0.014009
GRK_AGIA81_2_2 0.006656
GRK_AGIA81_2_2 0.007267
GRK_AGIA81_2_2 0.013846
GRK_AGIA81_2_2 0.015692
GRK_AGIA81_2_2 0.014366
GRK_AGIA81_2_2 0.015595
GRK_AGIA81_2_2 0.015819
GRK_AGIA81_2_2 0.016667
GRK_AGIA81_2_2 0.017126
GRK_AGIA81_2_3 0.004865
GRK_AGIA81_2_3 0.005250
GRK_AGIA81_2_3 0.004792
GRK_AGIA81_2_3 0.004648
GRK_AGIA81_2_3 0.008881
GRK_AGIA81_2_3 0.004805
GRK_AGIA81_2_3 0.012265
GRK_AGIA81_2_3 0.007090
GRK_AGIA81_2_3 0.006802
GRK_AGIA81_2_3 0.010695
GRK_AGIA81_2_3 0.016730
GRK_AGIA81_2_3 0.016792
GRK_AGIA81_2_3 0.005020
GRK_AGIA81_2_3 0.011940
GRK_AGIA81_2_3 0.011894
GRK_AGIA81_2_3 0.016985
GRK_AGIA81_2_3 0.013170
GRK_AGIA81_2_3 0.012636
GRK_AGIA81_2_3 0.003816
GRK_AGIA81_2_3 0.012858
GRK_AGIA81_2_3 0.013211
GRK_AGIA81_2_3 0.006220
GRK_AGIA81_2_3 0.006734
GRK_AGIA81_2_3 0.014428
GRK_AGIA81_2_3 0.014766
GRK_AGIA81_2_3 0.015782
GRK_AGIA81_2_3 0.006963
GRK_AGIA81_2_3 0.006165
GRK_AGIA81_2_3 0.007864
GRK_AGIA81_2_3 0.005257
GRK_AGIA81_2_3 0.016358
GRK_AGIA81_2_3 0.008490
GRK_AGIA81_2_3 0.019910
GRK_AGIA81_2_3 0.018363
GRK_AGIA81_2_3 0.018167
GRK_AGIA81_2_3 0.014596
GRK_AGIA81_2_3 0.018924
GRK_AGIA81_2_3 0.018741
GRK_AGIA81_2_3 0.019182
GRK_AGIA81_2_3 0.018364
GRK_AGIA81_2_3 0.012335
GRK_AGIA81_2_3 0.019802
GRK_AGIA81_2_3 0.018714
GRK_AGIA81_2_3 0.018531
GRK_AGIA81_2_3 0.018363
GRK_AGIA81_2_3 0.018879
GRK_AGIA81_2_3 0.019329
GRK_AGIA81_2_3 0.019493
GRK_AGIA81_2_3 0.005937
GRK_AGIA81_2_3 0.018903
GRK_AGIA81_2_3 0.018903
GRK_AGIA81_2_3 0.020847
GRK_AGIA81_2_3 0.020508
GRK_AGIA81_2_3 0.020444
GRK_AGIA81_2_3 0.021546
GRK_AGIA81_2_3 0.020847
GRK_AGIA81_2_3 0.020774
GRK_AGIA81_2_3 0.005823
GRK_AGIA81_2_3 0.006133
GRK_AGIA81_2_3 0.006118
GRK_AGIA81_2_3 0.015048
GRK_AGIA81_2_3 0.006069
GRK_AGIA81_2_3 0.005218
GRK_AGIA81_2_3 0.005309
GRK_AGIA81_2_3 0.005352
GRK_AGIA81_2_3 0.005324
GRK_AGIA81_2_3 0.005407
GRK_AGIA81_2_3 0.012379
GRK_AGIA81_2_3 0.010206
GRK_AGIA81_2_3 0.014009
GRK_AGIA81_2_3 0.006656
GRK_AGIA81_2_3 0.007267
GRK_AGIA81_2_3 0.013846
GRK_AGIA81_2_3 0.015692
GRK_AGIA81_2_3 0.014366
GRK_AGIA81_2_3 0.015595
GRK_AGIA81_2_3 0.015819
GRK_AGIA81_2_3 0.016667
GRK_AGIA81_2_3 0.017126
GRK_AGIA81_2_4 0.004865
GRK_AGIA81_2_4 0.005250
GRK_AGIA81_2_4 0.004792
GRK_AGIA81_2_4 0.004648
GRK_AGIA81_2_4 0.008881
GRK_AGIA81_2_4 0.004805
GRK_AGIA81_2_4 0.012265
GRK_AGIA81_2_4 0.007090
GRK_AGIA81_2_4 0.006802
GRK_AGIA81_2_4 0.010695
GRK_AGIA81_2_4 0.016730
GRK_AGIA81_2_4 0.016792
GRK_AGIA81_2_4 0.005020
GRK_AGIA81_2_4 0.011940
GRK_AGIA81_2_4 0.011894
GRK_AGIA81_2_4 0.016985
GRK_AGIA81_2_4 0.013170
GRK_AGIA81_2_4 0.012636
GRK_AGIA81_2_4 0.003816
GRK_AGIA81_2_4 0.012858
GRK_AGIA81_2_4 0.013211
GRK_AGIA81_2_4 0.006220
GRK_AGIA81_2_4 0.006734
GRK_AGIA81_2_4 0.014428
GRK_AGIA81_2_4 0.014766
GRK_AGIA81_2_4 0.015782
GRK_AGIA81_2_4 0.006963
GRK_AGIA81_2_4 0.006165
GRK_AGIA81_2_4 0.007864
GRK_AGIA81_2_4 0.005257
GRK_AGIA81_2_4 0.016358
GRK_AGIA81_2_4 0.008490
GRK_AGIA81_2_4 0.019910
GRK_AGIA81_2_4 0.018363
GRK_AGIA81_2_4 0.018167
GRK_AGIA81_2_4 0.014596
GRK_AGIA81_2_4 0.018924
GRK_AGIA81_2_4 0.018741
GRK_AGIA81_2_4 0.019182
GRK_AGIA81_2_4 0.018364
GRK_AGIA81_2_4 0.012335
GRK_AGIA81_2_4 0.019802
GRK_AGIA81_2_4 0.018714
GRK_AGIA81_2_4 0.018531
GRK_AGIA81_2_4 0.018363
GRK_AGIA81_2_4 0.018879
GRK_AGIA81_2_4 0.019329
GRK_AGIA81_2_4 0.019493
GRK_AGIA81_2_4 0.005937
GRK_AGIA81_2_4 0.018903
GRK_AGIA81_2_4 0.018903
GRK_AGIA81_2_4 0.020847
GRK_AGIA81_2_4 0.020508
GRK_AGIA81_2_4 0.020444
GRK_AGIA81_2_4 0.021546
GRK_AGIA81_2_4 0.020847
GRK_AGIA81_2_4 0.020774
GRK_AGIA81_2_4 0.005823
GRK_AGIA81_2_4 0.006133
GRK_AGIA81_2_4 0.006118
GRK_AGIA81_2_4 0.015048
GRK_AGIA81_2_4 0.006069
GRK_AGIA81_2_4 0.005218
GRK_AGIA81_2_4 0.005309
GRK_AGIA81_2_4 0.005352
GRK_AGIA81_2_4 0.005324
GRK_AGIA81_2_4 0.005407
GRK_AGIA81_2_4 0.012379
GRK_AGIA81_2_4 0.010206
GRK_AGIA81_2_4 0.014009
GRK_AGIA81_2_4 0.006656
GRK_AGIA81_2_4 0.007267
GRK_AGIA81_2_4 0.013846
GRK_AGIA81_2_4 0.015692
GRK_AGIA81_2_4 0.014366
GRK_AGIA81_2_4 0.015595
GRK_AGIA81_2_4 0.015819
GRK_AGIA81_2_4 0.016667
GRK_AGIA81_2_4 0.017126
GRK_AGIA81_2_5 0.004865
GRK_AGIA81_2_5 0.005250
GRK_AGIA81_2_5 0.004792
GRK_AGIA81_2_5 0.004648
GRK_AGIA81_2_5 0.008881
GRK_AGIA81_2_5 0.004805
GRK_AGIA81_2_5 0.012265
GRK_AGIA81_2_5 0.007090
