pt_graph cpue_kghour
11395 1.14
11395 0
11395 3.12
11395 2.38
11395 2.94
11395 2.74
11395 0.01
11395 0.05
11395 0.05
11528 1.14
11528 0
11528 3.12
11528 2.38
11528 2.94
11528 2.74
11528 0.01
11528 0.05
11528 0.05
11529 1.14
11529 0
11529 3.12
11529 2.38
11529 2.94
11529 2.74
11529 0.01
11529 0.05
11529 0.05
11654 1.14
11654 0
11654 3.12
11654 2.38
11654 2.94
11654 2.74
11654 0.01
11654 0.05
11654 0.05
11791 1.14
11791 0
11791 3.12
11791 2.38
11791 2.94
11791 2.74
11791 0.01
11791 0.05
11791 0.05
12034 1.14
12034 0
12034 3.12
12034 2.38
12034 2.94
12034 2.74
12034 0.01
12034 0.05
12034 0.05
12166 1.14
12166 0
12166 3.12
12166 2.38
12166 2.94
12166 2.74
12166 0.01
12166 0.05
12166 0.05
12295 1.14
12295 0
12295 3.12
12295 2.38
12295 2.94
12295 2.74
12295 0.01
12295 0.05
12295 0.05
12292 1.14
12292 0
12292 3.12
12292 2.38
12292 2.94
12292 2.74
12292 0.01
12292 0.05
12292 0.05
12427 1.14
12427 0
12427 3.12
12427 2.38
12427 2.94
12427 2.74
12427 0.01
12427 0.05
12427 0.05
12425 1.14
12425 0
12425 3.12
12425 2.38
12425 2.94
12425 2.74
12425 0.01
12425 0.05
12425 0.05
12680 1.14
12680 0
12680 3.12
12680 2.38
12680 2.94
12680 2.74
12680 0.01
12680 0.05
12680 0.05
12674 1.14
12674 0
12674 3.12
12674 2.38
12674 2.94
12674 2.74
12674 0.01
12674 0.05
12674 0.05
12811 1.14
12811 0
12811 3.12
12811 2.38
12811 2.94
12811 2.74
12811 0.01
12811 0.05
12811 0.05
12805 1.14
12805 0
12805 3.12
12805 2.38
12805 2.94
12805 2.74
12805 0.01
12805 0.05
12805 0.05
12804 1.14
12804 0
12804 3.12
12804 2.38
12804 2.94
12804 2.74
12804 0.01
12804 0.05
12804 0.05
12795 1.14
12795 0
12795 3.12
12795 2.38
12795 2.94
12795 2.74
12795 0.01
12795 0.05
12795 0.05
13034 1.14
13034 0
13034 3.12
13034 2.38
13034 2.94
13034 2.74
13034 0.01
13034 0.05
13034 0.05
13144 1.14
13144 0
13144 3.12
13144 2.38
13144 2.94
13144 2.74
13144 0.01
13144 0.05
13144 0.05
