pt_graph freq
7480 1
7544 1
7546 1
7610 1
7611 1
7670 1
7674 1
7675 1
7676 1
7736 1
7740 1
7741 1
7802 1
7803 1
7805 1
7806 1
7861 1
7866 1
7867 1
7868 1
7869 1
7870 1
7922 1
7924 1
7928 1
7930 1
7931 1
7932 1
7933 1
7934 1
7994 1
7995 1
7996 1
7997 1
7998 1
8053 1
8055 1
8057 1
8058 1
8059 1
8060 1
8061 1
8116 1
8118 1
8119 1
8121 1
8122 1
8123 1
8124 1
8177 1
8178 1
8180 1
8182 1
8183 1
8184 1
8185 1
8186 1
8240 1
8241 1
8242 1
8244 1
8245 1
8246 1
8300 1
8302 1
8304 1
8359 1
8398 1
8412 1
8467 1
8521 1
8522 1
8573 1
8574 1
8620 1
8621 1
8623 1
8624 1
8661 1
8669 1
8670 1
8704 1
8712 1
8713 1
8714 1
8755 1
8757 1
8758 1
8796 1
8798 1
8799 1
8801 1
8802 1
8803 1
8841 1
8842 1
8844 1
8845 1
8846 1
8847 1
8848 1
8885 1
8886 1
8887 1
8888 1
8889 1
8890 1
8891 1
8892 1
8893 1
8929 1
8930 1
8931 1
8932 1
8933 1
8934 1
8935 1
8969 1
8970 1
8971 1
8972 1
8973 1
8974 1
9012 1
9013 1
19532 1
