VE_REF beta.VE_REF
GRK_AGIO123_3_1 1.36353737399727
GRK_AGIO123_3_1 1.73342389221509
GRK_AGIO123_3_1 0.943905898907128
GRK_AGIO123_3_1 0.966983846189673
GRK_AGIO123_3_1 1.03318448334565
GRK_AGIO123_3_1 -4.60517018598809
GRK_AGIO123_3_1 -4.60517018598809
GRK_AGIO123_3_1 -4.60517018598809
GRK_AGIO2_0_1 0.254642218373581
GRK_AGIO2_0_1 -4.60517018598809
GRK_AGIO2_0_1 1.42551507427317
GRK_AGIO2_0_1 1.00795792039998
GRK_AGIO2_0_1 1.33500106673234
GRK_AGIO2_0_1 1.22964055107451
GRK_AGIO2_0_1 -4.60517018598809
GRK_AGIO2_0_1 -4.60517018598809
GRK_AGIO2_0_1 -4.60517018598809
GRK_AGIO40_1_1 0.198850858745165
GRK_AGIO40_1_1 -4.60517018598809
GRK_AGIO40_1_1 1.07500242302898
GRK_AGIO40_1_1 0.940007258491471
GRK_AGIO40_1_1 1.20297230399235
GRK_AGIO40_1_1 1.04731899428056
GRK_AGIO40_1_1 -4.60517018598809
GRK_AGIO40_1_1 -4.60517018598809
GRK_AGIO40_1_1 -4.60517018598809
GRK_AGIO40_1_2 0.198850858745165
GRK_AGIO40_1_2 -4.60517018598809
GRK_AGIO40_1_2 1.07500242302898
GRK_AGIO40_1_2 0.940007258491471
GRK_AGIO40_1_2 1.20297230399235
GRK_AGIO40_1_2 1.04731899428056
GRK_AGIO40_1_2 -4.60517018598809
GRK_AGIO40_1_2 -4.60517018598809
GRK_AGIO40_1_2 -4.60517018598809
GRK_AGIO82_2_1 0.0861776962410524
GRK_AGIO82_2_1 -4.60517018598809
GRK_AGIO82_2_1 1.06471073699243
GRK_AGIO82_2_1 0.741937344729377
GRK_AGIO82_2_1 0.698134722070984
GRK_AGIO82_2_1 0.912282710476616
GRK_AGIO82_2_1 -4.60517018598809
GRK_AGIO82_2_1 -4.60517018598809
GRK_AGIO82_2_1 -4.60517018598809
GRK_AGIO82_2_2 0.0861776962410524
GRK_AGIO82_2_2 -4.60517018598809
GRK_AGIO82_2_2 1.06471073699243
GRK_AGIO82_2_2 0.741937344729377
GRK_AGIO82_2_2 0.698134722070984
GRK_AGIO82_2_2 0.912282710476616
GRK_AGIO82_2_2 -4.60517018598809
GRK_AGIO82_2_2 -4.60517018598809
GRK_AGIO82_2_2 -4.60517018598809
GRK_AIGI124_3_1 0.0953101798043249
GRK_AIGI124_3_1 1.36353737399727
GRK_AIGI124_3_1 1.73342389221509
GRK_AIGI124_3_1 0.943905898907128
GRK_AIGI124_3_1 0.966983846189673
GRK_AIGI124_3_1 1.03318448334565
GRK_AIGI124_3_1 -4.60517018598809
GRK_AIGI124_3_1 -4.60517018598809
GRK_AIGI124_3_1 -4.60517018598809
GRK_AIGI140_4_1 0.00995033085316809
GRK_AIGI140_4_1 -4.60517018598809
GRK_AIGI140_4_1 0.698134722070984
GRK_AIGI140_4_1 1.25561603747777
GRK_AIGI140_4_1 0.698134722070984
GRK_AIGI140_4_1 0.698134722070984
GRK_AIGI140_4_1 -4.60517018598809
GRK_AIGI140_4_1 -4.60517018598809
GRK_AIGI140_4_1 -4.60517018598809
GRK_AIGI3_0_1 0.262364264467491
GRK_AIGI3_0_1 -4.60517018598809
GRK_AIGI3_0_1 1.44456326924387
GRK_AIGI3_0_1 1.01884732019925
GRK_AIGI3_0_1 1.35325450704169
GRK_AIGI3_0_1 1.24415459395877
GRK_AIGI3_0_1 -4.60517018598809
GRK_AIGI3_0_1 -4.60517018598809
GRK_AIGI3_0_1 -4.60517018598809
GRK_AIGI3_0_2 0.262364264467491
GRK_AIGI3_0_2 -4.60517018598809
GRK_AIGI3_0_2 1.44456326924387
GRK_AIGI3_0_2 1.01884732019925
GRK_AIGI3_0_2 1.35325450704169
GRK_AIGI3_0_2 1.24415459395877
GRK_AIGI3_0_2 -4.60517018598809
GRK_AIGI3_0_2 -4.60517018598809
GRK_AIGI3_0_2 -4.60517018598809
GRK_AIGI3_0_3 0.262364264467491
GRK_AIGI3_0_3 -4.60517018598809
GRK_AIGI3_0_3 1.44456326924387
GRK_AIGI3_0_3 1.01884732019925
GRK_AIGI3_0_3 1.35325450704169
GRK_AIGI3_0_3 1.24415459395877
GRK_AIGI3_0_3 -4.60517018598809
GRK_AIGI3_0_3 -4.60517018598809
GRK_AIGI3_0_3 -4.60517018598809
GRK_AIGI3_0_4 0.262364264467491
GRK_AIGI3_0_4 -4.60517018598809
GRK_AIGI3_0_4 1.44456326924387
GRK_AIGI3_0_4 1.01884732019925
GRK_AIGI3_0_4 1.35325450704169
GRK_AIGI3_0_4 1.24415459395877
GRK_AIGI3_0_4 -4.60517018598809
GRK_AIGI3_0_4 -4.60517018598809
GRK_AIGI3_0_4 -4.60517018598809
GRK_AIGI41_1_1 0.285178942233662
GRK_AIGI41_1_1 -4.60517018598809
GRK_AIGI41_1_1 1.22671229129543
GRK_AIGI41_1_1 1.04731899428056
GRK_AIGI41_1_1 1.38879124131848
GRK_AIGI41_1_1 1.18784342239605
GRK_AIGI41_1_1 -4.60517018598809
GRK_AIGI41_1_1 -4.60517018598809
GRK_AIGI41_1_1 -4.60517018598809
GRK_AIGI41_1_2 0.285178942233662
GRK_AIGI41_1_2 -4.60517018598809
GRK_AIGI41_1_2 1.22671229129543
GRK_AIGI41_1_2 1.04731899428056
GRK_AIGI41_1_2 1.38879124131848
GRK_AIGI41_1_2 1.18784342239605
GRK_AIGI41_1_2 -4.60517018598809
GRK_AIGI41_1_2 -4.60517018598809
GRK_AIGI41_1_2 -4.60517018598809
GRK_AIGI41_1_3 0.285178942233662
GRK_AIGI41_1_3 -4.60517018598809
GRK_AIGI41_1_3 1.22671229129543
GRK_AIGI41_1_3 1.04731899428056
GRK_AIGI41_1_3 1.38879124131848
GRK_AIGI41_1_3 1.18784342239605
GRK_AIGI41_1_3 -4.60517018598809
GRK_AIGI41_1_3 -4.60517018598809
GRK_AIGI41_1_3 -4.60517018598809
GRK_AIGI41_1_4 0.285178942233662
GRK_AIGI41_1_4 -4.60517018598809
GRK_AIGI41_1_4 1.22671229129543
GRK_AIGI41_1_4 1.04731899428056
GRK_AIGI41_1_4 1.38879124131848
GRK_AIGI41_1_4 1.18784342239605
GRK_AIGI41_1_4 -4.60517018598809
GRK_AIGI41_1_4 -4.60517018598809
GRK_AIGI41_1_4 -4.60517018598809
GRK_AIGI41_1_5 0.285178942233662
GRK_AIGI41_1_5 -4.60517018598809
GRK_AIGI41_1_5 1.22671229129543
GRK_AIGI41_1_5 1.04731899428056
GRK_AIGI41_1_5 1.38879124131848
GRK_AIGI41_1_5 1.18784342239605
GRK_AIGI41_1_5 -4.60517018598809
GRK_AIGI41_1_5 -4.60517018598809
GRK_AIGI41_1_5 -4.60517018598809
GRK_AIGI41_1_6 0.285178942233662
GRK_AIGI41_1_6 -4.60517018598809
GRK_AIGI41_1_6 1.22671229129543
GRK_AIGI41_1_6 1.04731899428056
GRK_AIGI41_1_6 1.38879124131848
GRK_AIGI41_1_6 1.18784342239605
GRK_AIGI41_1_6 -4.60517018598809
GRK_AIGI41_1_6 -4.60517018598809
GRK_AIGI41_1_6 -4.60517018598809
GRK_AIGI83_2_1 0.131028262406404
GRK_AIGI83_2_1 -4.60517018598809
GRK_AIGI83_2_1 1.23547147138531
GRK_AIGI83_2_1 0.765467842139571
GRK_AIGI83_2_1 0.698134722070984
GRK_AIGI83_2_1 1.02245092770255
GRK_AIGI83_2_1 -4.60517018598809
GRK_AIGI83_2_1 -4.60517018598809
GRK_AIGI83_2_1 -4.60517018598809
GRK_AIGI83_2_2 0.131028262406404
GRK_AIGI83_2_2 -4.60517018598809
GRK_AIGI83_2_2 1.23547147138531
GRK_AIGI83_2_2 0.765467842139571
GRK_AIGI83_2_2 0.698134722070984
GRK_AIGI83_2_2 1.02245092770255
GRK_AIGI83_2_2 -4.60517018598809
GRK_AIGI83_2_2 -4.60517018598809
GRK_AIGI83_2_2 -4.60517018598809
GRK_AIGI83_2_3 0.131028262406404
GRK_AIGI83_2_3 -4.60517018598809
GRK_AIGI83_2_3 1.23547147138531
GRK_AIGI83_2_3 0.765467842139571
GRK_AIGI83_2_3 0.698134722070984
GRK_AIGI83_2_3 1.02245092770255
GRK_AIGI83_2_3 -4.60517018598809
GRK_AIGI83_2_3 -4.60517018598809
GRK_AIGI83_2_3 -4.60517018598809
GRK_AIGI83_2_4 0.131028262406404
GRK_AIGI83_2_4 -4.60517018598809
GRK_AIGI83_2_4 1.23547147138531
GRK_AIGI83_2_4 0.765467842139571
GRK_AIGI83_2_4 0.698134722070984
GRK_AIGI83_2_4 1.02245092770255
GRK_AIGI83_2_4 -4.60517018598809
GRK_AIGI83_2_4 -4.60517018598809
GRK_AIGI83_2_4 -4.60517018598809
GRK_AMFI4_0_1 0.0582689081239758
GRK_AMFI4_0_1 -4.60517018598809
GRK_AMFI4_0_1 0.871293365943419
GRK_AMFI4_0_1 0.76080582903376
GRK_AMFI4_0_1 0.845868267577609
GRK_AMFI4_0_1 0.815364813284194
GRK_AMFI4_0_1 -4.60517018598809
GRK_AMFI4_0_1 -4.60517018598809
GRK_AMFI4_0_1 -4.60517018598809
GRK_AMFI4_0_2 0.0582689081239758
GRK_AMFI4_0_2 -4.60517018598809
GRK_AMFI4_0_2 0.871293365943419
GRK_AMFI4_0_2 0.76080582903376
GRK_AMFI4_0_2 0.845868267577609
GRK_AMFI4_0_2 0.815364813284194
GRK_AMFI4_0_2 -4.60517018598809
GRK_AMFI4_0_2 -4.60517018598809
GRK_AMFI4_0_2 -4.60517018598809
GRK_AMFI4_0_3 0.0582689081239758
GRK_AMFI4_0_3 -4.60517018598809
GRK_AMFI4_0_3 0.871293365943419
GRK_AMFI4_0_3 0.76080582903376
GRK_AMFI4_0_3 0.845868267577609
GRK_AMFI4_0_3 0.815364813284194
GRK_AMFI4_0_3 -4.60517018598809
GRK_AMFI4_0_3 -4.60517018598809
GRK_AMFI4_0_3 -4.60517018598809
GRK_AMFI4_0_4 0.0582689081239758
GRK_AMFI4_0_4 -4.60517018598809
GRK_AMFI4_0_4 0.871293365943419
GRK_AMFI4_0_4 0.76080582903376
GRK_AMFI4_0_4 0.845868267577609
GRK_AMFI4_0_4 0.815364813284194
GRK_AMFI4_0_4 -4.60517018598809
GRK_AMFI4_0_4 -4.60517018598809
GRK_AMFI4_0_4 -4.60517018598809
GRK_AMFI4_0_5 0.0582689081239758
GRK_AMFI4_0_5 -4.60517018598809
GRK_AMFI4_0_5 0.871293365943419
GRK_AMFI4_0_5 0.76080582903376
GRK_AMFI4_0_5 0.845868267577609
GRK_AMFI4_0_5 0.815364813284194
GRK_AMFI4_0_5 -4.60517018598809
GRK_AMFI4_0_5 -4.60517018598809
GRK_AMFI4_0_5 -4.60517018598809
GRK_AMFI4_0_6 0.0582689081239758
GRK_AMFI4_0_6 -4.60517018598809
GRK_AMFI4_0_6 0.871293365943419
GRK_AMFI4_0_6 0.76080582903376
GRK_AMFI4_0_6 0.845868267577609
GRK_AMFI4_0_6 0.815364813284194
GRK_AMFI4_0_6 -4.60517018598809
GRK_AMFI4_0_6 -4.60517018598809
GRK_AMFI4_0_6 -4.60517018598809
GRK_AMFI42_1_1 0.0769610411361284
GRK_AMFI42_1_1 -4.60517018598809
GRK_AMFI42_1_1 0.837247524533702
GRK_AMFI42_1_1 0.783901543828409
GRK_AMFI42_1_1 0.887891257352457
GRK_AMFI42_1_1 0.824175442966349
GRK_AMFI42_1_1 -4.60517018598809
GRK_AMFI42_1_1 -4.60517018598809
GRK_AMFI42_1_1 -2.81341071676004
GRK_AMFI42_1_2 0.0769610411361284
GRK_AMFI42_1_2 -4.60517018598809
GRK_AMFI42_1_2 0.837247524533702
GRK_AMFI42_1_2 0.783901543828409
GRK_AMFI42_1_2 0.887891257352457
GRK_AMFI42_1_2 0.824175442966349
GRK_AMFI42_1_2 -4.60517018598809
GRK_AMFI42_1_2 -4.60517018598809
GRK_AMFI42_1_2 -2.81341071676004
GRK_AMFI42_1_3 0.0769610411361284
GRK_AMFI42_1_3 -4.60517018598809
GRK_AMFI42_1_3 0.837247524533702
GRK_AMFI42_1_3 0.783901543828409
GRK_AMFI42_1_3 0.887891257352457
GRK_AMFI42_1_3 0.824175442966349
GRK_AMFI42_1_3 -4.60517018598809
GRK_AMFI42_1_3 -4.60517018598809
GRK_AMFI42_1_3 -2.81341071676004
GRK_AMFI42_1_4 0.0769610411361284
GRK_AMFI42_1_4 -4.60517018598809
GRK_AMFI42_1_4 0.837247524533702
GRK_AMFI42_1_4 0.783901543828409
GRK_AMFI42_1_4 0.887891257352457
GRK_AMFI42_1_4 0.824175442966349
GRK_AMFI42_1_4 -4.60517018598809
GRK_AMFI42_1_4 -4.60517018598809
GRK_AMFI42_1_4 -2.81341071676004
GRK_AMFI42_1_5 0.0769610411361284
GRK_AMFI42_1_5 -4.60517018598809
GRK_AMFI42_1_5 0.837247524533702
GRK_AMFI42_1_5 0.783901543828409
GRK_AMFI42_1_5 0.887891257352457
GRK_AMFI42_1_5 0.824175442966349
GRK_AMFI42_1_5 -4.60517018598809
GRK_AMFI42_1_5 -4.60517018598809
GRK_AMFI42_1_5 -2.81341071676004
GRK_AMFI42_1_6 0.0769610411361284
GRK_AMFI42_1_6 -4.60517018598809
GRK_AMFI42_1_6 0.837247524533702
GRK_AMFI42_1_6 0.783901543828409
GRK_AMFI42_1_6 0.887891257352457
GRK_AMFI42_1_6 0.824175442966349
GRK_AMFI42_1_6 -4.60517018598809
GRK_AMFI42_1_6 -4.60517018598809
GRK_AMFI42_1_6 -2.81341071676004
GRK_AMFI42_1_7 0.0769610411361284
GRK_AMFI42_1_7 -4.60517018598809
GRK_AMFI42_1_7 0.837247524533702
GRK_AMFI42_1_7 0.783901543828409
GRK_AMFI42_1_7 0.887891257352457
GRK_AMFI42_1_7 0.824175442966349
GRK_AMFI42_1_7 -4.60517018598809
GRK_AMFI42_1_7 -4.60517018598809
GRK_AMFI42_1_7 -2.81341071676004
GRK_AMFI42_1_8 0.0769610411361284
GRK_AMFI42_1_8 -4.60517018598809
GRK_AMFI42_1_8 0.837247524533702
GRK_AMFI42_1_8 0.783901543828409
GRK_AMFI42_1_8 0.887891257352457
GRK_AMFI42_1_8 0.824175442966349
GRK_AMFI42_1_8 -4.60517018598809
GRK_AMFI42_1_8 -4.60517018598809
GRK_AMFI42_1_8 -2.81341071676004
GRK_AMFI42_1_9 0.0769610411361284
GRK_AMFI42_1_9 -4.60517018598809
GRK_AMFI42_1_9 0.837247524533702
GRK_AMFI42_1_9 0.783901543828409
GRK_AMFI42_1_9 0.887891257352457
GRK_AMFI42_1_9 0.824175442966349
GRK_AMFI42_1_9 -4.60517018598809
GRK_AMFI42_1_9 -4.60517018598809
GRK_AMFI42_1_9 -2.81341071676004
GRK_AMFI42_1_10 0.0769610411361284
GRK_AMFI42_1_10 -4.60517018598809
GRK_AMFI42_1_10 0.837247524533702
GRK_AMFI42_1_10 0.783901543828409
GRK_AMFI42_1_10 0.887891257352457
GRK_AMFI42_1_10 0.824175442966349
GRK_AMFI42_1_10 -4.60517018598809
GRK_AMFI42_1_10 -4.60517018598809
GRK_AMFI42_1_10 -2.81341071676004
GRK_AMFI42_1_11 0.0769610411361284
GRK_AMFI42_1_11 -4.60517018598809
GRK_AMFI42_1_11 0.837247524533702
GRK_AMFI42_1_11 0.783901543828409
GRK_AMFI42_1_11 0.887891257352457
GRK_AMFI42_1_11 0.824175442966349
GRK_AMFI42_1_11 -4.60517018598809
GRK_AMFI42_1_11 -4.60517018598809
GRK_AMFI42_1_11 -2.81341071676004
GRK_AMFI84_2_1 0.148420005118273
GRK_AMFI84_2_1 -4.60517018598809
GRK_AMFI84_2_1 1.29198368164865
GRK_AMFI84_2_1 0.774727167552368
GRK_AMFI84_2_1 0.698134722070984
GRK_AMFI84_2_1 1.06125650212434
GRK_AMFI84_2_1 -4.60517018598809
GRK_AMFI84_2_1 -2.81341071676004
GRK_AMFI84_2_1 -2.81341071676004
GRK_AMFI84_2_2 0.148420005118273
GRK_AMFI84_2_2 -4.60517018598809
GRK_AMFI84_2_2 1.29198368164865
GRK_AMFI84_2_2 0.774727167552368
GRK_AMFI84_2_2 0.698134722070984
GRK_AMFI84_2_2 1.06125650212434
GRK_AMFI84_2_2 -4.60517018598809
GRK_AMFI84_2_2 -2.81341071676004
GRK_AMFI84_2_2 -2.81341071676004
GRK_AMFI84_2_3 0.148420005118273
GRK_AMFI84_2_3 -4.60517018598809
GRK_AMFI84_2_3 1.29198368164865
GRK_AMFI84_2_3 0.774727167552368
GRK_AMFI84_2_3 0.698134722070984
GRK_AMFI84_2_3 1.06125650212434
GRK_AMFI84_2_3 -4.60517018598809
GRK_AMFI84_2_3 -2.81341071676004
GRK_AMFI84_2_3 -2.81341071676004
GRK_ANTY141_4_1 0.00995033085316809
GRK_ANTY141_4_1 -4.60517018598809
GRK_ANTY141_4_1 0.698134722070984
GRK_ANTY141_4_1 1.25561603747777
GRK_ANTY141_4_1 0.698134722070984
GRK_ANTY141_4_1 0.698134722070984
GRK_ANTY141_4_1 -4.60517018598809
GRK_ANTY141_4_1 -4.60517018598809
GRK_ANTY141_4_1 -4.60517018598809
GRK_ANTY43_1_1 0.165514438477573
GRK_ANTY43_1_1 -4.60517018598809
GRK_ANTY43_1_1 1.01523067972906
GRK_ANTY43_1_1 0.900161349944271
GRK_ANTY43_1_1 1.12817109090965
GRK_ANTY43_1_1 0.989541193613748
GRK_ANTY43_1_1 -4.60517018598809
GRK_ANTY43_1_1 -4.60517018598809
GRK_ANTY43_1_1 -4.60517018598809
GRK_ANTY43_1_2 0.165514438477573
GRK_ANTY43_1_2 -4.60517018598809
GRK_ANTY43_1_2 1.01523067972906
GRK_ANTY43_1_2 0.900161349944271
GRK_ANTY43_1_2 1.12817109090965
GRK_ANTY43_1_2 0.989541193613748
GRK_ANTY43_1_2 -4.60517018598809
GRK_ANTY43_1_2 -4.60517018598809
GRK_ANTY43_1_2 -4.60517018598809
GRK_ANTY43_1_3 0.165514438477573
GRK_ANTY43_1_3 -4.60517018598809
GRK_ANTY43_1_3 1.01523067972906
GRK_ANTY43_1_3 0.900161349944271
GRK_ANTY43_1_3 1.12817109090965
GRK_ANTY43_1_3 0.989541193613748
GRK_ANTY43_1_3 -4.60517018598809
GRK_ANTY43_1_3 -4.60517018598809
GRK_ANTY43_1_3 -4.60517018598809
GRK_ANTY43_1_4 0.165514438477573
GRK_ANTY43_1_4 -4.60517018598809
GRK_ANTY43_1_4 1.01523067972906
GRK_ANTY43_1_4 0.900161349944271
GRK_ANTY43_1_4 1.12817109090965
GRK_ANTY43_1_4 0.989541193613748
GRK_ANTY43_1_4 -4.60517018598809
GRK_ANTY43_1_4 -4.60517018598809
GRK_ANTY43_1_4 -4.60517018598809
GRK_ANTY43_1_5 0.165514438477573
GRK_ANTY43_1_5 -4.60517018598809
GRK_ANTY43_1_5 1.01523067972906
GRK_ANTY43_1_5 0.900161349944271
GRK_ANTY43_1_5 1.12817109090965
GRK_ANTY43_1_5 0.989541193613748
GRK_ANTY43_1_5 -4.60517018598809
GRK_ANTY43_1_5 -4.60517018598809
GRK_ANTY43_1_5 -4.60517018598809
GRK_ANTY43_1_6 0.165514438477573
GRK_ANTY43_1_6 -4.60517018598809
GRK_ANTY43_1_6 1.01523067972906
GRK_ANTY43_1_6 0.900161349944271
GRK_ANTY43_1_6 1.12817109090965
GRK_ANTY43_1_6 0.989541193613748
GRK_ANTY43_1_6 -4.60517018598809
GRK_ANTY43_1_6 -4.60517018598809
GRK_ANTY43_1_6 -4.60517018598809
GRK_ANTY43_1_7 0.165514438477573
GRK_ANTY43_1_7 -4.60517018598809
GRK_ANTY43_1_7 1.01523067972906
GRK_ANTY43_1_7 0.900161349944271
GRK_ANTY43_1_7 1.12817109090965
GRK_ANTY43_1_7 0.989541193613748
GRK_ANTY43_1_7 -4.60517018598809
GRK_ANTY43_1_7 -4.60517018598809
GRK_ANTY43_1_7 -4.60517018598809
GRK_ANTY43_1_8 0.165514438477573
GRK_ANTY43_1_8 -4.60517018598809
GRK_ANTY43_1_8 1.01523067972906
GRK_ANTY43_1_8 0.900161349944271
GRK_ANTY43_1_8 1.12817109090965
GRK_ANTY43_1_8 0.989541193613748
GRK_ANTY43_1_8 -4.60517018598809
GRK_ANTY43_1_8 -4.60517018598809
GRK_ANTY43_1_8 -4.60517018598809
GRK_ANTY43_1_9 0.165514438477573
GRK_ANTY43_1_9 -4.60517018598809
GRK_ANTY43_1_9 1.01523067972906
GRK_ANTY43_1_9 0.900161349944271
GRK_ANTY43_1_9 1.12817109090965
GRK_ANTY43_1_9 0.989541193613748
GRK_ANTY43_1_9 -4.60517018598809
GRK_ANTY43_1_9 -4.60517018598809
GRK_ANTY43_1_9 -4.60517018598809
GRK_ANTY5_0_1 0.27763173659828
GRK_ANTY5_0_1 -4.60517018598809
GRK_ANTY5_0_1 1.49065437644413
GRK_ANTY5_0_1 1.04380405217311
GRK_ANTY5_0_1 1.39624469197306
GRK_ANTY5_0_1 1.28370777234479
GRK_ANTY5_0_1 -4.60517018598809
GRK_ANTY5_0_1 -4.60517018598809
GRK_ANTY5_0_1 -4.60517018598809
