pt_graph freq
11483 1
11863 1
11870 1
12115 1
12120 1
12241 1
12368 1
12500 1
12506 1
12512 1
12630 1
12641 1
12755 1
12758 1
12862 1
12863 1
12876 1
12999 1
13103 1
13105 1
13204 1
13213 1
13296 1
13297 1
13381 1
13393 1
13459 1
13462 1
13471 1
13540 1
13780 1
13822 1
13823 1
13832 1
13868 1
13881 1
13930 1
13944 1
13947 1
13980 1
14000 1
14004 1
14053 1
14054 1
14109 1
14152 1
14200 1
14203 1
14210 1
14212 1
14213 1
14244 1
14256 1
14257 1
14259 1
14260 1
14300 1
14303 1
14304 1
14305 1
14346 1
14385 1
14386 1
14390 1
14394 1
14417 1
14424 1
14427 1
14432 1
14435 1
14463 1
14499 1
14500 1
14501 1
14534 1
14566 1
14569 1
14598 1
14601 1
14629 1
14634 1
14635 1
14636 1
14661 1
14662 1
14666 1
14672 1
14698 1
14701 1
14725 1
14730 1
14793 1
14795 1
14796 1
14797 1
14825 1
14826 1
14851 1
14852 1
14881 1
14913 1
