pt_graph scale
8030 1.17684210526316
8030 0
8030 3.36789473684211
8030 2.46578947368421
8030 3.14236842105263
8030 2.89868421052632
8030 0.00263157894736842
8030 0.0197368421052632
8030 0.0184210526315789
8034 1.17684210526316
8034 0
8034 3.36789473684211
8034 2.46578947368421
8034 3.14236842105263
8034 2.89868421052632
8034 0.00263157894736842
8034 0.0197368421052632
8034 0.0184210526315789
8088 1.17684210526316
8088 0
8088 3.36789473684211
8088 2.46578947368421
8088 3.14236842105263
8088 2.89868421052632
8088 0.00263157894736842
8088 0.0197368421052632
8088 0.0184210526315789
8283 1.17684210526316
8283 0
8283 3.36789473684211
8283 2.46578947368421
8283 3.14236842105263
8283 2.89868421052632
8283 0.00263157894736842
8283 0.0197368421052632
8283 0.0184210526315789
8355 1.17684210526316
8355 0
8355 3.36789473684211
8355 2.46578947368421
8355 3.14236842105263
8355 2.89868421052632
8355 0.00263157894736842
8355 0.0197368421052632
8355 0.0184210526315789
8398 1.17684210526316
8398 0
8398 3.36789473684211
8398 2.46578947368421
8398 3.14236842105263
8398 2.89868421052632
8398 0.00263157894736842
8398 0.0197368421052632
8398 0.0184210526315789
8436 1.17684210526316
8436 0
8436 3.36789473684211
8436 2.46578947368421
8436 3.14236842105263
8436 2.89868421052632
8436 0.00263157894736842
8436 0.0197368421052632
8436 0.0184210526315789
8448 1.17684210526316
8448 0
8448 3.36789473684211
8448 2.46578947368421
8448 3.14236842105263
8448 2.89868421052632
8448 0.00263157894736842
8448 0.0197368421052632
8448 0.0184210526315789
8552 1.17684210526316
8552 0
8552 3.36789473684211
8552 2.46578947368421
8552 3.14236842105263
8552 2.89868421052632
8552 0.00263157894736842
8552 0.0197368421052632
8552 0.0184210526315789
8623 1.17684210526316
8623 0
8623 3.36789473684211
8623 2.46578947368421
8623 3.14236842105263
8623 2.89868421052632
8623 0.00263157894736842
8623 0.0197368421052632
8623 0.0184210526315789
8691 1.17684210526316
8691 0
8691 3.36789473684211
8691 2.46578947368421
8691 3.14236842105263
8691 2.89868421052632
8691 0.00263157894736842
8691 0.0197368421052632
8691 0.0184210526315789
8695 1.17684210526316
8695 0
8695 3.36789473684211
8695 2.46578947368421
8695 3.14236842105263
8695 2.89868421052632
8695 0.00263157894736842
8695 0.0197368421052632
8695 0.0184210526315789
8751 1.17684210526316
8751 0
8751 3.36789473684211
8751 2.46578947368421
8751 3.14236842105263
8751 2.89868421052632
8751 0.00263157894736842
8751 0.0197368421052632
8751 0.0184210526315789
8755 1.17684210526316
8755 0
8755 3.36789473684211
8755 2.46578947368421
8755 3.14236842105263
8755 2.89868421052632
8755 0.00263157894736842
8755 0.0197368421052632
8755 0.0184210526315789
8969 1.17684210526316
8969 0
8969 3.36789473684211
8969 2.46578947368421
8969 3.14236842105263
8969 2.89868421052632
8969 0.00263157894736842
8969 0.0197368421052632
8969 0.0184210526315789
9045 1.17684210526316
9045 0
9045 3.36789473684211
9045 2.46578947368421
9045 3.14236842105263
9045 2.89868421052632
9045 0.00263157894736842
9045 0.0197368421052632
9045 0.0184210526315789
9117 1.17684210526316
9117 0
9117 3.36789473684211
9117 2.46578947368421
9117 3.14236842105263
9117 2.89868421052632
9117 0.00263157894736842
9117 0.0197368421052632
9117 0.0184210526315789
9262 1.17684210526316
9262 0
9262 3.36789473684211
9262 2.46578947368421
9262 3.14236842105263
9262 2.89868421052632
9262 0.00263157894736842
9262 0.0197368421052632
9262 0.0184210526315789
9288 1.17684210526316
9288 0
9288 3.36789473684211
9288 2.46578947368421
9288 3.14236842105263
9288 2.89868421052632
9288 0.00263157894736842
9288 0.0197368421052632
9288 0.0184210526315789
9344 1.17684210526316
9344 0
9344 3.36789473684211
9344 2.46578947368421
9344 3.14236842105263
9344 2.89868421052632
9344 0.00263157894736842
9344 0.0197368421052632
9344 0.0184210526315789
9359 1.17684210526316
9359 0
9359 3.36789473684211
9359 2.46578947368421
9359 3.14236842105263
9359 2.89868421052632
9359 0.00263157894736842
9359 0.0197368421052632
9359 0.0184210526315789
9388 1.17684210526316
9388 0
9388 3.36789473684211
9388 2.46578947368421
9388 3.14236842105263
9388 2.89868421052632
9388 0.00263157894736842
9388 0.0197368421052632
9388 0.0184210526315789
9507 1.17684210526316
9507 0
9507 3.36789473684211
9507 2.46578947368421
9507 3.14236842105263
9507 2.89868421052632
9507 0.00263157894736842
9507 0.0197368421052632
9507 0.0184210526315789
9511 1.17684210526316
9511 0
9511 3.36789473684211
9511 2.46578947368421
9511 3.14236842105263
9511 2.89868421052632
9511 0.00263157894736842
9511 0.0197368421052632
9511 0.0184210526315789
9532 1.17684210526316
9532 0
9532 3.36789473684211
9532 2.46578947368421
9532 3.14236842105263
9532 2.89868421052632
9532 0.00263157894736842
9532 0.0197368421052632
9532 0.0184210526315789
9580 1.17684210526316
9580 0
9580 3.36789473684211
9580 2.46578947368421
9580 3.14236842105263
9580 2.89868421052632
9580 0.00263157894736842
9580 0.0197368421052632
9580 0.0184210526315789
9653 1.17684210526316
9653 0
9653 3.36789473684211
9653 2.46578947368421
9653 3.14236842105263
9653 2.89868421052632
9653 0.00263157894736842
9653 0.0197368421052632
9653 0.0184210526315789
9680 1.17684210526316
9680 0
9680 3.36789473684211
9680 2.46578947368421
9680 3.14236842105263
9680 2.89868421052632
9680 0.00263157894736842
9680 0.0197368421052632
9680 0.0184210526315789
9689 1.17684210526316
9689 0
9689 3.36789473684211
9689 2.46578947368421
9689 3.14236842105263
9689 2.89868421052632
9689 0.00263157894736842
9689 0.0197368421052632
9689 0.0184210526315789
9755 1.17684210526316
9755 0
9755 3.36789473684211
9755 2.46578947368421
9755 3.14236842105263
9755 2.89868421052632
9755 0.00263157894736842
9755 0.0197368421052632
9755 0.0184210526315789
9762 1.17684210526316
9762 0
9762 3.36789473684211
9762 2.46578947368421
9762 3.14236842105263
9762 2.89868421052632
9762 0.00263157894736842
9762 0.0197368421052632
9762 0.0184210526315789
9836 1.17684210526316
9836 0
9836 3.36789473684211
9836 2.46578947368421
9836 3.14236842105263
9836 2.89868421052632
9836 0.00263157894736842
9836 0.0197368421052632
9836 0.0184210526315789
9907 1.17684210526316
9907 0
9907 3.36789473684211
9907 2.46578947368421
9907 3.14236842105263
9907 2.89868421052632
9907 0.00263157894736842
9907 0.0197368421052632
9907 0.0184210526315789
10007 1.17684210526316
10007 0
10007 3.36789473684211
10007 2.46578947368421
10007 3.14236842105263
10007 2.89868421052632
10007 0.00263157894736842
10007 0.0197368421052632
10007 0.0184210526315789
10060 1.17684210526316
10060 0
10060 3.36789473684211
10060 2.46578947368421
10060 3.14236842105263
10060 2.89868421052632
10060 0.00263157894736842
10060 0.0197368421052632
10060 0.0184210526315789
10226 1.17684210526316
10226 0
10226 3.36789473684211
10226 2.46578947368421
10226 3.14236842105263
10226 2.89868421052632
10226 0.00263157894736842
10226 0.0197368421052632
10226 0.0184210526315789
10401 1.17684210526316
10401 0
10401 3.36789473684211
10401 2.46578947368421
10401 3.14236842105263
10401 2.89868421052632
10401 0.00263157894736842
10401 0.0197368421052632
10401 0.0184210526315789
