pt_graph freq
1163 1
1291 1
1357 1
1421 1
1422 1
1423 1
1460 1
1488 1
1489 1
1490 1
1529 1
1556 1
1557 1
1671 1
1674 1
1701 1
1843 1
1867 1
1869 1
1956 1
2014 1
2040 1
2043 1
2100 1
2126 1
2127 1
2128 1
2129 1
2130 1
2210 1
2211 1
2265 1
2266 1
2346 1
2372 1
2454 1
2456 1
2542 1
2543 1
2630 1
2687 1
2713 1
2714 1
2772 1
2798 1
2799 1
2862 1
2883 1
2884 1
2943 1
2968 1
2969 1
3027 1
3028 1
3029 1
3030 1
3048 1
3052 1
3053 1
3054 1
3114 1
3115 1
3295 1
3359 1
3360 1
3362 1
3378 1
3379 1
3411 1
3442 1
3458 1
3459 1
3460 1
3461 1
3524 1
3525 1
3537 1
3538 1
3539 1
3601 1
3603 1
3617 1
3618 1
3676 1
3677 1
3679 1
3681 1
3727 1
3756 1
3757 1
3808 1
3811 1
3832 1
3833 1
3846 1
3878 1
3882 1
3904 1
3905 1
3906 1
3907 1
3918 1
3919 1
3949 1
3953 1
3975 1
3976 1
3987 1
3988 1
4017 1
4018 1
4040 1
4042 1
4043 1
4050 1
4053 1
4054 1
4084 1
4085 1
4106 1
4107 1
4108 1
4109 1
4110 1
4113 1
4115 1
4118 1
4119 1
4148 1
4170 1
4176 1
4178 1
4179 1
4181 1
4230 1
4231 1
4232 1
4233 1
4235 1
4236 1
4290 1
4291 1
4292 1
4293 1
4294 1
4295 1
4296 1
4297 1
4298 1
4299 1
4300 1
4301 1
4325 1
4326 1
4349 1
4351 1
4352 1
4353 1
4376 1
4420 1
4463 1
4480 1
4505 1
4566 1
4592 1
4593 1
4595 1
4607 1
4634 1
4649 1
4678 1
4717 1
4718 1
4768 1
4797 1
4836 1
4837 1
4838 1
4846 1
4875 1
4876 1
4877 1
4878 1
4879 1
4887 1
4921 1
4922 1
4923 1
4924 1
4930 1
4972 1
4973 1
4974 1
4975 1
4976 1
4977 1
4984 1
5029 1
5030 1
5031 1
5032 1
5033 1
5034 1
5038 1
5039 1
5040 1
5089 1
5090 1
5091 1
5092 1
5093 1
5094 1
5095 1
5096 1
5097 1
5147 1
5148 1
5149 1
5150 1
5151 1
5152 1
19516 1
