pt_graph freq
15818 1
15885 1
15886 1
15942 1
15944 1
15946 1
15947 1
15949 1
16000 1
16005 1
16006 1
16007 1
16051 1
16053 1
16054 1
16056 1
16057 1
16058 1
16059 1
16083 1
16087 1
16105 1
16107 1
16151 1
16154 1
16155 1
16202 1
16223 1
16225 1
16247 1
16321 1
16333 1
16336 1
16339 1
16340 1
16341 1
16360 1
16378 1
16383 1
16384 1
16419 1
16423 1
16425 1
16426 1
16467 1
16469 1
16470 1
16538 1
16548 1
16553 1
16631 1
16669 1
16672 1
16687 1
16766 1
16776 1
16780 1
16781 1
16811 1
16873 1
16960 1
16964 1
16966 1
17048 1
17118 1
17163 1
17203 1
17208 1
17253 1
17326 1
17490 1
17532 1
17540 1
17615 1
17707 1
