pt_graph freq
8547 1
8556 1
8651 1
8695 1
8696 1
8739 1
8740 1
8785 1
8796 1
8797 1
8828 1
8829 1
8830 1
8842 1
8872 1
8873 1
8874 1
8875 1
8916 1
8917 1
8918 1
8930 1
8931 1
8956 1
8957 1
8998 1
9000 1
9036 1
9075 1
9076 1
9077 1
9082 1
9116 1
9117 1
9118 1
9123 1
9125 1
9126 1
9133 1
9158 1
9159 1
9160 1
9167 1
9170 1
9202 1
9203 1
9212 1
9213 1
9246 1
9256 1
9257 1
9263 1
9304 1
9305 1
9306 1
9310 1
9357 1
9358 1
9411 1
9412 1
9477 1
9478 1
9597 1
9687 1
9761 1
9765 1
9766 1
9847 1
10011 1
10068 1
10094 1
10095 1
10137 1
10176 1
10177 1
10232 1
10260 1
10304 1
10313 1
10343 1
10400 1
10429 1
10430 1
10504 1
10526 1
10527 1
10595 1
10621 1
10622 1
10625 1
10626 1
10723 1
10724 1
10725 1
10825 1
10826 1
10895 1
10926 1
10927 1
10928 1
11033 1
11036 1
11144 1
11146 1
11382 1
11383 1
11511 1
11513 1
11514 1
11634 1
11635 1
11751 1
11764 1
11765 1
11767 1
11891 1
11892 1
11893 1
11894 1
11895 1
12014 1
12015 1
12016 1
12017 1
12018 1
12019 1
12135 1
12136 1
12137 1
12138 1
12139 1
12140 1
12258 1
12261 1
12262 1
12263 1
12392 1
12393 1
19542 1
