pt_graph freq
9545 1
9546 1
9549 1
9615 1
9617 1
9620 1
9621 1
9622 1
9623 1
9691 1
9692 1
9693 1
9694 1
9695 1
9696 1
9697 1
9698 1
9699 1
9770 1
9771 1
9772 1
9773 1
9851 1
9940 1
10014 1
10015 1
10016 1
10021 1
10097 1
10099 1
10179 1
10180 1
10181 1
10262 1
10263 1
10265 1
10266 1
10271 1
10349 1
10354 1
10446 1
10449 1
10648 1
11405 1
11406 1
11536 1
11537 1
11538 1
11574 1
11664 1
11665 1
11693 1
11703 1
11704 1
11794 1
11795 1
11796 1
11837 1
11927 1
12049 1
12050 1
12086 1
12172 1
12173 1
12174 1
12200 1
12297 1
12465 1
12596 1
12684 1
12689 1
12802 1
12825 1
12834 1
12837 1
12933 1
12949 1
13043 1
13050 1
13053 1
13061 1
13062 1
13063 1
13149 1
13152 1
13155 1
13167 1
13168 1
13248 1
13252 1
13254 1
13343 1
13344 1
13345 1
13346 1
13424 1
19503 1
19520 1
19521 1
