vids freq
GRK_AGIA39_1_2 0.014675
GRK_AGIA39_1_2 0.016132
GRK_AGIA39_1_2 0.013830
GRK_AGIA39_1_2 0.010326
GRK_AGIA39_1_2 0.011648
GRK_AGIA39_1_2 0.009605
GRK_AGIA39_1_2 0.011347
GRK_AGIA39_1_2 0.011051
GRK_AGIA39_1_2 0.004347
GRK_AGIA39_1_2 0.009464
GRK_AGIA39_1_2 0.012548
GRK_AGIA39_1_2 0.012554
GRK_AGIA39_1_2 0.012498
GRK_AGIA39_1_2 0.010931
GRK_AGIA39_1_2 0.012476
GRK_AGIA39_1_2 0.009365
GRK_AGIA39_1_2 0.012455
GRK_AGIA39_1_2 0.010889
GRK_AGIA39_1_2 0.004713
GRK_AGIA39_1_2 0.010892
GRK_AGIA39_1_2 0.010890
GRK_AGIA39_1_2 0.009335
GRK_AGIA39_1_2 0.009231
GRK_AGIA39_1_2 0.004664
GRK_AGIA39_1_2 0.009144
GRK_AGIA39_1_2 0.009000
GRK_AGIA39_1_2 0.006086
GRK_AGIA39_1_2 0.010777
GRK_AGIA39_1_2 0.008925
GRK_AGIA39_1_2 0.009443
GRK_AGIA39_1_2 0.009089
GRK_AGIA39_1_2 0.010789
GRK_AGIA39_1_2 0.008907
GRK_AGIA39_1_2 0.009364
GRK_AGIA39_1_2 0.009401
GRK_AGIA39_1_2 0.010819
GRK_AGIA39_1_2 0.004770
GRK_AGIA39_1_2 0.010877
GRK_AGIA39_1_2 0.010914
GRK_AGIA39_1_2 0.010971
GRK_AGIA39_1_2 0.005074
GRK_AGIA39_1_2 0.012474
GRK_AGIA39_1_2 0.011051
GRK_AGIA39_1_2 0.009740
GRK_AGIA39_1_2 0.011261
GRK_AGIA39_1_2 0.012719
GRK_AGIA39_1_2 0.011725
GRK_AGIA39_1_2 0.008829
GRK_AGIA39_1_2 0.011725
GRK_AGIA39_1_2 0.011957
GRK_AGIA39_1_2 0.011852
GRK_AGIA39_1_2 0.013354
GRK_AGIA39_1_2 0.013347
GRK_AGIA39_1_3 0.010215
GRK_AGIA39_1_3 0.013619
GRK_AGIA39_1_3 0.013614
GRK_AGIA39_1_3 0.012037
GRK_AGIA39_1_3 0.013727
GRK_AGIA39_1_3 0.013812
GRK_AGIA39_1_3 0.012072
GRK_AGIA39_1_3 0.012113
GRK_AGIA39_1_3 0.010993
GRK_AGIA39_1_3 0.012808
GRK_AGIA39_1_3 0.008573
GRK_AGIA39_1_3 0.010384
GRK_AGIA39_1_3 0.010389
GRK_AGIA39_1_3 0.011010
GRK_AGIA39_1_3 0.011010
GRK_AGIA39_1_3 0.009202
GRK_AGIA39_1_3 0.013314
GRK_AGIA39_1_3 0.013315
GRK_AGIA39_1_3 0.014519
GRK_AGIA39_1_3 0.014515
GRK_AGIA39_1_3 0.014512
GRK_AGIA39_1_3 0.013573
GRK_AGIA39_1_3 0.012671
GRK_AGIA39_1_3 0.014515
GRK_AGIA39_1_3 0.015552
GRK_AGIA39_1_3 0.015296
GRK_AGIA39_1_3 0.008940
GRK_AGIA39_1_3 0.012599
GRK_AGIA39_1_3 0.015873
GRK_AGIA39_1_3 0.015721
GRK_AGIA39_1_3 0.010710
GRK_AGIA39_1_3 0.014574
GRK_AGIA39_1_3 0.015866
GRK_AGIA39_1_3 0.015722
GRK_AGIA39_1_3 0.012390
GRK_AGIA39_1_3 0.014675
GRK_AGIA39_1_3 0.016132
GRK_AGIA39_1_3 0.013830
GRK_AGIA39_1_3 0.010326
GRK_AGIA39_1_3 0.011648
GRK_AGIA39_1_3 0.009605
GRK_AGIA39_1_3 0.011347
GRK_AGIA39_1_3 0.011051
GRK_AGIA39_1_3 0.004347
GRK_AGIA39_1_3 0.009464
GRK_AGIA39_1_3 0.012548
GRK_AGIA39_1_3 0.012554
GRK_AGIA39_1_3 0.012498
GRK_AGIA39_1_3 0.010931
GRK_AGIA39_1_3 0.012476
GRK_AGIA39_1_3 0.009365
GRK_AGIA39_1_3 0.012455
GRK_AGIA39_1_3 0.010889
GRK_AGIA39_1_3 0.004713
GRK_AGIA39_1_3 0.010892
GRK_AGIA39_1_3 0.010890
GRK_AGIA39_1_3 0.009335
GRK_AGIA39_1_3 0.009231
GRK_AGIA39_1_3 0.004664
GRK_AGIA39_1_3 0.009144
GRK_AGIA39_1_3 0.009000
GRK_AGIA39_1_3 0.006086
GRK_AGIA39_1_3 0.010777
GRK_AGIA39_1_3 0.008925
GRK_AGIA39_1_3 0.009443
GRK_AGIA39_1_3 0.009089
GRK_AGIA39_1_3 0.010789
GRK_AGIA39_1_3 0.008907
GRK_AGIA39_1_3 0.009364
GRK_AGIA39_1_3 0.009401
GRK_AGIA39_1_3 0.010819
GRK_AGIA39_1_3 0.004770
GRK_AGIA39_1_3 0.010877
GRK_AGIA39_1_3 0.010914
GRK_AGIA39_1_3 0.010971
GRK_AGIA39_1_3 0.005074
GRK_AGIA39_1_3 0.012474
GRK_AGIA39_1_3 0.011051
GRK_AGIA39_1_3 0.009740
GRK_AGIA39_1_3 0.011261
GRK_AGIA39_1_3 0.012719
GRK_AGIA39_1_3 0.011725
GRK_AGIA39_1_3 0.008829
GRK_AGIA39_1_3 0.011725
GRK_AGIA39_1_3 0.011957
GRK_AGIA39_1_3 0.011852
GRK_AGIA39_1_3 0.013354
GRK_AGIA39_1_3 0.013347
GRK_AGIA39_1_4 0.010215
GRK_AGIA39_1_4 0.013619
GRK_AGIA39_1_4 0.013614
GRK_AGIA39_1_4 0.012037
GRK_AGIA39_1_4 0.013727
GRK_AGIA39_1_4 0.013812
GRK_AGIA39_1_4 0.012072
GRK_AGIA39_1_4 0.012113
GRK_AGIA39_1_4 0.010993
GRK_AGIA39_1_4 0.012808
GRK_AGIA39_1_4 0.008573
GRK_AGIA39_1_4 0.010384
GRK_AGIA39_1_4 0.010389
GRK_AGIA39_1_4 0.011010
GRK_AGIA39_1_4 0.011010
GRK_AGIA39_1_4 0.009202
GRK_AGIA39_1_4 0.013314
GRK_AGIA39_1_4 0.013315
GRK_AGIA39_1_4 0.014519
GRK_AGIA39_1_4 0.014515
GRK_AGIA39_1_4 0.014512
GRK_AGIA39_1_4 0.013573
GRK_AGIA39_1_4 0.012671
GRK_AGIA39_1_4 0.014515
GRK_AGIA39_1_4 0.015552
GRK_AGIA39_1_4 0.015296
GRK_AGIA39_1_4 0.008940
GRK_AGIA39_1_4 0.012599
GRK_AGIA39_1_4 0.015873
GRK_AGIA39_1_4 0.015721
GRK_AGIA39_1_4 0.010710
GRK_AGIA39_1_4 0.014574
GRK_AGIA39_1_4 0.015866
GRK_AGIA39_1_4 0.015722
GRK_AGIA39_1_4 0.012390
GRK_AGIA39_1_4 0.014675
GRK_AGIA39_1_4 0.016132
GRK_AGIA39_1_4 0.013830
GRK_AGIA39_1_4 0.010326
GRK_AGIA39_1_4 0.011648
GRK_AGIA39_1_4 0.009605
GRK_AGIA39_1_4 0.011347
GRK_AGIA39_1_4 0.011051
GRK_AGIA39_1_4 0.004347
GRK_AGIA39_1_4 0.009464
GRK_AGIA39_1_4 0.012548
GRK_AGIA39_1_4 0.012554
GRK_AGIA39_1_4 0.012498
GRK_AGIA39_1_4 0.010931
GRK_AGIA39_1_4 0.012476
GRK_AGIA39_1_4 0.009365
GRK_AGIA39_1_4 0.012455
GRK_AGIA39_1_4 0.010889
GRK_AGIA39_1_4 0.004713
GRK_AGIA39_1_4 0.010892
GRK_AGIA39_1_4 0.010890
GRK_AGIA39_1_4 0.009335
GRK_AGIA39_1_4 0.009231
GRK_AGIA39_1_4 0.004664
GRK_AGIA39_1_4 0.009144
GRK_AGIA39_1_4 0.009000
GRK_AGIA39_1_4 0.006086
GRK_AGIA39_1_4 0.010777
GRK_AGIA39_1_4 0.008925
GRK_AGIA39_1_4 0.009443
GRK_AGIA39_1_4 0.009089
GRK_AGIA39_1_4 0.010789
GRK_AGIA39_1_4 0.008907
GRK_AGIA39_1_4 0.009364
GRK_AGIA39_1_4 0.009401
GRK_AGIA39_1_4 0.010819
GRK_AGIA39_1_4 0.004770
GRK_AGIA39_1_4 0.010877
GRK_AGIA39_1_4 0.010914
GRK_AGIA39_1_4 0.010971
GRK_AGIA39_1_4 0.005074
GRK_AGIA39_1_4 0.012474
GRK_AGIA39_1_4 0.011051
GRK_AGIA39_1_4 0.009740
GRK_AGIA39_1_4 0.011261
GRK_AGIA39_1_4 0.012719
GRK_AGIA39_1_4 0.011725
GRK_AGIA39_1_4 0.008829
GRK_AGIA39_1_4 0.011725
GRK_AGIA39_1_4 0.011957
GRK_AGIA39_1_4 0.011852
GRK_AGIA39_1_4 0.013354
GRK_AGIA39_1_4 0.013347
GRK_AGIA39_1_5 0.010215
GRK_AGIA39_1_5 0.013619
GRK_AGIA39_1_5 0.013614
GRK_AGIA39_1_5 0.012037
GRK_AGIA39_1_5 0.013727
GRK_AGIA39_1_5 0.013812
GRK_AGIA39_1_5 0.012072
GRK_AGIA39_1_5 0.012113
GRK_AGIA39_1_5 0.010993
GRK_AGIA39_1_5 0.012808
GRK_AGIA39_1_5 0.008573
GRK_AGIA39_1_5 0.010384
GRK_AGIA39_1_5 0.010389
GRK_AGIA39_1_5 0.011010
GRK_AGIA39_1_5 0.011010
GRK_AGIA39_1_5 0.009202
GRK_AGIA39_1_5 0.013314
GRK_AGIA39_1_5 0.013315
GRK_AGIA39_1_5 0.014519
GRK_AGIA39_1_5 0.014515
GRK_AGIA39_1_5 0.014512
GRK_AGIA39_1_5 0.013573
GRK_AGIA39_1_5 0.012671
GRK_AGIA39_1_5 0.014515
GRK_AGIA39_1_5 0.015552
GRK_AGIA39_1_5 0.015296
GRK_AGIA39_1_5 0.008940
GRK_AGIA39_1_5 0.012599
GRK_AGIA39_1_5 0.015873
GRK_AGIA39_1_5 0.015721
GRK_AGIA39_1_5 0.010710
GRK_AGIA39_1_5 0.014574
GRK_AGIA39_1_5 0.015866
GRK_AGIA39_1_5 0.015722
GRK_AGIA39_1_5 0.012390
GRK_AGIA39_1_5 0.014675
GRK_AGIA39_1_5 0.016132
GRK_AGIA39_1_5 0.013830
GRK_AGIA39_1_5 0.010326
GRK_AGIA39_1_5 0.011648
GRK_AGIA39_1_5 0.009605
GRK_AGIA39_1_5 0.011347
GRK_AGIA39_1_5 0.011051
GRK_AGIA39_1_5 0.004347
GRK_AGIA39_1_5 0.009464
GRK_AGIA39_1_5 0.012548
GRK_AGIA39_1_5 0.012554
GRK_AGIA39_1_5 0.012498
GRK_AGIA39_1_5 0.010931
GRK_AGIA39_1_5 0.012476
GRK_AGIA39_1_5 0.009365
GRK_AGIA39_1_5 0.012455
GRK_AGIA39_1_5 0.010889
GRK_AGIA39_1_5 0.004713
GRK_AGIA39_1_5 0.010892
GRK_AGIA39_1_5 0.010890
GRK_AGIA39_1_5 0.009335
GRK_AGIA39_1_5 0.009231
GRK_AGIA39_1_5 0.004664
GRK_AGIA39_1_5 0.009144
GRK_AGIA39_1_5 0.009000
GRK_AGIA39_1_5 0.006086
GRK_AGIA39_1_5 0.010777
GRK_AGIA39_1_5 0.008925
GRK_AGIA39_1_5 0.009443
GRK_AGIA39_1_5 0.009089
GRK_AGIA39_1_5 0.010789
GRK_AGIA39_1_5 0.008907
GRK_AGIA39_1_5 0.009364
GRK_AGIA39_1_5 0.009401
GRK_AGIA39_1_5 0.010819
GRK_AGIA39_1_5 0.004770
GRK_AGIA39_1_5 0.010877
GRK_AGIA39_1_5 0.010914
GRK_AGIA39_1_5 0.010971
GRK_AGIA39_1_5 0.005074
GRK_AGIA39_1_5 0.012474
GRK_AGIA39_1_5 0.011051
GRK_AGIA39_1_5 0.009740
GRK_AGIA39_1_5 0.011261
GRK_AGIA39_1_5 0.012719
GRK_AGIA39_1_5 0.011725
GRK_AGIA39_1_5 0.008829
GRK_AGIA39_1_5 0.011725
GRK_AGIA39_1_5 0.011957
GRK_AGIA39_1_5 0.011852
GRK_AGIA39_1_5 0.013354
GRK_AGIA39_1_5 0.013347
GRK_AGIA39_1_6 0.010215
GRK_AGIA39_1_6 0.013619
GRK_AGIA39_1_6 0.013614
GRK_AGIA39_1_6 0.012037
GRK_AGIA39_1_6 0.013727
GRK_AGIA39_1_6 0.013812
GRK_AGIA39_1_6 0.012072
GRK_AGIA39_1_6 0.012113
GRK_AGIA39_1_6 0.010993
GRK_AGIA39_1_6 0.012808
GRK_AGIA39_1_6 0.008573
GRK_AGIA39_1_6 0.010384
GRK_AGIA39_1_6 0.010389
GRK_AGIA39_1_6 0.011010
GRK_AGIA39_1_6 0.011010
GRK_AGIA39_1_6 0.009202
GRK_AGIA39_1_6 0.013314
GRK_AGIA39_1_6 0.013315
GRK_AGIA39_1_6 0.014519
GRK_AGIA39_1_6 0.014515
GRK_AGIA39_1_6 0.014512
GRK_AGIA39_1_6 0.013573
GRK_AGIA39_1_6 0.012671
GRK_AGIA39_1_6 0.014515
GRK_AGIA39_1_6 0.015552
GRK_AGIA39_1_6 0.015296
GRK_AGIA39_1_6 0.008940
GRK_AGIA39_1_6 0.012599
GRK_AGIA39_1_6 0.015873
GRK_AGIA39_1_6 0.015721
GRK_AGIA39_1_6 0.010710
GRK_AGIA39_1_6 0.014574
GRK_AGIA39_1_6 0.015866
GRK_AGIA39_1_6 0.015722
GRK_AGIA39_1_6 0.012390
GRK_AGIA39_1_6 0.014675
GRK_AGIA39_1_6 0.016132
GRK_AGIA39_1_6 0.013830
GRK_AGIA39_1_6 0.010326
GRK_AGIA39_1_6 0.011648
GRK_AGIA39_1_6 0.009605
GRK_AGIA39_1_6 0.011347
GRK_AGIA39_1_6 0.011051
GRK_AGIA39_1_6 0.004347
GRK_AGIA39_1_6 0.009464
GRK_AGIA39_1_6 0.012548
GRK_AGIA39_1_6 0.012554
GRK_AGIA39_1_6 0.012498
GRK_AGIA39_1_6 0.010931
GRK_AGIA39_1_6 0.012476
GRK_AGIA39_1_6 0.009365
GRK_AGIA39_1_6 0.012455
GRK_AGIA39_1_6 0.010889
GRK_AGIA39_1_6 0.004713
GRK_AGIA39_1_6 0.010892
GRK_AGIA39_1_6 0.010890
GRK_AGIA39_1_6 0.009335
GRK_AGIA39_1_6 0.009231
GRK_AGIA39_1_6 0.004664
GRK_AGIA39_1_6 0.009144
GRK_AGIA39_1_6 0.009000
GRK_AGIA39_1_6 0.006086
GRK_AGIA39_1_6 0.010777
GRK_AGIA39_1_6 0.008925
GRK_AGIA39_1_6 0.009443
GRK_AGIA39_1_6 0.009089
GRK_AGIA39_1_6 0.010789
GRK_AGIA39_1_6 0.008907
GRK_AGIA39_1_6 0.009364
GRK_AGIA39_1_6 0.009401
GRK_AGIA39_1_6 0.010819
GRK_AGIA39_1_6 0.004770
GRK_AGIA39_1_6 0.010877
GRK_AGIA39_1_6 0.010914
GRK_AGIA39_1_6 0.010971
GRK_AGIA39_1_6 0.005074
GRK_AGIA39_1_6 0.012474
GRK_AGIA39_1_6 0.011051
GRK_AGIA39_1_6 0.009740
GRK_AGIA39_1_6 0.011261
GRK_AGIA39_1_6 0.012719
GRK_AGIA39_1_6 0.011725
GRK_AGIA39_1_6 0.008829
GRK_AGIA39_1_6 0.011725
GRK_AGIA39_1_6 0.011957
GRK_AGIA39_1_6 0.011852
GRK_AGIA39_1_6 0.013354
GRK_AGIA39_1_6 0.013347
GRK_AGIA39_1_7 0.010215
GRK_AGIA39_1_7 0.013619
GRK_AGIA39_1_7 0.013614
GRK_AGIA39_1_7 0.012037
GRK_AGIA39_1_7 0.013727
GRK_AGIA39_1_7 0.013812
GRK_AGIA39_1_7 0.012072
GRK_AGIA39_1_7 0.012113
GRK_AGIA39_1_7 0.010993
GRK_AGIA39_1_7 0.012808
GRK_AGIA39_1_7 0.008573
GRK_AGIA39_1_7 0.010384
GRK_AGIA39_1_7 0.010389
GRK_AGIA39_1_7 0.011010
GRK_AGIA39_1_7 0.011010
GRK_AGIA39_1_7 0.009202
GRK_AGIA39_1_7 0.013314
GRK_AGIA39_1_7 0.013315
GRK_AGIA39_1_7 0.014519
GRK_AGIA39_1_7 0.014515
GRK_AGIA39_1_7 0.014512
GRK_AGIA39_1_7 0.013573
GRK_AGIA39_1_7 0.012671
GRK_AGIA39_1_7 0.014515
GRK_AGIA39_1_7 0.015552
GRK_AGIA39_1_7 0.015296
GRK_AGIA39_1_7 0.008940
GRK_AGIA39_1_7 0.012599
GRK_AGIA39_1_7 0.015873
GRK_AGIA39_1_7 0.015721
GRK_AGIA39_1_7 0.010710
GRK_AGIA39_1_7 0.014574
GRK_AGIA39_1_7 0.015866
GRK_AGIA39_1_7 0.015722
GRK_AGIA39_1_7 0.012390
GRK_AGIA39_1_7 0.014675
GRK_AGIA39_1_7 0.016132
GRK_AGIA39_1_7 0.013830
GRK_AGIA39_1_7 0.010326
GRK_AGIA39_1_7 0.011648
GRK_AGIA39_1_7 0.009605
GRK_AGIA39_1_7 0.011347
GRK_AGIA39_1_7 0.011051
GRK_AGIA39_1_7 0.004347
GRK_AGIA39_1_7 0.009464
GRK_AGIA39_1_7 0.012548
GRK_AGIA39_1_7 0.012554
GRK_AGIA39_1_7 0.012498
GRK_AGIA39_1_7 0.010931
GRK_AGIA39_1_7 0.012476
GRK_AGIA39_1_7 0.009365
GRK_AGIA39_1_7 0.012455
GRK_AGIA39_1_7 0.010889
GRK_AGIA39_1_7 0.004713
GRK_AGIA39_1_7 0.010892
GRK_AGIA39_1_7 0.010890
GRK_AGIA39_1_7 0.009335
GRK_AGIA39_1_7 0.009231
GRK_AGIA39_1_7 0.004664
GRK_AGIA39_1_7 0.009144
GRK_AGIA39_1_7 0.009000
GRK_AGIA39_1_7 0.006086
GRK_AGIA39_1_7 0.010777
GRK_AGIA39_1_7 0.008925
GRK_AGIA39_1_7 0.009443
GRK_AGIA39_1_7 0.009089
GRK_AGIA39_1_7 0.010789
GRK_AGIA39_1_7 0.008907
GRK_AGIA39_1_7 0.009364
GRK_AGIA39_1_7 0.009401
GRK_AGIA39_1_7 0.010819
GRK_AGIA39_1_7 0.004770
GRK_AGIA39_1_7 0.010877
GRK_AGIA39_1_7 0.010914
GRK_AGIA39_1_7 0.010971
GRK_AGIA39_1_7 0.005074
GRK_AGIA39_1_7 0.012474
GRK_AGIA39_1_7 0.011051
GRK_AGIA39_1_7 0.009740
GRK_AGIA39_1_7 0.011261
GRK_AGIA39_1_7 0.012719
GRK_AGIA39_1_7 0.011725
GRK_AGIA39_1_7 0.008829
GRK_AGIA39_1_7 0.011725
GRK_AGIA39_1_7 0.011957
GRK_AGIA39_1_7 0.011852
GRK_AGIA39_1_7 0.013354
GRK_AGIA39_1_7 0.013347
GRK_AGIA81_2_1 0.009417
GRK_AGIA81_2_1 0.009390
GRK_AGIA81_2_1 0.012260
GRK_AGIA81_2_1 0.018784
GRK_AGIA81_2_1 0.030028
GRK_AGIA81_2_1 0.030903
GRK_AGIA81_2_1 0.023276
GRK_AGIA81_2_1 0.009817
GRK_AGIA81_2_1 0.009386
GRK_AGIA81_2_1 0.011275
GRK_AGIA81_2_1 0.024717
GRK_AGIA81_2_1 0.020499
GRK_AGIA81_2_1 0.018246
GRK_AGIA81_2_1 0.011289
GRK_AGIA81_2_1 0.019818
GRK_AGIA81_2_1 0.015030
GRK_AGIA81_2_1 0.011284
GRK_AGIA81_2_1 0.015509
GRK_AGIA81_2_1 0.028242
GRK_AGIA81_2_1 0.024717
GRK_AGIA81_2_1 0.031036
GRK_AGIA81_2_1 0.020421
GRK_AGIA81_2_1 0.035942
GRK_AGIA81_2_1 0.039790
GRK_AGIA81_2_1 0.040013
GRK_AGIA81_2_1 0.039890
GRK_AGIA81_2_1 0.039420
GRK_AGIA81_2_1 0.039304
GRK_AGIA81_2_1 0.011591
GRK_AGIA81_2_1 0.011550
GRK_AGIA81_2_1 0.019478
GRK_AGIA81_2_1 0.015092
GRK_AGIA81_2_1 0.026352
GRK_AGIA81_2_1 0.011430
GRK_AGIA81_2_1 0.021507
GRK_AGIA81_2_1 0.027457
