pt_graph freq
8412 1
8413 1
8454 1
8520 1
8559 1
8560 1
8561 1
8610 1
8611 1
8612 1
8655 1
8656 1
8657 1
8667 1
8699 1
8701 1
8710 1
8712 1
8743 1
8744 1
8745 1
8746 1
8755 1
8789 1
8794 1
8800 1
8835 1
8836 1
8842 1
8844 1
8881 1
8882 1
8885 1
8888 1
8925 1
8926 1
8929 1
8966 1
8969 1
9079 1
9125 1
9129 1
9130 1
9168 1
9172 1
9210 1
9214 1
9216 1
9254 1
9259 1
9261 1
9306 1
9307 1
9308 1
9309 1
9354 1
9357 1
9359 1
9360 1
9361 1
9411 1
9413 1
9414 1
9416 1
9469 1
9471 1
9472 1
9473 1
9530 1
9531 1
9532 1
9533 1
9534 1
9583 1
9598 1
9599 1
9601 1
9602 1
9603 1
9604 1
9605 1
9606 1
9608 1
9660 1
9674 1
9675 1
9677 1
9681 1
9683 1
9684 1
9686 1
9747 1
9748 1
9749 1
9752 1
9758 1
9759 1
9761 1
9762 1
9764 1
9811 1
9826 1
9831 1
9833 1
9834 1
9835 1
9843 1
9844 1
9845 1
9846 1
9899 1
9913 1
9916 1
9919 1
9922 1
9923 1
9924 1
9925 1
9927 1
9988 1
9991 1
9993 1
9994 1
9998 1
10002 1
10005 1
10006 1
10007 1
10008 1
10009 1
10051 1
10072 1
10074 1
10075 1
10084 1
10085 1
10086 1
10088 1
10090 1
10091 1
10092 1
10154 1
10155 1
10157 1
10158 1
10164 1
10168 1
10169 1
10173 1
10237 1
10238 1
10240 1
10250 1
10252 1
10254 1
10255 1
10256 1
10257 1
10318 1
10319 1
10321 1
10323 1
10327 1
10330 1
10336 1
10338 1
10409 1
10418 1
10419 1
10420 1
10423 1
10425 1
10426 1
10427 1
10506 1
10508 1
10516 1
10517 1
10518 1
10519 1
10521 1
10522 1
10523 1
10524 1
10599 1
10603 1
10606 1
10610 1
10611 1
10612 1
10613 1
10620 1
10621 1
10622 1
10709 1
10711 1
10712 1
10717 1
10719 1
10720 1
10721 1
10801 1
10802 1
10803 1
10805 1
10813 1
10814 1
10817 1
10819 1
10821 1
10822 1
10823 1
10824 1
10902 1
10903 1
10904 1
10905 1
10910 1
10912 1
10914 1
10917 1
10919 1
10921 1
10922 1
10923 1
10924 1
10925 1
11019 1
11022 1
11024 1
11025 1
11026 1
11028 1
11030 1
11031 1
11032 1
11033 1
11121 1
11128 1
11129 1
11130 1
11131 1
11133 1
11136 1
11138 1
11139 1
11141 1
11142 1
11143 1
11144 1
11242 1
11245 1
11249 1
11253 1
11255 1
11256 1
11260 1
11261 1
11262 1
11264 1
11364 1
11366 1
11368 1
11376 1
11377 1
11380 1
11383 1
11384 1
11488 1
11490 1
11492 1
11495 1
11502 1
11506 1
11508 1
11509 1
11511 1
11512 1
11617 1
11618 1
11619 1
11620 1
11621 1
11627 1
11629 1
11630 1
11632 1
11634 1
11635 1
11636 1
11639 1
11640 1
11657 1
11746 1
11751 1
11753 1
11754 1
11755 1
11760 1
11761 1
11764 1
11765 1
11767 1
11768 1
11769 1
11876 1
11877 1
11878 1
11882 1
11886 1
11889 1
11890 1
11891 1
11892 1
11893 1
11894 1
11895 1
11898 1
11900 1
12008 1
12010 1
12012 1
12013 1
12014 1
12015 1
12016 1
12017 1
12018 1
12020 1
12021 1
12022 1
12023 1
12024 1
12119 1
12121 1
12122 1
12123 1
12127 1
12131 1
12133 1
12134 1
12137 1
12145 1
12243 1
12247 1
12254 1
12257 1
12378 1
12381 1
12382 1
12384 1
12385 1
12386 1
12387 1
12511 1
12512 1
12518 1
12519 1
12553 1
12635 1
12639 1
12648 1
12751 1
12752 1
12756 1
12757 1
12760 1
12761 1
12872 1
12877 1
12878 1
12879 1
12880 1
12882 1
12883 1
12993 1
12994 1
12995 1
12999 1
13000 1
13002 1
13107 1
13110 1
13113 1
13116 1
13218 1
13219 1
13221 1
13254 1
13256 1
13314 1
13315 1
13316 1
13394 1
13399 1
13479 1
13481 1
13545 1
13547 1
13549 1
13551 1
13552 1
13553 1
13606 1
13607 1
13610 1
13611 1
13612 1
13664 1
13669 1
13671 1
13715 1
13716 1
13718 1
13721 1
13723 1
13724 1
13725 1
13773 1
13774 1
13778 1
13779 1
13825 1
13830 1
13884 1
13886 1
13887 1
13941 1
13943 1
13944 1
13983 1
13998 1
14000 1
14001 1
14035 1
14036 1
14039 1
14044 1
14047 1
14055 1
14057 1
14096 1
14101 1
14103 1
14105 1
14110 1
14111 1
14112 1
14146 1
14157 1
14158 1
14165 1
14166 1
14167 1
14204 1
14213 1
14214 1
14215 1
14242 1
14251 1
14261 1
14262 1
14288 1
14309 1
14310 1
14352 1
14353 1
14395 1
14396 1
14468 1
14471 1
14535 1
14536 1
14565 1
14601 1
14602 1
14791 1
14822 1
14882 1
14883 1
15009 1
15061 1
15125 1
15130 1
15132 1
15167 1
15173 1
15174 1
15210 1
15215 1
15256 1
15264 1
15266 1
15305 1
15306 1
15310 1
15311 1
15312 1
15314 1
15359 1
15427 1
15489 1
15546 1
15552 1
15554 1
15611 1
15674 1
15683 1
15805 1
15884 1
15945 1
15949 1
15998 1
16001 1
16053 1
16149 1
16198 1
16199 1
16246 1
16292 1
16338 1
16381 1
16411 1
16412 1
16421 1
16422 1
16456 1
16466 1
16468 1
16502 1
16510 1
16511 1
16512 1
16513 1
16545 1
16546 1
16590 1
16592 1
16593 1
16594 1
16595 1
16597 1
16637 1
16638 1
16639 1
16640 1
16682 1
16683 1
16685 1
19523 1
