pt_graph freq
8547 1
8599 1
8828 1
8873 1
8874 1
8875 1
8916 1
8917 1
8956 1
8998 1
9000 1
9035 1
9036 1
9037 1
9075 1
9076 1
9077 1
9078 1
9115 1
9116 1
9117 1
9118 1
9119 1
9157 1
9159 1
9160 1
9161 1
9169 1
9197 1
9200 1
9202 1
9213 1
9246 1
9257 1
9290 1
9294 1
9305 1
9306 1
9338 1
9356 1
9357 1
9410 1
9411 1
9597 1
9736 1
9887 1
9904 1
10052 1
10068 1
10141 1
10313 1
10400 1
10504 1
10517 1
10595 1
10712 1
10713 1
10814 1
10916 1
10917 1
11024 1
11109 1
11134 1
11135 1
11136 1
11250 1
11255 1
11257 1
11377 1
11378 1
11485 1
11758 1
11888 1
11892 1
12016 1
12263 1
12392 1
12393 1
12495 1
12885 1
13004 1
13008 1
13121 1
13122 1
13223 1
13318 1
13319 1
13321 1
13322 1
13323 1
13391 1
13401 1
13402 1
13403 1
13404 1
13405 1
13406 1
13481 1
13483 1
13484 1
13485 1
13486 1
13553 1
13554 1
13555 1
13556 1
13557 1
13558 1
13614 1
13615 1
13616 1
13617 1
13618 1
13671 1
13672 1
13673 1
13674 1
13726 1
13727 1
13773 1
13780 1
13781 1
13782 1
13783 1
13816 1
13874 1
13891 1
13922 1
13943 1
13946 1
13948 1
13999 1
14000 1
14001 1
14004 1
14005 1
14033 1
14034 1
14055 1
14061 1
14062 1
14089 1
14111 1
14114 1
14115 1
14163 1
14164 1
14168 1
14216 1
14217 1
14240 1
14255 1
14256 1
14259 1
14260 1
14261 1
14288 1
14290 1
14302 1
14303 1
14307 1
14308 1
14309 1
14336 1
14346 1
14351 1
14352 1
14387 1
14421 1
14426 1
14428 1
14429 1
14430 1
14431 1
14464 1
14466 1
14467 1
14468 1
14500 1
14501 1
14504 1
14505 1
14534 1
14535 1
14536 1
14537 1
14564 1
14565 1
14598 1
14631 1
14632 1
14664 1
14665 1
19542 1
