pt_graph cpue_kghour
14756 1.07
14756 0
14756 2.78
14756 2.08
14756 2
14756 2.42
14756 0.01
14756 0.05
14756 0.05
14759 1.07
14759 0
14759 2.78
14759 2.08
14759 2
14759 2.42
14759 0.01
14759 0.05
14759 0.05
14854 1.07
14854 0
14854 2.78
14854 2.08
14854 2
14854 2.42
14854 0.01
14854 0.05
14854 0.05
14987 1.07
14987 0
14987 2.78
14987 2.08
14987 2
14987 2.42
14987 0.01
14987 0.05
14987 0.05
15063 1.07
15063 0
15063 2.78
15063 2.08
15063 2
15063 2.42
15063 0.01
15063 0.05
15063 0.05
15070 1.07
15070 0
15070 2.78
15070 2.08
15070 2
15070 2.42
15070 0.01
15070 0.05
15070 0.05
15098 1.07
15098 0
15098 2.78
15098 2.08
15098 2
15098 2.42
15098 0.01
15098 0.05
15098 0.05
15129 1.07
15129 0
15129 2.78
15129 2.08
15129 2
15129 2.42
15129 0.01
15129 0.05
15129 0.05
15134 1.07
15134 0
15134 2.78
15134 2.08
15134 2
15134 2.42
15134 0.01
15134 0.05
15134 0.05
15212 1.07
15212 0
15212 2.78
15212 2.08
15212 2
15212 2.42
15212 0.01
15212 0.05
15212 0.05
15216 1.07
15216 0
15216 2.78
15216 2.08
15216 2
15216 2.42
15216 0.01
15216 0.05
15216 0.05
15222 1.07
15222 0
15222 2.78
15222 2.08
15222 2
15222 2.42
15222 0.01
15222 0.05
15222 0.05
15487 1.07
15487 0
15487 2.78
15487 2.08
15487 2
15487 2.42
15487 0.01
15487 0.05
15487 0.05
15556 1.07
15556 0
15556 2.78
15556 2.08
15556 2
15556 2.42
15556 0.01
15556 0.05
15556 0.05
15558 1.07
15558 0
15558 2.78
15558 2.08
15558 2
15558 2.42
15558 0.01
15558 0.05
15558 0.05
15685 1.07
15685 0
15685 2.78
15685 2.08
15685 2
15685 2.42
15685 0.01
15685 0.05
15685 0.05
15927 1.07
15927 0
15927 2.78
15927 2.08
15927 2
15927 2.42
15927 0.01
15927 0.05
15927 0.05
15943 1.07
15943 0
15943 2.78
15943 2.08
15943 2
15943 2.42
15943 0.01
15943 0.05
15943 0.05
16034 1.07
16034 0
16034 2.78
16034 2.08
16034 2
16034 2.42
16034 0.01
16034 0.05
16034 0.05
16051 1.07
