pt_graph freq
7039 1
7101 1
7102 1
7165 1
7166 1
7229 1
7291 1
7292 1
7353 1
7354 1
7355 1
7418 1
7419 1
7477 1
7483 1
7546 1
7547 1
7610 1
7674 1
7675 1
7676 1
7735 1
7740 1
7741 1
7805 1
7862 1
7868 1
7869 1
7870 1
7929 1
7931 1
7932 1
7933 1
7934 1
7997 1
7998 1
8051 1
8053 1
8054 1
8057 1
8058 1
8060 1
8061 1
8115 1
8117 1
8118 1
8120 1
8121 1
8122 1
8123 1
8124 1
8178 1
8179 1
8180 1
8181 1
8182 1
8183 1
8184 1
8185 1
8186 1
8226 1
8240 1
8241 1
8242 1
8243 1
8244 1
8245 1
8246 1
8279 1
8280 1
8282 1
8283 1
8300 1
8302 1
8303 1
8304 1
8335 1
8337 1
8339 1
8359 1
8394 1
8396 1
8398 1
8414 1
8445 1
8446 1
8447 1
8448 1
8449 1
8450 1
8452 1
8467 1
8468 1
8499 1
8500 1
8501 1
8502 1
8503 1
8504 1
8522 1
8552 1
8553 1
8554 1
8571 1
8573 1
8574 1
8603 1
8695 1
8705 1
8710 1
8714 1
8740 1
8752 1
8756 1
8758 1
8802 1
8829 1
8841 1
8842 1
8847 1
8848 1
8886 1
8888 1
8889 1
8890 1
8891 1
8892 1
8929 1
8930 1
8931 1
8932 1
8933 1
8934 1
8935 1
8970 1
8971 1
8972 1
8973 1
8974 1
9010 1
9012 1
9013 1
9051 1
9092 1
9133 1
9171 1
9218 1
9263 1
9363 1
9420 1
9477 1
9478 1
9479 1
9480 1
9541 1
9542 1
9543 1
9613 1
