pt_graph freq
15087 1
15089 1
15125 1
15126 1
15165 1
15209 1
15262 1
15304 1
15305 1
15310 1
15312 1
15364 1
15418 1
15423 1
15426 1
15482 1
15483 1
15490 1
15491 1
15546 1
15548 1
15554 1
15555 1
15610 1
15617 1
15620 1
15674 1
15683 1
15748 1
15751 1
15752 1
15806 1
15807 1
15810 1
15818 1
15872 1
15880 1
15883 1
15929 1
15944 1
15946 1
15947 1
15948 1
15949 1
15991 1
15998 1
16000 1
16002 1
16004 1
16053 1
16054 1
16100 1
16101 1
16102 1
16147 1
16148 1
16149 1
16151 1
16152 1
16195 1
16196 1
16198 1
16199 1
16200 1
16226 1
16243 1
16244 1
16246 1
16289 1
16291 1
16293 1
16324 1
16336 1
16337 1
16363 1
16381 1
16406 1
16411 1
16412 1
16420 1
16422 1
16424 1
16455 1
16456 1
16458 1
16464 1
16465 1
16467 1
16468 1
16492 1
16502 1
16511 1
16512 1
16542 1
16545 1
16546 1
16548 1
16550 1
16552 1
16553 1
16581 1
16586 1
16588 1
16589 1
16590 1
16591 1
16592 1
16593 1
16594 1
16596 1
16597 1
16625 1
16631 1
16634 1
16635 1
16640 1
16642 1
16668 1
16669 1
16676 1
16677 1
16678 1
16679 1
16682 1
16683 1
16685 1
16686 1
16713 1
16720 1
16721 1
16722 1
16723 1
16724 1
16725 1
16726 1
16728 1
16730 1
16731 1
16759 1
16769 1
16770 1
16771 1
16772 1
16773 1
16774 1
16775 1
16776 1
16814 1
16817 1
16818 1
16820 1
16821 1
16822 1
16823 1
16853 1
16855 1
16861 1
16862 1
16864 1
16865 1
16866 1
16867 1
16870 1
16904 1
16905 1
16911 1
16912 1
16913 1
16914 1
16915 1
16916 1
16917 1
16919 1
16920 1
16948 1
16949 1
16951 1
16953 1
16955 1
16956 1
16957 1
16958 1
16959 1
16961 1
16962 1
16963 1
16964 1
16991 1
16992 1
16998 1
17000 1
17001 1
17004 1
17005 1
17006 1
17007 1
17033 1
17034 1
17037 1
17038 1
17039 1
17046 1
17047 1
17048 1
17049 1
17075 1
17076 1
17079 1
17080 1
17087 1
17088 1
17089 1
17090 1
17119 1
17120 1
17129 1
17130 1
17131 1
17158 1
17162 1
17170 1
17171 1
17172 1
17174 1
17198 1
17199 1
17200 1
17201 1
17203 1
17204 1
17213 1
17214 1
17215 1
17216 1
17240 1
17252 1
17253 1
17255 1
17277 1
17279 1
17280 1
17290 1
17291 1
17316 1
17318 1
17327 1
17351 1
17385 1
17417 1
17494 1
17501 1
17521 1
17538 1
17561 1
17602 1
17645 1
17655 1
17692 1
17786 1
17831 1
17972 1
18065 1
18208 1
18254 1
18662 1
18692 1
18774 1
18777 1
18782 1
18819 1
18820 1
18821 1
18825 1
18826 1
18829 1
18830 1
18831 1
18832 1
18834 1
18835 1
18837 1
18840 1
18860 1
18861 1
18862 1
18865 1
18866 1
18869 1
18871 1
18872 1
18878 1
18881 1
18883 1
18903 1
18910 1
18911 1
18920 1
18921 1
18922 1
18923 1
18926 1
18943 1
18952 1
18953 1
18957 1
18959 1
18962 1
18963 1
18964 1
18965 1
18992 1
18999 1
19059 1
19060 1
19095 1
19096 1
19098 1
19101 1
19130 1
19131 1
19133 1
19134 1
19139 1
19142 1
19143 1
19164 1
19165 1
19166 1
19172 1
19176 1
19199 1
19200 1
19350 1
19378 1
