0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0.04 0.05 0.06 0.36 0.28 0.34 0.76 0.96 0.98 0.75 0.4 0 0
0 0 0.06 0.4 0.88 0.07 0 0 0 0 0 0 0 0
0 0.07 0.13 0.98 0.2 0.12 0.06 0 0 0 0 0 0 0
0 0 0.01 0.8 0 0 0 0 0 0 0 0 0 0
0 0 0 0.67 0.3 0 0 0 0 0 0 0 0 0
