0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.06	0.25	0.88	0.11	0	0	0	0	0	0	0	0
0	0.07	0.13	0.98	0.2	0.12	0.06	0	0	0	0	0	0	0
0	0	0.01	0.8	0	0	0	0	0	0	0	0	0	0
0	0	0	0.67	0.3	0	0	0	0	0	0	0	0	0
0	0	0.06	0.25	0.88	0.11	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.06	0.25	0.88	0.11	0	0	0	0	0	0	0	0
