1|farm1|0.05|9.94|58.69|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|903|1
2|farm2|0.05|9.9|58.6|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|897|1
3|farm3|0.05|9.9|58.69|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|906|1
4|farm4|0.05|9.84|58.69|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|902|1
5|farm5|0.05|9.94|58.79|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|911|1
6|farm6|0.05|9.94|58.59|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|897|1
7|farm7|0.05|9.94|58.49|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|887|1
8|farm8|0.05|9.94|58.39|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|875|1
9|farm9|0.05|9.94|58.29|12|15|4|2|25|9|536.7|1.481|-0.274|2.1|((fulton_condition_factor/100000*Linf_mm^3)*(1-exp(-K_y*(tstep-t0_y)))^3)|60|335|1|90|109000|0.89|1|4|102000|3.38|0.78|0.333|12.8|7582|1264|BioMar_Ecolife_23|1|265000|0.0608|0.008|16112|2120|AquaVet-OA|20000|2|0.0608|0.008|1408|180|9938|1036|0|0|0|5054600|2.97|1000|1656400|864|1
