pt_graph coeff
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4545 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4546 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4587 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4588 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4589 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4630 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4631 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4632 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4633 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4673 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4674 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4675 0.1
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4714 0.05
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4715 0.1
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4751 0.05
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4752 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4790 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4791 0.1
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4792 0.05
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4793 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4830 0.1
4831 0.1
4831 0.1
4831 0.1
4831 0.1
4831 0.1
4831 0.1
4831 0.1
4831 0.1
4831 0.1
