pt_graph abundance
4545 0.00000728
4545 0.00000728
4545 0.00000728
4545 0.00000728
4546 0.00000728
4546 0.00000728
4546 0.00000728
4546 0.00000728
4587 0.00000728
4587 0.00000728
4587 0.00000728
4587 0.00000728
4588 0.00000728
4588 0.00000728
4588 0.00000728
4588 0.00000728
4589 0.00000728
4589 0.00000728
4589 0.00000728
4589 0.00000728
4630 0.00000728
4630 0.00000728
4630 0.00000728
4630 0.00000728
4631 0.00000728
4631 0.00000728
4631 0.00000728
4631 0.00000728
4632 0.00000728
4632 0.00000728
4632 0.00000728
4632 0.00000728
4633 0.00000728
4633 0.00000728
4633 0.00000728
4633 0.00000728
4673 0.00000728
4673 0.00000728
4673 0.00000728
4673 0.00000728
4674 0.00000728
4674 0.00000728
4674 0.00000728
4674 0.00000728
4675 0.00000728
4675 0.00000728
4675 0.00000728
4675 0.00000728
4714 0.00015057
4714 0.00015057
4714 0.00015057
4714 0.00015057
4715 0.00000728
4715 0.00000728
4715 0.00000728
4715 0.00000728
4751 0.00015057
4751 0.00015057
4751 0.00015057
4751 0.00015057
4752 0.00000728
4752 0.00000728
4752 0.00000728
4752 0.00000728
4790 0.00000728
4790 0.00000728
4790 0.00000728
4790 0.00000728
4791 0.00000728
4791 0.00000728
4791 0.00000728
4791 0.00000728
4792 0.00015057
4792 0.00015057
4792 0.00015057
4792 0.00015057
4793 0.00000728
4793 0.00000728
4793 0.00000728
4793 0.00000728
4830 0.00000728
4830 0.00000728
4830 0.00000728
4830 0.00000728
4831 0.00000728
4831 0.00000728
4831 0.00000728
4831 0.00000728
4832 0.00000728
4832 0.00000728
4832 0.00000728
4832 0.00000728
4833 0.00000728
4833 0.00000728
4833 0.00000728
4833 0.00000728
4870 0.00000728
4870 0.00000728
4870 0.00000728
4870 0.00000728
4871 0.00000728
4871 0.00000728
4871 0.00000728
4871 0.00000728
4872 0.00000728
4872 0.00000728
4872 0.00000728
4872 0.00000728
4873 0.00000728
4873 0.00000728
4873 0.00000728
4873 0.00000728
4915 0.00000728
4915 0.00000728
4915 0.00000728
4915 0.00000728
4916 0.00000728
4916 0.00000728
4916 0.00000728
4916 0.00000728
4917 0.00000728
4917 0.00000728
4917 0.00000728
4917 0.00000728
4918 0.00000728
4918 0.00000728
4918 0.00000728
4918 0.00000728
4919 0.00000728
4919 0.00000728
4919 0.00000728
4919 0.00000728
4966 0.00000728
4966 0.00000728
4966 0.00000728
4966 0.00000728
4967 0.00000728
4967 0.00000728
4967 0.00000728
4967 0.00000728
4968 0.00000728
4968 0.00000728
4968 0.00000728
4968 0.00000728
4969 0.00000728
4969 0.00000728
4969 0.00000728
4969 0.00000728
4970 0.00000728
4970 0.00000728
4970 0.00000728
4970 0.00000728
4971 0.00000728
4971 0.00000728
4971 0.00000728
4971 0.00000728
5023 0.00000728
5023 0.00000728
5023 0.00000728
5023 0.00000728
5024 0.00000728
5024 0.00000728
5024 0.00000728
5024 0.00000728
5025 0.00000728
5025 0.00000728
5025 0.00000728
5025 0.00000728
5026 0.00000728
5026 0.00000728
5026 0.00000728
5026 0.00000728
5027 0.00000728
5027 0.00000728
5027 0.00000728
5027 0.00000728
5081 0.00015057
5081 0.00015057
5081 0.00015057
5081 0.00015057
5082 0.00015057
5082 0.00015057
5082 0.00015057
5082 0.00015057
5083 0.00015057
5083 0.00015057
5083 0.00015057
5083 0.00015057
5084 0.00015057
5084 0.00015057
5084 0.00015057
5084 0.00015057
5085 0.00000728
5085 0.00000728
5085 0.00000728
5085 0.00000728
5140 0.00068182
5140 0.00068182
5140 0.00068182
5140 0.00068182
5141 0.00068182
5141 0.00068182
5141 0.00068182
5141 0.00068182
5142 0.00068182
5142 0.00068182
5142 0.00068182
5142 0.00068182
5143 0.00015057
5143 0.00015057
5143 0.00015057
5143 0.00015057
5144 0.00000728
5144 0.00000728
5144 0.00000728
5144 0.00000728
5195 0.00015057
5195 0.00015057
5195 0.00015057
5195 0.00015057
5196 0.00068182
5196 0.00068182
5196 0.00068182
5196 0.00068182
5197 0.00068182
5197 0.00068182
5197 0.00068182
5197 0.00068182
5199 0.00015057
5199 0.00015057
5199 0.00015057
5199 0.00015057
5200 0.00000728
5200 0.00000728
5200 0.00000728
5200 0.00000728
5244 0.00015057
5244 0.00015057
5244 0.00015057
5244 0.00015057
5245 0.00068182
5245 0.00068182
5245 0.00068182
5245 0.00068182
5246 0.00068182
5246 0.00068182
5246 0.00068182
5246 0.00068182
5248 0.00000728
5248 0.00000728
5248 0.00000728
5248 0.00000728
5249 0.00000728
5249 0.00000728
5249 0.00000728
5249 0.00000728
5293 0.00015057
5293 0.00015057
5293 0.00015057
5293 0.00015057
5294 0.00015057
5294 0.00015057
5294 0.00015057
5294 0.00015057
5295 0.00068182
5295 0.00068182
5295 0.00068182
5295 0.00068182
5297 0.00000728
5297 0.00000728
5297 0.00000728
5297 0.00000728
5343 0.00068182
5343 0.00068182
5343 0.00068182
5343 0.00068182
5344 0.00068182
5344 0.00068182
5344 0.00068182
5344 0.00068182
5392 0.00015057
5392 0.00015057
5392 0.00015057
5392 0.00015057
5393 0.00068182
5393 0.00068182
5393 0.00068182
5393 0.00068182
5394 0.00068182
5394 0.00068182
5394 0.00068182
5394 0.00068182
5395 0.00068182
5395 0.00068182
5395 0.00068182
5395 0.00068182
5442 0.00015057
5442 0.00015057
5442 0.00015057
5442 0.00015057
5443 0.00015057
5443 0.00015057
5443 0.00015057
5443 0.00015057
5444 0.00068182
5444 0.00068182
5444 0.00068182
5444 0.00068182
5445 0.00015057
5445 0.00015057
5445 0.00015057
5445 0.00015057
5446 0.00000728
5446 0.00000728
5446 0.00000728
5446 0.00000728
5494 0.00015057
5494 0.00015057
5494 0.00015057
5494 0.00015057
5495 0.00015057
5495 0.00015057
5495 0.00015057
5495 0.00015057
5496 0.00015057
5496 0.00015057
5496 0.00015057
5496 0.00015057
5497 0.00015057
5497 0.00015057
5497 0.00015057
5497 0.00015057
5498 0.00000728
5498 0.00000728
5498 0.00000728
5498 0.00000728
5545 0.00015057
5545 0.00015057
5545 0.00015057
5545 0.00015057
5546 0.00015057
5546 0.00015057
5546 0.00015057
5546 0.00015057
5547 0.00015057
5547 0.00015057
5547 0.00015057
5547 0.00015057
5548 0.00015057
5548 0.00015057
5548 0.00015057
5548 0.00015057
5549 0.00000728
5549 0.00000728
5549 0.00000728
5549 0.00000728
5597 0.00015057
5597 0.00015057
5597 0.00015057
5597 0.00015057
5598 0.00015057
5598 0.00015057
5598 0.00015057
5598 0.00015057
5599 0.00015057
5599 0.00015057
5599 0.00015057
5599 0.00015057
5600 0.00000728
5600 0.00000728
5600 0.00000728
5600 0.00000728
5650 0.00015057
5650 0.00015057
5650 0.00015057
5650 0.00015057
5651 0.00015057
5651 0.00015057
5651 0.00015057
5651 0.00015057
5652 0.00015057
5652 0.00015057
5652 0.00015057
5652 0.00015057
5653 0.00000728
5653 0.00000728
5653 0.00000728
5653 0.00000728
5703 0.00068182
5703 0.00068182
5703 0.00068182
5703 0.00068182
5704 0.00068182
5704 0.00068182
5704 0.00068182
5704 0.00068182
5755 0.00015057
5755 0.00015057
5755 0.00015057
5755 0.00015057
5756 0.00068182
5756 0.00068182
5756 0.00068182
5756 0.00068182
5757 0.00015057
5757 0.00015057
5757 0.00015057
5757 0.00015057
5809 0.00068182
5809 0.00068182
5809 0.00068182
5809 0.00068182
5810 0.00000728
5810 0.00000728
5810 0.00000728
5810 0.00000728
5862 0.00068182
5862 0.00068182
5862 0.00068182
5862 0.00068182
5863 0.00068182
5863 0.00068182
5863 0.00068182
5863 0.00068182
5915 0.00015057
5915 0.00015057
5915 0.00015057
5915 0.00015057
5916 0.00068182
5916 0.00068182
5916 0.00068182
5916 0.00068182
5917 0.00068182
5917 0.00068182
5917 0.00068182
5917 0.00068182
5970 0.00015057
5970 0.00015057
5970 0.00015057
5970 0.00015057
5971 0.00068182
5971 0.00068182
5971 0.00068182
5971 0.00068182
5972 0.00068182
5972 0.00068182
5972 0.00068182
5972 0.00068182
6027 0.00015057
6027 0.00015057
6027 0.00015057
6027 0.00015057
6028 0.00015057
6028 0.00015057
6028 0.00015057
6028 0.00015057
6082 0.00015057
6082 0.00015057
6082 0.00015057
6082 0.00015057
6083 0.00015057
6083 0.00015057
6083 0.00015057
6083 0.00015057
6084 0.00000728
6084 0.00000728
6084 0.00000728
6084 0.00000728
6085 0.00000728
6085 0.00000728
6085 0.00000728
6085 0.00000728
6140 0.00015057
6140 0.00015057
6140 0.00015057
6140 0.00015057
6141 0.00015057
6141 0.00015057
6141 0.00015057
6141 0.00015057
6142 0.00015057
6142 0.00015057
6142 0.00015057
6142 0.00015057
6143 0.00000728
6143 0.00000728
6143 0.00000728
6143 0.00000728
6144 0.00000728
6144 0.00000728
6144 0.00000728
6144 0.00000728
