0 31 10896 0 1 2 3 4
0 31 11005 0 1 2 3 4
0 31 11006 0 1 2 3 4
0 31 11115 0 1 2 3 4
0 31 11116 0 1 2 3 4
0 31 11117 0 1 2 3 4
0 31 11118 0 1 2 3 4
0 31 11235 0 1 2 3 4
0 31 11236 0 1 2 3 4
0 31 11237 0 1 2 3 4
0 31 11238 0 1 2 3 4
0 31 11239 0 1 2 3 4
0 31 11240 0 1 2 3 4
0 31 11356 0 1 2 3 4
0 31 11357 0 1 2 3 4
0 31 11358 0 1 2 3 4
0 31 11359 0 1 2 3 4
0 31 11360 0 1 2 3 4
0 31 11361 0 1 2 3 4
0 31 11362 0 1 2 3 4
0 31 11363 0 1 2 3 4
0 31 11482 0 1 2 3 4
0 31 11483 0 1 2 3 4
0 31 11484 0 1 2 3 4
0 31 11485 0 1 2 3 4
0 31 11486 0 1 2 3 4
0 31 11487 0 1 2 3 4
0 31 11488 0 1 2 3 4
0 31 11489 0 1 2 3 4
0 31 11490 0 1 2 3 4
0 31 11491 0 1 2 3 4
0 31 11609 0 1 2 3 4
0 31 11610 0 1 2 3 4
0 31 11611 0 1 2 3 4
0 31 11612 0 1 2 3 4
0 31 11613 0 1 2 3 4
0 31 11614 0 1 2 3 4
0 31 11615 0 1 2 3 4
0 31 11616 0 1 2 3 4
0 31 11617 0 1 2 3 4
0 31 11618 0 1 2 3 4
0 31 11619 0 1 2 3 4
0 31 11620 0 1 2 3 4
0 31 11738 0 1 2 3 4
0 31 11739 0 1 2 3 4
0 31 11740 0 1 2 3 4
0 31 11741 0 1 2 3 4
0 31 11742 0 1 2 3 4
0 31 11743 0 1 2 3 4
0 31 11744 0 1 2 3 4
0 31 11745 0 1 2 3 4
0 31 11746 0 1 2 3 4
0 31 11747 0 1 2 3 4
0 31 11748 0 1 2 3 4
0 31 11749 0 1 2 3 4
0 31 11750 0 1 2 3 4
0 31 11751 0 1 2 3 4
0 31 11868 0 1 2 3 4
0 31 11869 0 1 2 3 4
0 31 11870 0 1 2 3 4
0 31 11871 0 1 2 3 4
0 31 11872 0 1 2 3 4
0 31 11873 0 1 2 3 4
0 31 11874 0 1 2 3 4
0 31 11875 0 1 2 3 4
0 31 11876 0 1 2 3 4
0 31 11877 0 1 2 3 4
0 31 11878 0 1 2 3 4
0 31 11879 0 1 2 3 4
0 31 11880 0 1 2 3 4
0 31 11881 0 1 2 3 4
0 31 11882 0 1 2 3 4
0 31 11883 0 1 2 3 4
0 31 11992 0 1 2 3 4
0 31 11993 0 1 2 3 4
0 31 11994 0 1 2 3 4
0 31 11995 0 1 2 3 4
0 31 11996 0 1 2 3 4
0 31 11997 0 1 2 3 4
0 31 11998 0 1 2 3 4
0 31 11999 0 1 2 3 4
0 31 12000 0 1 2 3 4
0 31 12001 0 1 2 3 4
0 31 12002 0 1 2 3 4
0 31 12003 0 1 2 3 4
0 31 12004 0 1 2 3 4
0 31 12005 0 1 2 3 4
0 31 12006 0 1 2 3 4
0 31 12007 0 1 2 3 4
0 31 12008 0 1 2 3 4
0 31 12009 0 1 2 3 4
0 31 12114 0 1 2 3 4
0 31 12115 0 1 2 3 4
0 31 12116 0 1 2 3 4
0 31 12117 0 1 2 3 4
0 31 12118 0 1 2 3 4
0 31 12119 0 1 2 3 4
0 31 12120 0 1 2 3 4
0 31 12121 0 1 2 3 4
0 31 12122 0 1 2 3 4
0 31 12123 0 1 2 3 4
0 31 12124 0 1 2 3 4
0 31 12125 0 1 2 3 4
0 31 12126 0 1 2 3 4
0 31 12127 0 1 2 3 4
0 31 12128 0 1 2 3 4
0 31 12129 0 1 2 3 4
0 31 12130 0 1 2 3 4
0 31 12131 0 1 2 3 4
0 31 12132 0 1 2 3 4
0 31 12238 0 1 2 3 4
0 31 12239 0 1 2 3 4
0 31 12240 0 1 2 3 4
0 31 12241 0 1 2 3 4
0 31 12242 0 1 2 3 4
0 31 12243 0 1 2 3 4
0 31 12244 0 1 2 3 4
0 31 12245 0 1 2 3 4
0 31 12246 0 1 2 3 4
0 31 12247 0 1 2 3 4
0 31 12248 0 1 2 3 4
0 31 12249 0 1 2 3 4
0 31 12250 0 1 2 3 4
0 31 12251 0 1 2 3 4
0 31 12252 0 1 2 3 4
0 31 12253 0 1 2 3 4
0 31 12254 0 1 2 3 4
0 31 12255 0 1 2 3 4
0 31 12256 0 1 2 3 4
0 31 12257 0 1 2 3 4
0 31 12258 0 1 2 3 4
0 31 12369 0 1 2 3 4
0 31 12370 0 1 2 3 4
0 31 12371 0 1 2 3 4
0 31 12372 0 1 2 3 4
0 31 12373 0 1 2 3 4
0 31 12374 0 1 2 3 4
0 31 12375 0 1 2 3 4
0 31 12376 0 1 2 3 4
0 31 12377 0 1 2 3 4
0 31 12378 0 1 2 3 4
0 31 12379 0 1 2 3 4
0 31 12380 0 1 2 3 4
0 31 12381 0 1 2 3 4
0 31 12382 0 1 2 3 4
0 31 12383 0 1 2 3 4
0 31 12384 0 1 2 3 4
0 31 12385 0 1 2 3 4
0 31 12386 0 1 2 3 4
0 31 12387 0 1 2 3 4
0 31 12388 0 1 2 3 4
0 31 12389 0 1 2 3 4
0 31 12390 0 1 2 3 4
0 31 12501 0 1 2 3 4
0 31 12502 0 1 2 3 4
0 31 12503 0 1 2 3 4
0 31 12504 0 1 2 3 4
0 31 12505 0 1 2 3 4
0 31 12506 0 1 2 3 4
0 31 12507 0 1 2 3 4
0 31 12508 0 1 2 3 4
0 31 12509 0 1 2 3 4
0 31 12510 0 1 2 3 4
0 31 12511 0 1 2 3 4
0 31 12512 0 1 2 3 4
0 31 12513 0 1 2 3 4
0 31 12514 0 1 2 3 4
0 31 12515 0 1 2 3 4
0 31 12516 0 1 2 3 4
0 31 12517 0 1 2 3 4
0 31 12518 0 1 2 3 4
0 31 12519 0 1 2 3 4
0 31 12520 0 1 2 3 4
0 31 12521 0 1 2 3 4
0 31 12522 0 1 2 3 4
0 31 12523 0 1 2 3 4
0 31 12629 0 1 2 3 4
0 31 12630 0 1 2 3 4
0 31 12631 0 1 2 3 4
0 31 12632 0 1 2 3 4
0 31 12633 0 1 2 3 4
0 31 12634 0 1 2 3 4
0 31 12635 0 1 2 3 4
0 31 12636 0 1 2 3 4
0 31 12637 0 1 2 3 4
0 31 12638 0 1 2 3 4
0 31 12639 0 1 2 3 4
0 31 12640 0 1 2 3 4
0 31 12641 0 1 2 3 4
0 31 12642 0 1 2 3 4
0 31 12643 0 1 2 3 4
0 31 12644 0 1 2 3 4
0 31 12645 0 1 2 3 4
0 31 12646 0 1 2 3 4
0 31 12647 0 1 2 3 4
0 31 12648 0 1 2 3 4
0 31 12649 0 1 2 3 4
0 31 12650 0 1 2 3 4
0 31 12651 0 1 2 3 4
0 31 12652 0 1 2 3 4
0 31 12749 0 1 2 3 4
0 31 12750 0 1 2 3 4
0 31 12751 0 1 2 3 4
0 31 12752 0 1 2 3 4
0 31 12753 0 1 2 3 4
0 31 12754 0 1 2 3 4
0 31 12755 0 1 2 3 4
0 31 12756 0 1 2 3 4
0 31 12757 0 1 2 3 4
0 31 12758 0 1 2 3 4
0 31 12759 0 1 2 3 4
0 31 12760 0 1 2 3 4
0 31 12761 0 1 2 3 4
0 31 12762 0 1 2 3 4
0 31 12763 0 1 2 3 4
0 31 12764 0 1 2 3 4
0 31 12765 0 1 2 3 4
0 31 12766 0 1 2 3 4
0 31 12767 0 1 2 3 4
0 31 12768 0 1 2 3 4
0 31 12769 0 1 2 3 4
0 31 12868 0 1 2 3 4
0 31 12869 0 1 2 3 4
0 31 12870 0 1 2 3 4
0 31 12871 0 1 2 3 4
0 31 12872 0 1 2 3 4
0 31 12873 0 1 2 3 4
0 31 12874 0 1 2 3 4
0 31 12875 0 1 2 3 4
0 31 12876 0 1 2 3 4
0 31 12877 0 1 2 3 4
0 31 12878 0 1 2 3 4
0 31 12879 0 1 2 3 4
0 31 12880 0 1 2 3 4
0 31 12881 0 1 2 3 4
0 31 12882 0 1 2 3 4
0 31 12883 0 1 2 3 4
0 31 12884 0 1 2 3 4
0 31 12885 0 1 2 3 4
0 31 12886 0 1 2 3 4
0 31 12887 0 1 2 3 4
0 31 12888 0 1 2 3 4
0 31 12889 0 1 2 3 4
0 31 12990 0 1 2 3 4
0 31 12991 0 1 2 3 4
0 31 12992 0 1 2 3 4
0 31 12993 0 1 2 3 4
0 31 12994 0 1 2 3 4
0 31 12995 0 1 2 3 4
0 31 12996 0 1 2 3 4
0 31 12997 0 1 2 3 4
0 31 12998 0 1 2 3 4
0 31 12999 0 1 2 3 4
0 31 13000 0 1 2 3 4
