0 0.05 0.4 0.99 1 1 1 1 1 1 1 1 1 1
0 0.12 0.38 0.98 0.99 1 1 1 1 1 1 1 1 1
0 0.4 0.74 0.96 0.97 0.99 1 1 1 1 1 1 1 1
0 0.16 0.41 0.77 0.91 0.98 1 1 1 1 1 1 1 1
0.05 0.38 0.82 0.97 0.98 0.99 1 1 1 1 1 1 1 1
0.07 0.24 0.75 0.86 0.98 1 1 1 1 1 1 1 1 1
0 0.4 0.74 0.96 0.97 0.99 1 1 1 1 1 1 1 1
0 0.4 0.74 0.96 0.97 0.99 1 1 1 1 1 1 1 1
0 0.4 0.74 0.96 0.97 0.99 1 1 1 1 1 1 1 1
