pt_graph coeff
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10332 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10333 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10334 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10418 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10419 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10420 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10421 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10513 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10514 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10515 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10516 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10517 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10611 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10612 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10613 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10614 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10615 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10616 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10709 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10710 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10711 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10712 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10713 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10714 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10810 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10811 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10812 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10813 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10814 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10815 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10816 0.1
10912 0.1
10912 0.1
10912 0.1
10912 0.1
10912 0.1
10912 0.1
10912 0.1
10912 0.1
