pt_graph coeff
1040 0.05
1040 0.1
1040 0.05
1040 0.05
1040 0.05
1040 0.05
1040 0.05
1040 0.05
1040 0.05
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1043 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1100 0.1
1101 0.1
1101 0.1
1101 0.05
1101 0.05
1101 0.05
1101 0.05
1101 0.1
1101 0.05
1101 0.05
1101 0.05
1101 0.05
1101 0.05
1101 0.05
1101 0.05
1103 0.1
1103 0.1
1103 0.05
1103 0.05
1103 0.05
1103 0.05
1103 0.1
1103 0.05
1103 0.05
1103 0.05
1103 0.05
1103 0.05
1103 0.05
1103 0.05
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1104 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1105 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1162 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1163 0.1
1165 0.1
1165 0.1
1165 0.05
1165 0.05
1165 0.05
1165 0.05
1165 0.1
1165 0.05
1165 0.05
1165 0.05
1165 0.05
1165 0.05
1165 0.05
1165 0.05
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1166 0.1
1167 0.1
1167 0.1
1167 0.05
1167 0.05
1167 0.05
1167 0.05
1167 0.1
1167 0.05
1167 0.05
1167 0.05
1167 0.05
1167 0.05
1167 0.05
1167 0.05
1227 0.1
1227 0.1
1227 0.05
1227 0.05
1227 0.05
1227 0.05
1227 0.1
1227 0.05
1227 0.05
1227 0.05
1227 0.05
1227 0.05
1227 0.05
1227 0.05
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1228 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1229 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1230 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1290 0.1
1291 0.1
1291 0.1
1291 0.05
1291 0.05
1291 0.05
1291 0.05
1291 0.1
1291 0.05
1291 0.05
1291 0.05
1291 0.05
1291 0.05
1291 0.05
1291 0.05
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1292 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1354 0.1
1355 0.1
1355 0.1
1355 0.05
1355 0.05
1355 0.05
1355 0.05
1355 0.1
1355 0.05
1355 0.05
1355 0.05
1355 0.05
1355 0.05
1355 0.05
1355 0.05
1356 0.1
1356 0.1
1356 0.05
1356 0.05
1356 0.05
1356 0.05
1356 0.1
1356 0.05
1356 0.05
1356 0.05
1356 0.05
1356 0.05
1356 0.05
1356 0.05
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1357 0.1
1421 0.1
1421 0.1
1421 0.05
1421 0.05
1421 0.05
1421 0.05
1421 0.1
1421 0.05
1421 0.05
1421 0.05
1421 0.05
1421 0.05
1421 0.05
1421 0.05
1422 0.1
1422 0.1
1422 0.05
1422 0.05
1422 0.05
1422 0.05
1422 0.1
1422 0.05
1422 0.05
1422 0.05
1422 0.05
1422 0.05
1422 0.05
1422 0.05
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1424 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1487 0.1
1488 0.1
1488 0.1
1488 0.05
1488 0.05
1488 0.05
1488 0.05
1488 0.1
1488 0.05
1488 0.05
1488 0.05
1488 0.05
1488 0.05
1488 0.05
1488 0.05
1489 0.1
1489 0.1
1489 0.05
1489 0.05
1489 0.05
1489 0.05
1489 0.1
1489 0.05
1489 0.05
1489 0.05
1489 0.05
1489 0.05
1489 0.05
1489 0.05
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1490 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1526 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1527 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1528 0.1
1529 0.1
1529 0.1
1529 0.05
1529 0.05
1529 0.05
1529 0.05
1529 0.1
1529 0.05
1529 0.05
1529 0.05
1529 0.05
1529 0.05
1529 0.05
1529 0.05
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1530 0.1
1554 0.1
1554 0.1
1554 0.05
1554 0.05
1554 0.05
1554 0.05
1554 0.1
1554 0.05
1554 0.05
1554 0.05
1554 0.05
1554 0.05
1554 0.05
1554 0.05
1555 0.1
1555 0.1
1555 0.05
1555 0.05
1555 0.05
1555 0.05
1555 0.1
1555 0.05
1555 0.05
1555 0.05
1555 0.05
1555 0.05
1555 0.05
1555 0.05
1556 0.1
1556 0.1
1556 0.05
1556 0.05
1556 0.05
1556 0.05
1556 0.1
1556 0.05
1556 0.05
1556 0.05
1556 0.05
1556 0.05
1556 0.05
1556 0.05
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1557 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1594 0.1
1595 0.1
1595 0.1
1595 0.05
1595 0.05
1595 0.05
1595 0.05
1595 0.1
1595 0.05
1595 0.05
1595 0.05
1595 0.05
1595 0.05
1595 0.05
1595 0.05
1596 0.1
1596 0.1
1596 0.05
1596 0.05
1596 0.05
1596 0.05
1596 0.1
1596 0.05
1596 0.05
1596 0.05
1596 0.05
1596 0.05
1596 0.05
1596 0.05
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1597 0.1
1622 0.1
1622 0.1
1622 0.05
1622 0.05
1622 0.05
1622 0.05
1622 0.1
1622 0.05
1622 0.05
1622 0.05
1622 0.05
1622 0.05
1622 0.05
1622 0.05
1623 0.1
1623 0.1
1623 0.05
1623 0.05
1623 0.05
1623 0.05
1623 0.1
1623 0.05
1623 0.05
1623 0.05
1623 0.05
1623 0.05
1623 0.05
1623 0.05
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1671 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1672 0.1
1673 0.1
1673 0.1
1673 0.05
1673 0.05
1673 0.05
1673 0.05
1673 0.1
1673 0.05
1673 0.05
1673 0.05
1673 0.05
1673 0.05
1673 0.05
1673 0.05
1674 0.1
1674 0.1
1674 0.05
1674 0.05
1674 0.05
1674 0.05
1674 0.1
1674 0.05
1674 0.05
1674 0.05
1674 0.05
1674 0.05
1674 0.05
1674 0.05
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1699 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1700 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1752 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1753 0.1
1754 0.1
1754 0.1
1754 0.05
1754 0.05
1754 0.05
1754 0.05
1754 0.1
1754 0.05
1754 0.05
1754 0.05
1754 0.05
1754 0.05
1754 0.05
1754 0.05
1755 0.1
1755 0.1
1755 0.05
1755 0.05
1755 0.05
1755 0.05
1755 0.1
1755 0.05
1755 0.05
1755 0.05
1755 0.05
1755 0.05
1755 0.05
1755 0.05
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1756 0.1
1793 0.1
1793 0.1
1793 0.05
1793 0.05
1793 0.05
1793 0.05
1793 0.1
1793 0.05
1793 0.05
1793 0.05
1793 0.05
1793 0.05
1793 0.05
1793 0.05
1794 0.1
1794 0.1
1794 0.05
1794 0.05
1794 0.05
1794 0.05
1794 0.1
1794 0.05
1794 0.05
1794 0.05
1794 0.05
1794 0.05
1794 0.05
1794 0.05
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1838 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1839 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1840 0.1
1841 0.1
1841 0.1
1841 0.05
1841 0.05
1841 0.05
1841 0.05
1841 0.1
1841 0.05
1841 0.05
1841 0.05
1841 0.05
1841 0.05
1841 0.05
1841 0.05
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1843 0.1
1880 0.1
1880 0.1
1880 0.05
1880 0.05
1880 0.05
1880 0.05
1880 0.1
1880 0.05
1880 0.05
1880 0.05
1880 0.05
1880 0.05
1880 0.05
1880 0.05
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1925 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1926 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1927 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1928 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1930 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1964 0.1
1965 0.1
1965 0.1
1965 0.05
1965 0.05
1965 0.05
1965 0.05
1965 0.1
1965 0.05
1965 0.05
1965 0.05
1965 0.05
1965 0.05
1965 0.05
1965 0.05
1966 0.5
1966 0.5
1966 0.05
1966 0.05
1966 0.05
1966 0.05
1966 0.5
1966 0.05
1966 0.05
1966 0.05
1966 0.05
1966 0.05
1966 0.05
1966 0.05
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2012 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2013 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
2014 0.1
