pt_graph coeff
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4270 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4325 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4377 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4420 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4421 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4462 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4463 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4506 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4549 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4550 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4592 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4593 0.1
4635 0.1
4635 0.1
4635 0.1
4635 0.1
4635 0.1
4635 0.1
4635 0.1
4635 0.1
4635 0.1
