pt_graph abundance
3805 0.00001124
3805 0.00001124
3805 0.00001124
3805 0.00001124
3879 0.00001124
3879 0.00001124
3879 0.00001124
3879 0.00001124
4149 0.00001124
4149 0.00001124
4149 0.00001124
4149 0.00001124
4270 0.00001124
4270 0.00001124
4270 0.00001124
4270 0.00001124
4325 0.00001124
4325 0.00001124
4325 0.00001124
4325 0.00001124
4377 0.00001124
4377 0.00001124
4377 0.00001124
4377 0.00001124
4420 0.00001124
4420 0.00001124
4420 0.00001124
4420 0.00001124
4421 0.00001124
4421 0.00001124
4421 0.00001124
4421 0.00001124
4462 0.00001124
4462 0.00001124
4462 0.00001124
4462 0.00001124
4463 0.00001124
4463 0.00001124
4463 0.00001124
4463 0.00001124
4506 0.00001124
4506 0.00001124
4506 0.00001124
4506 0.00001124
4549 0.00001124
4549 0.00001124
4549 0.00001124
4549 0.00001124
4550 0.00001124
4550 0.00001124
4550 0.00001124
4550 0.00001124
4592 0.00001124
4592 0.00001124
4592 0.00001124
4592 0.00001124
4593 0.00001124
4593 0.00001124
4593 0.00001124
4593 0.00001124
4635 0.00001124
4635 0.00001124
4635 0.00001124
4635 0.00001124
4636 0.00001124
4636 0.00001124
4636 0.00001124
4636 0.00001124
4678 0.00001124
4678 0.00001124
4678 0.00001124
4678 0.00001124
4679 0.00001124
4679 0.00001124
4679 0.00001124
4679 0.00001124
4717 0.00001124
4717 0.00001124
4717 0.00001124
4717 0.00001124
4718 0.00001124
4718 0.00001124
4718 0.00001124
4718 0.00001124
4719 0.00001124
4719 0.00001124
4719 0.00001124
4719 0.00001124
4752 0.00001124
4752 0.00001124
4752 0.00001124
4752 0.00001124
4758 0.00001124
4758 0.00001124
4758 0.00001124
4758 0.00001124
4759 0.00001124
4759 0.00001124
4759 0.00001124
4759 0.00001124
4797 0.00001124
4797 0.00001124
4797 0.00001124
4797 0.00001124
4798 0.00001124
4798 0.00001124
4798 0.00001124
4798 0.00001124
4838 0.00001124
4838 0.00001124
4838 0.00001124
4838 0.00001124
4873 0.00001124
4873 0.00001124
4873 0.00001124
4873 0.00001124
4877 0.00001124
4877 0.00001124
4877 0.00001124
4877 0.00001124
4878 0.00001124
4878 0.00001124
4878 0.00001124
4878 0.00001124
4918 0.00001124
4918 0.00001124
4918 0.00001124
4918 0.00001124
4923 0.00001124
4923 0.00001124
4923 0.00001124
4923 0.00001124
4924 0.00001124
4924 0.00001124
4924 0.00001124
4924 0.00001124
4974 0.00001124
4974 0.00001124
4974 0.00001124
4974 0.00001124
4976 0.00001124
4976 0.00001124
4976 0.00001124
4976 0.00001124
4977 0.00001124
4977 0.00001124
4977 0.00001124
4977 0.00001124
5030 0.00001124
5030 0.00001124
5030 0.00001124
5030 0.00001124
5033 0.00001124
5033 0.00001124
5033 0.00001124
5033 0.00001124
5088 0.00001124
5088 0.00001124
5088 0.00001124
5088 0.00001124
5091 0.00001124
5091 0.00001124
5091 0.00001124
5091 0.00001124
5092 0.00001124
5092 0.00001124
5092 0.00001124
5092 0.00001124
5149 0.00001124
5149 0.00001124
5149 0.00001124
5149 0.00001124
5150 0.00001124
5150 0.00001124
5150 0.00001124
5150 0.00001124
5197 0.00001124
5197 0.00001124
5197 0.00001124
5197 0.00001124
5199 0.00001124
5199 0.00001124
5199 0.00001124
5199 0.00001124
5652 0.00001124
5652 0.00001124
5652 0.00001124
5652 0.00001124
5757 0.00001124
5757 0.00001124
5757 0.00001124
5757 0.00001124
5973 0.00001124
5973 0.00001124
5973 0.00001124
5973 0.00001124
6028 0.00001124
6028 0.00001124
6028 0.00001124
6028 0.00001124
6084 0.00001124
6084 0.00001124
6084 0.00001124
6084 0.00001124
6085 0.00001124
6085 0.00001124
6085 0.00001124
6085 0.00001124
6142 0.00001124
6142 0.00001124
6142 0.00001124
6142 0.00001124
6143 0.00001124
6143 0.00001124
6143 0.00001124
6143 0.00001124
6144 0.00001124
6144 0.00001124
6144 0.00001124
6144 0.00001124
6201 0.00001124
6201 0.00001124
6201 0.00001124
6201 0.00001124
6202 0.00001124
6202 0.00001124
6202 0.00001124
6202 0.00001124
6203 0.00001124
6203 0.00001124
6203 0.00001124
6203 0.00001124
6260 0.00001124
6260 0.00001124
6260 0.00001124
6260 0.00001124
6261 0.00001124
6261 0.00001124
6261 0.00001124
6261 0.00001124
6262 0.00001124
6262 0.00001124
6262 0.00001124
6262 0.00001124
6263 0.00001124
6263 0.00001124
6263 0.00001124
6263 0.00001124
6320 0.00001124
6320 0.00001124
6320 0.00001124
6320 0.00001124
6321 0.00001124
6321 0.00001124
6321 0.00001124
6321 0.00001124
6322 0.00001124
6322 0.00001124
6322 0.00001124
6322 0.00001124
6323 0.00001124
6323 0.00001124
6323 0.00001124
6323 0.00001124
6324 0.00001124
6324 0.00001124
6324 0.00001124
6324 0.00001124
6381 0.00001124
6381 0.00001124
6381 0.00001124
6381 0.00001124
6382 0.00001124
6382 0.00001124
6382 0.00001124
6382 0.00001124
6383 0.00001124
6383 0.00001124
6383 0.00001124
6383 0.00001124
6384 0.00001124
6384 0.00001124
6384 0.00001124
6384 0.00001124
6443 0.00001124
6443 0.00001124
6443 0.00001124
6443 0.00001124
6444 0.00001124
6444 0.00001124
6444 0.00001124
6444 0.00001124
6505 0.00001124
6505 0.00001124
6505 0.00001124
6505 0.00001124
6506 0.00001124
6506 0.00001124
6506 0.00001124
6506 0.00001124
6567 0.00001124
6567 0.00001124
6567 0.00001124
6567 0.00001124
6568 0.00001124
6568 0.00001124
6568 0.00001124
6568 0.00001124
6628 0.00001124
6628 0.00001124
6628 0.00001124
6628 0.00001124
6688 0.00001124
6688 0.00001124
6688 0.00001124
6688 0.00001124
6748 0.00001124
6748 0.00001124
6748 0.00001124
6748 0.00001124
7418 0.00001124
7418 0.00001124
7418 0.00001124
7418 0.00001124
7482 0.00001124
7482 0.00001124
7482 0.00001124
7482 0.00001124
7545 0.00001124
7545 0.00001124
7545 0.00001124
7545 0.00001124
7546 0.00001124
7546 0.00001124
7546 0.00001124
7546 0.00001124
7610 0.00001124
7610 0.00001124
7610 0.00001124
7610 0.00001124
7611 0.00001124
7611 0.00001124
7611 0.00001124
7611 0.00001124
7674 0.00001124
7674 0.00001124
7674 0.00001124
7674 0.00001124
7675 0.00001124
7675 0.00001124
7675 0.00001124
7675 0.00001124
7676 0.00001124
7676 0.00001124
7676 0.00001124
7676 0.00001124
7738 0.00001124
7738 0.00001124
7738 0.00001124
7738 0.00001124
7739 0.00001124
7739 0.00001124
7739 0.00001124
7739 0.00001124
7740 0.00001124
7740 0.00001124
7740 0.00001124
7740 0.00001124
7793 0.00001124
7793 0.00001124
7793 0.00001124
7793 0.00001124
7797 0.00001124
7797 0.00001124
7797 0.00001124
7797 0.00001124
7798 0.00001124
7798 0.00001124
7798 0.00001124
7798 0.00001124
7801 0.00001124
7801 0.00001124
7801 0.00001124
7801 0.00001124
7802 0.00001124
7802 0.00001124
7802 0.00001124
7802 0.00001124
7803 0.00001124
7803 0.00001124
7803 0.00001124
7803 0.00001124
7804 0.00001124
7804 0.00001124
7804 0.00001124
7804 0.00001124
7805 0.00001124
7805 0.00001124
7805 0.00001124
7805 0.00001124
7858 0.00001124
7858 0.00001124
7858 0.00001124
7858 0.00001124
7859 0.00001124
7859 0.00001124
7859 0.00001124
7859 0.00001124
7861 0.00001124
7861 0.00001124
7861 0.00001124
7861 0.00001124
7862 0.00001124
7862 0.00001124
7862 0.00001124
7862 0.00001124
7863 0.00001124
7863 0.00001124
7863 0.00001124
7863 0.00001124
7864 0.00001124
7864 0.00001124
7864 0.00001124
7864 0.00001124
7865 0.00001124
7865 0.00001124
7865 0.00001124
7865 0.00001124
7866 0.00027137
7866 0.00027137
7866 0.00027137
7866 0.00027137
7867 0.00027137
7867 0.00027137
7867 0.00027137
7867 0.00027137
7868 0.00001124
7868 0.00001124
7868 0.00001124
7868 0.00001124
7869 0.00027137
7869 0.00027137
7869 0.00027137
7869 0.00027137
7923 0.00001124
7923 0.00001124
7923 0.00001124
7923 0.00001124
7924 0.00001124
7924 0.00001124
7924 0.00001124
7924 0.00001124
7925 0.00001124
7925 0.00001124
7925 0.00001124
7925 0.00001124
7926 0.00001124
7926 0.00001124
7926 0.00001124
7926 0.00001124
7927 0.00001124
7927 0.00001124
7927 0.00001124
7927 0.00001124
7928 0.00001124
7928 0.00001124
7928 0.00001124
7928 0.00001124
7929 0.00001124
7929 0.00001124
7929 0.00001124
7929 0.00001124
7930 0.00027137
7930 0.00027137
7930 0.00027137
7930 0.00027137
7932 0.00027137
7932 0.00027137
7932 0.00027137
7932 0.00027137
7933 0.00027137
7933 0.00027137
7933 0.00027137
7933 0.00027137
7988 0.00027137
7988 0.00027137
7988 0.00027137
7988 0.00027137
7989 0.00027137
7989 0.00027137
7989 0.00027137
7989 0.00027137
7990 0.00027137
7990 0.00027137
7990 0.00027137
7990 0.00027137
7992 0.00027137
7992 0.00027137
7992 0.00027137
7992 0.00027137
8052 0.00106257
8052 0.00106257
8052 0.00106257
8052 0.00106257
8053 0.00240421
8053 0.00240421
8053 0.00240421
8053 0.00240421
8054 0.00240421
8054 0.00240421
8054 0.00240421
8054 0.00240421
8055 0.00106257
8055 0.00106257
8055 0.00106257
8055 0.00106257
8056 0.00106257
8056 0.00106257
8056 0.00106257
8056 0.00106257
8095 0.00001124
8095 0.00001124
8095 0.00001124
8095 0.00001124
8096 0.00001124
8096 0.00001124
8096 0.00001124
8096 0.00001124
8097 0.00001124
8097 0.00001124
8097 0.00001124
8097 0.00001124
8115 0.02840909
8115 0.02840909
8115 0.02840909
8115 0.02840909
8116 0.02840909
8116 0.02840909
8116 0.02840909
8116 0.02840909
8117 0.00240421
8117 0.00240421
8117 0.00240421
8117 0.00240421
8118 0.00240421
8118 0.00240421
8118 0.00240421
8118 0.00240421
8120 0.00106257
8120 0.00106257
8120 0.00106257
8120 0.00106257
8157 0.00001124
8157 0.00001124
8157 0.00001124
8157 0.00001124
8158 0.00001124
8158 0.00001124
8158 0.00001124
8158 0.00001124
8159 0.00027137
8159 0.00027137
8159 0.00027137
8159 0.00027137
8161 0.00001124
8161 0.00001124
8161 0.00001124
8161 0.00001124
8177 0.00106257
8177 0.00106257
8177 0.00106257
8177 0.00106257
8178 0.00240421
8178 0.00240421
8178 0.00240421
8178 0.00240421
8179 0.00240421
8179 0.00240421
8179 0.00240421
8179 0.00240421
8219 0.00001124
8219 0.00001124
8219 0.00001124
8219 0.00001124
8220 0.00240421
8220 0.00240421
8220 0.00240421
8220 0.00240421
8221 0.00106257
8221 0.00106257
8221 0.00106257
8221 0.00106257
8222 0.00027137
8222 0.00027137
8222 0.00027137
8222 0.00027137
8223 0.00001124
8223 0.00001124
8223 0.00001124
8223 0.00001124
8224 0.00027137
8224 0.00027137
8224 0.00027137
8224 0.00027137
8225 0.00001124
8225 0.00001124
8225 0.00001124
8225 0.00001124
8239 0.00001124
8239 0.00001124
8239 0.00001124
8239 0.00001124
8240 0.00106257
8240 0.00106257
8240 0.00106257
8240 0.00106257
8282 0.00240421
8282 0.00240421
8282 0.00240421
8282 0.00240421
8283 0.00106257
8283 0.00106257
8283 0.00106257
8283 0.00106257
8284 0.00106257
8284 0.00106257
8284 0.00106257
8284 0.00106257
8299 0.00001124
8299 0.00001124
8299 0.00001124
8299 0.00001124
8300 0.00027137
8300 0.00027137
8300 0.00027137
8300 0.00027137
8342 0.00001124
8342 0.00001124
8342 0.00001124
8342 0.00001124
8356 0.00001124
8356 0.00001124
8356 0.00001124
8356 0.00001124
8357 0.00106257
8357 0.00106257
8357 0.00106257
8357 0.00106257
8398 0.00027137
8398 0.00027137
8398 0.00027137
8398 0.00027137
8412 0.00001124
8412 0.00001124
8412 0.00001124
8412 0.00001124
8413 0.00027137
8413 0.00027137
8413 0.00027137
8413 0.00027137
8451 0.00001124
8451 0.00001124
8451 0.00001124
8451 0.00001124
8452 0.00001124
8452 0.00001124
8452 0.00001124
8452 0.00001124
8466 0.00001124
8466 0.00001124
8466 0.00001124
8466 0.00001124
8467 0.00106257
8467 0.00106257
8467 0.00106257
8467 0.00106257
8504 0.00027137
8504 0.00027137
8504 0.00027137
8504 0.00027137
8505 0.00001124
8505 0.00001124
8505 0.00001124
8505 0.00001124
8518 0.00001124
8518 0.00001124
8518 0.00001124
8518 0.00001124
8519 0.00001124
8519 0.00001124
8519 0.00001124
8519 0.00001124
8520 0.00106257
8520 0.00106257
8520 0.00106257
8520 0.00106257
8521 0.00027137
8521 0.00027137
8521 0.00027137
8521 0.00027137
8557 0.00001124
8557 0.00001124
8557 0.00001124
8557 0.00001124
8569 0.00001124
8569 0.00001124
8569 0.00001124
8569 0.00001124
8570 0.00001124
8570 0.00001124
8570 0.00001124
8570 0.00001124
